B1,B2,B3
118,25,prathitayazas
119,25,trinavati
120,25,kAkatuNDI
121,25,gandh
122,25,maGgalazAnti
123,25,devyAgamanatantra
124,25,yadupati
125,26,Asada
126,26,tatkarmakArin
127,26,staina
128,27,tribhuvanAbhoga
129,27,vyavalI
130,27,saMvAcya
131,27,puroguru
132,27,apasarpya
133,27,svastimatI
134,28,aGgaja
135,28,svedAJji
136,28,rathAzman
137,28,maNipura
138,28,viharaNa
139,28,tedanI
140,28,vRSalocana
141,28,antyajagamana
142,29,akhaNDita
143,29,vimanthara
144,30,haMsazreNI
145,30,setu
146,30,bhArgava
147,30,dadhipuSpI
148,30,dUrasthatva
149,30,pravAhaNeya
150,30,devAgamastotra
151,31,vIryakRta
152,31,nalinIdalamaya
153,31,adhamA
154,31,pracarita
155,31,suvipula
156,31,ayaskANDa
157,31,zaktivega
158,31,abhitApa
159,32,zvetaparvata
160,32,anAdhRS
161,32,zAstrin
162,32,Avedana
163,32,addhAti
164,32,kauzakI
165,32,sujIvita
166,33,prathamArdha
167,33,chAndogyamantrabhASya
168,33,caturvibhakta
169,34,cIrikA
170,35,antarya
171,35,bhAvaphala
172,35,pauSpiJjin
173,35,kANDakaTu
174,35,udadhIya
175,35,madhuracArumaJjusvaratA
176,35,brahmakilbiSa
177,35,dhenuSyA
178,35,vetralatA
179,35,tadapatyatA
180,35,kAlayApa
181,36,kAkAtanI
182,37,pUrvakalpe
183,37,madhurasA
184,37,sthirapsnu
185,37,lauhasAra
186,37,ahita
187,37,azUnyazayanadvitIyA
188,37,mRduhRdaya
189,37,haMsadUta
190,38,samupanIta
191,38,khaTvAGgaghaNTA
192,38,dezya
193,39,adhyUDha
194,39,mausala
195,40,vibhrAjita
196,40,kulIkaya
197,41,anubhA
198,41,karkari
199,41,upastuti
200,41,tIkSNadhAra
201,41,kAkSatava
202,41,paridhR
203,42,pratyutpA
204,42,vasumat
205,42,vizvadAva
206,42,Ayajin
207,42,AGgya
208,42,zAntisoma
209,42,svArUDha
210,42,gaNezacaturthI
211,43,bhraSTanidra
212,43,sUcyagraviddha
213,43,dattAdatta
214,43,drumAbjaketu
215,43,dhanahAraka
216,43,Abarham
217,43,mUrchAya
218,43,salakSa
219,43,pUrNimArAtrizarvarI
220,44,suyavasodaka
221,45,dravyaprayojana
222,45,triGkh
223,45,kokilA
224,45,anughaTT
225,45,IzvarIkR
226,45,AsItakI
227,45,abhiprasanna
228,46,varapuruSa
229,46,pAnIyacUrNikA
230,46,sumitrabhU
231,47,vyatisR
232,47,sazlAgham
233,48,visphuliGga
234,48,vaidala
235,48,anuzivam
236,48,puttalIpUjA
237,48,zArIrakamImAMsA
238,48,dadhisya
239,48,koNavAdin
240,48,zravaNapuTaka
241,48,kSetriyanAzana
242,48,viplavATTahAsa
243,49,samudrarazana
244,49,naSTaiSin
245,49,paJcagArgya
246,49,zAntikarman
247,49,mumuSiSuvat
248,49,sarpadaMSTra
249,49,kalApazas
250,49,dharmapradIpavyAkhyAna
251,49,thuthu
252,49,evaMgata
253,50,zAlyanna
254,50,parizAyana
255,50,mahAkAza
256,51,tviSA
257,51,apapre
258,51,viniyata
259,51,bhAllaveyazruti
260,51,zatacaraNA
261,51,mahAyogin
262,51,kSetrasambhUta
263,52,vAzitAgRSTi
264,52,audavraja
265,52,zeSAvacayana
266,52,pataJcala
267,53,AsyAsukha
268,53,haridattA
269,53,mRNAlaka
270,54,sthirapAlatrilakSa
271,54,Acakri
272,54,bandhUkapuSpa
273,54,yathAjoSam
274,54,sAkSatam
275,54,vyadhvan
276,54,draviDabhASya
277,54,dvArAvatImAhAtmya
278,55,zATIpicchaka
279,55,lokAbhilASita
280,55,utkocaka
281,55,Dambura
282,56,jAGghi
283,56,kroDa
284,57,atiprasiddha
285,57,bhUridAvat
286,57,zuklapRSThaka
287,57,dhUmapatha
288,57,zrIzA
289,57,jvAlAliGga
290,57,abhiSidh
291,58,yuddhatantra
292,58,bhUtajaya
293,58,indrAyudhazikhin
294,58,apazruti
295,58,kSIrottha
296,58,saptaziva
297,58,AhutiSTakA
298,59,saMkliz
299,60,grAmAdhipa
300,60,dhairyayukta
301,60,vidhvasta
302,60,AkUpAra
303,60,sArcimAlin
304,60,zIkaraugha
305,60,SThevana
306,61,pravijahya
307,61,rAjavarman
308,61,saMvatsaraprakaraNa
309,61,anupastIrNazAyin
310,62,vyAvacorI
311,62,praccheda
312,62,cirAya
313,62,atipAta
314,62,mahAmuni
315,62,dehavimukti
316,62,kucaritra
317,62,jhillin
318,62,mumukSujanakalpa
319,62,galahastita
320,63,samAnagotra
321,63,pratyagAtma
322,63,zizumArI
323,63,uzIrika
324,63,agnipraNayanIya
325,63,kAmakarzana
326,63,ravISTa
327,63,bhayabhaJjana
328,63,sAgaramegha
329,63,vrAtyabhAva
330,63,bRhattoDalatantra
331,64,mArgaNaka
332,64,dazamUla
333,64,Ahulya
334,64,brahmaprakRtika
335,64,sarojanman
336,64,audazvita
337,64,madirAyatanayanA
338,64,khazarIrin
339,64,saMnidhAtR
340,64,svAmiguNa
341,65,DombulI
342,65,sakSatram
343,65,kuhakajJa
344,65,ekapAdaka
345,65,niHzI
346,65,vAjapeyahotRsaptaka
347,66,sakSaNa
348,66,nizAtikrama
349,66,zazIza
350,66,RSabhadeva
351,66,adhiyajJam
352,66,sImaliGga
353,66,azvarakSa
354,66,sadvastu
355,67,bhUtAyana
356,67,vRttagandhi
357,67,upadAnavI
358,67,jAyenya
359,67,komalaka
360,67,leSTavya
361,67,SaNNADIcakra
362,67,samparkin
363,67,ajJAs
364,68,tejaspada
365,68,surabhivatsa
366,68,prahima
367,68,amatIvan
368,68,hiraNyadyU
369,68,tIkSNakAntA
370,68,yAtAnuyAta
371,68,nyAyadIpikA
372,68,suSumNa
373,68,janakasutA
374,69,viSvagvAyu
375,69,saubhAgyazuNThI
376,69,dhanasyaka
377,69,vijJApana
378,69,mRgAGkarkSa
379,69,sunayazrI
380,69,pizAcIkaraNa
381,69,upapIDita
382,69,sImantinI
383,69,satarSam
384,70,kAJcanakSIrI
385,70,amAnitA
386,70,zAkoTa
387,70,apUjya
388,70,mallikA
389,70,maNDUkagati
390,70,samudrAdi
391,71,unmattabhairava
392,72,pRSTyAmayin
393,72,saptatantra
394,72,raNagocara
395,72,paryastAkSa
396,73,zAtakratava
397,73,navagrahamakha
398,73,kRSNapiNDItaka
399,73,zaGkitamanas
400,73,vRkta
401,73,haripAla
402,73,sUryamaNivRkSa
403,73,bhaGgibhUta
404,74,idhmavAha
405,74,pAJcAlika
406,74,hemagaura
407,74,sarSapakanda
408,74,tantrila
409,74,svakRt
410,74,supattrikA
411,74,zArIrakazAstradarpaNa
412,75,jahnutanayA
413,75,paribhAsita
414,75,dhavalatva
415,76,upaniSadbrAhmaNa
416,77,madanAri
417,77,zivajJAnatArAvalI
418,77,sitAtraya
419,77,jalazukti
420,77,kilina
421,77,vrajabhUSaNa
422,77,zrAvaNika
423,77,zekharAya
424,77,jAtiparNI
425,77,pArthivaliGgapUjA
426,78,rAjapAla
427,78,kanyAvedin
428,78,SaDRtu
429,78,asitAlu
430,78,buddhAvatAra
431,78,anupacarita
432,78,sitakRSNa
433,78,pUrvayakSa
434,78,bhRgv
435,78,budhadeza
436,79,praNata
437,79,kukSigatIkR
438,79,pratimArgaka
439,80,ulliGgita
440,80,auvIlI
441,81,sarvabuddhakSetrasaMdarzana
442,82,krIDitR
443,82,mahimati
444,82,mahodadhi
445,82,nigaDakSveDana
446,82,straiNatva
447,82,vIrezvarastotra
448,82,jayakArikA
449,82,niHspRham
450,83,kambUka
451,83,citrayodhin
452,83,koNeya
453,83,duSTabhAvatA
454,83,pratisadRz
455,83,rAjapurI
456,83,Ajasrika
457,83,pannagAzana
458,83,rakkajayA
459,83,yuktamAMsala
460,84,jImUtavAha
461,84,secanIya
462,84,astinAsti
463,84,gavyadRDha
464,84,upasthAyaka
465,85,darzanapatha
466,85,cakraparNI
467,85,indrAgnidaiva
468,85,dhanahRt
469,85,apavij
470,85,saMcodita
471,85,vyAghranakha
472,85,yazasvin
473,86,phalakriyA
474,86,zobhuzubha
475,86,vArttikatAtparyazuddhi
476,86,saMsaktahasta
477,87,traizANa
478,87,prasarpita
479,87,dIpadAnapaddhati
480,87,yuvadrik
481,87,raGgamadhya
482,87,urogrIva
483,87,nyAyavArttikatAtparyaTIkA
484,88,nAryatikta
485,88,paryaTa
486,88,savanagata
487,88,vAruDaki
488,88,daNDapAtana
489,89,akovida
490,89,lAlinI
491,89,giritra
492,90,sUktAnukramaNI
493,90,bhUmIzvaramAhAtmya
494,90,cInapiSTa
495,90,rAjArka
496,90,zUrpakarNapuTa
497,90,zeSAnanda
498,90,zayanastha
499,91,mahAdevasarasvatI
500,91,gAviSThila
501,91,vakrakhaDgaka
502,91,tirpirika
503,91,paraspa
504,91,bhagavadgItAlaghuvyAkhyA
505,91,pratiyudh
506,92,nirmRj
507,93,saniSTha
508,93,AGgeya
509,93,puMsavanaprayoga
510,93,vaitraka
511,94,anusneham
512,94,smaradIpikA
513,94,ekazatatama
514,94,Ardrapattraka
515,94,vasuMdharAdhava
516,94,solluNThabhASita
517,95,puSpavarSa
518,96,uttaraghRta
519,96,madhUdakaprasravaNa
520,96,naigamAbhidhAna
521,96,mRL
522,96,kAlakIla
523,96,AyuSmatpuruSaka
524,96,hlAda
525,96,abhyudga
526,96,upakSetR
527,96,caitrasaMkrAnti
528,96,duradhyavasAya
529,97,ekAdazavarSa
530,97,vez
531,97,abhisamubj
532,97,samadhIta
533,97,kSIravatI
534,97,himotpanna
535,97,pAryulUkhalya
536,97,gulUgudhA
537,97,susamubdha
538,97,vAjapeyastomaprayoga
539,97,sArgAla
540,98,mRNAlikApelava
541,98,niSektR
542,98,duvasvat
543,98,pAJcamUlika
544,98,khurAbhighAta
545,98,hRtsvAzaya
546,98,kuTipArthiva
547,98,durjJAnatva
548,98,samudrAvarohaNa
549,99,tuSTida
550,99,dinaspRz
551,99,kaThinaya
552,99,mithyAprayukta
553,99,rAjazArdUla
554,99,tribhuvanamANikyacarita
555,99,pItavarNaka
556,99,suvema
557,99,naradika
558,99,AtmAzrayopaniSad
559,100,kallavIratantra
560,100,sahasramUrti
561,100,sammukhavinaya
562,100,sanmArgastha
563,100,Avedita
564,100,yajJazAstra
565,100,udak
566,100,kastUrikAmRga
567,100,iSTakApurANa
568,100,bhastrAkA
569,100,apakSi
570,101,pramaNas
571,102,nedIyas
572,102,jAMhagiri
573,102,sravas
574,102,sItArAmASTaka
575,102,rUpacandra
576,102,tarkataraMgiNI
577,102,jAgran
578,103,sRkvan
579,103,dAnazauNDa
580,103,siMhamahIpati
581,103,vasAti
582,103,paJcakApittha
583,103,zaGkhacakradhAraNavAda
584,103,svaguptA
585,103,bahirindriya
586,103,savarNatva
587,103,bhavabhaGga
588,103,tand
589,104,bAlarakSaNavidhAna
590,104,bhagIrathopAkhyAna
591,105,bAhyArthabhaGganirAkaraNa
592,105,khArjUra
593,105,pravaNatA
594,105,anvaz
595,105,zrotrabhid
596,106,lahara
597,106,samAnabrAhmaNIya
598,106,niyamena
599,106,vinivezana
600,106,nindopamA
601,107,sukhArtham
602,107,vapA
603,107,socchraya
604,107,aparimitAlikhita
605,107,saMcakAs
606,107,aputra
607,107,pattracchaTA
608,107,zvetamUla
609,108,mahAsiMhagati
610,108,paTula
611,108,AvapanI
612,108,zivatA
613,108,pANDuriman
614,109,udakArNava
615,110,bhUrbhuva
616,110,gehAnuprapAdam
617,110,nItisaMkalana
618,111,prAtaHsaMdhyAvandanavidhi
619,111,zatrumardana
620,111,kumbhasambhava
621,111,kuvama
622,111,aukheya
623,111,vAtIkAra
624,111,gaGgAtIra
625,111,avaravarNa
626,112,koTarasthA
627,112,mRgendratA
628,112,anilaparyAya
629,112,krayya
630,112,drAkSAvalayabhUmi
631,112,maNDalAya
632,112,prAtaHsnAyin
633,112,sadAcArasArasaMgraha
634,112,kaulatthIna
635,112,pratRNNa
636,113,hAliGgava
637,114,stimitaya
638,114,yAjJa
639,114,avIta
640,114,samanta
641,114,nirviSayoparAga
642,114,vastrayugma
643,114,bhUtAdi
644,114,gokarNezaliGga
645,114,nayanAnta
646,115,vivaraNopanyAsa
647,115,vailepika
648,115,sarvajvaravipAka
649,115,goSThazva
650,115,hIDita
651,116,harisena
652,116,bhaS
653,116,zuSmintama
654,117,vyayitavya
655,117,pUrvanaDaka
656,117,no
657,117,pravarAdhyAya
658,117,vIraMkarA
659,117,mRSAya
660,117,sitalazuna
661,117,mRtyuloka
662,117,uttamArdhya
663,117,zUrapura
664,118,mahArNavaprakAza
665,118,abhivibhA
666,118,Amukti
667,118,talavakArakalpa
668,118,phaNibhArikA
669,118,baTudAsa
670,119,bahuvidhAkAra
671,119,sphoTacandrikA
672,119,vAjaprasuta
673,119,anuvivRt
674,120,mAdhvI
675,120,anucAraka
676,120,sAdhyasAdhanakaumudI
677,120,kanikrada
678,120,samayavajra
679,121,koTharapuSpI
680,121,abhirazmimAli
681,121,pranAla
682,121,kRtazastraniHzrama
683,121,vilaGghayitvA
684,122,puraMdhivat
685,122,saMkAyikA
686,122,prayA
687,122,zauryanagara
688,122,pailya
689,123,sudi
690,123,kroSTukaziras
691,123,pratID
692,123,sAMyAtrika
693,123,tunnA
694,123,plavita
695,123,khilagrantha
696,123,aromaza
697,123,glaha
698,123,candrAya
699,124,AtmavittA
700,124,zuddhAbha
701,125,khilIkR
702,126,gaumAyana
703,126,mizradhana
704,127,beh
705,127,karapallava
706,127,sugatamitra
707,127,snAnadroNI
708,127,samanantaram
709,127,lohitastoka
710,127,nirvarti
711,127,somAsandI
712,127,bhraMz
713,128,ATavI
714,128,zATIya
715,128,tryaruSa
716,128,vetrAbhighAta
717,128,sahapraklRpti
718,128,yamI
719,128,uparaJjaka
720,129,girirUpa
721,129,dyotin
722,129,vilAsamaNidarpaNa
723,129,lobhamohita
724,130,Akatthana
725,130,zatrUpajApadUSita
726,130,senduka
727,131,phalakakSa
728,131,vivatsa
729,131,dIkSAkaraNa
730,131,laSva
731,131,pIDAsthAna
732,131,tadguNa
733,131,sukhoSNa
734,131,lakSaNakANDa
735,131,bhANDAyani
736,131,tamogA
737,131,baddhodyama
738,132,kASThabheda
739,132,zastratyAga
740,132,vyAkIrNakezara
741,133,anyapuSTa
742,133,nirvighnena
743,133,zrImukhI
744,133,samAdhivigraha
745,133,dvijarSi
746,134,pAdAvanejanI
747,134,nedIyas
748,135,nirjalamInAya
749,135,malApahA
750,136,aviSyu
751,137,tailadroNI
752,137,lohitAkSaka
753,137,prasUyat
754,137,girikarNI
755,138,kaumudItaru
756,138,ahimAra
757,138,brahmasuvarcalA
758,139,mAlavadeza
759,139,camasin
760,139,pANigata
761,139,kharIkhan
762,139,vireka
763,139,nadarAjasutA
764,139,saMskArasAgara
765,139,saMskAraratnamAlA
766,139,duSTabuddhi
767,139,anavahvara
768,139,sinIpati
769,140,tAmratrapuja
770,140,jaha
771,140,viSayatAvAdArtha
772,140,sUktocya
773,140,baddhavAc
774,140,sabhAsAha
775,140,dvaitavaitathyopaniSad
776,140,avIratA
777,141,asma
778,141,purataHkR
779,141,tApana
780,141,stAva
781,141,Atmaja
782,141,zauTa
783,141,bhavan
784,142,lomapravAhin
785,142,kSIrataru
786,143,dinabandhu
787,143,savratin
788,143,pratIr
789,143,mahezitR
790,143,arjunAbhra
791,143,goSThaja
792,144,atitata
793,144,buddhikAmA
794,144,adhikArastha
795,144,madhusravas
796,145,aghAtin
797,145,bhrAntidarzana
798,145,stomapRSTha
799,145,vikSobha
800,145,vyAkaraNasaMgraha
801,145,madhurAmlaka
802,145,harika
803,145,daghna
804,145,dIpikATIkA
805,145,vratopavAsasaMgraha
806,146,prazAsaka
807,146,kaulinda
808,146,prAsAdivArika
809,146,adhipAMsula
810,146,bhRzavismita
811,146,azvahantR
812,146,jalabimba
813,147,caitaki
814,148,sambhArya
815,148,tapatI
816,148,pUrvotpanna
817,148,pAramArthika
818,149,dhUlita
819,150,mukhabandha
820,150,rAjazyAmalopAsaka
821,150,viSahara
822,150,baTukakavaca
823,150,ojastara
824,150,sarvarathA
825,150,gatAsu
826,150,vizIrNatA
827,151,bhArAvataraNa
828,151,kaNDUghna
829,151,phalaSADava
830,151,bhUtabhartR
831,151,muktikA
832,151,tanubhastrA
833,151,sAvitracayanapaddhati
834,151,sAMtapanAyana
835,152,vaMzalakSmI
836,152,vIrapatnIvrata
837,153,madhusUdanazikSA
838,153,kAlakhaJja
839,153,rudhiratAmrAkSa
840,153,apAnavAyu
841,154,durupasthAna
842,154,puMnAman
843,154,dazapura
844,154,kausaleya
845,154,agAvaha
846,154,udgrIvin
847,154,anugAmin
848,154,yathodita
849,155,zilAnicaya
850,155,zvayas
851,155,bAhumitrAyaNa
852,155,dhaumrAyaNa
853,155,caityavRkSa
854,155,adhIzvara
855,155,goparASTra
856,155,paitRyajJIya
857,156,bhiyAna
858,156,pUrvineSTha
859,156,saMvAc
860,156,antaHparidhi
861,156,svalpazarIra
862,156,kaphahara
863,156,darbhamUlI
864,156,Urdhvasvapna
865,156,devahita
866,157,grAha
867,157,yAdRcchika
868,157,prativartman
869,158,vilAsavAtAyana
870,158,anevam
871,158,zatazakti
872,158,sahabAndhava
873,158,RSiSah
874,158,praghANa
875,158,atiyAtrA
876,158,praznAnuSThAnapaddhati
877,158,kANDavINA
878,158,samIbhU
879,158,rekhAntara
880,159,gavya
881,159,supradhRSya
882,159,kepi
883,159,zrutiraJjinI
884,159,vyAghrabala
885,159,ledarI
886,159,kANDAla
887,159,mUlaphala
888,160,vAyvabhibhUta
889,160,kAmabindu
890,160,adhidevana
891,160,anucArin
892,160,zambaTI
893,160,mAtaMgIkrama
894,160,mAn
895,160,AgUrta
896,160,suratamRdita
897,160,madirAvazaga
898,160,rAtantI
899,161,madhurasa
900,161,ciTiciTAya
901,162,sAragrAha
902,162,pazcAsomapa
903,162,bheSajatA
904,162,paulAka
905,162,rAjapratyenas
906,162,kAlagandha
907,163,bArhiSada
908,163,khaDgapAtra
909,163,zAcigu
910,163,vIragoSThI
911,164,kimAtmaka
912,164,niravaso
913,164,grAmyehoparama
914,164,vipAzaya
915,164,ago
916,164,vasuMdharezA
917,164,pratiniHsRj
918,164,jItakalpasUtra
919,165,taittirIyazAkhin
920,165,vivekamakaranda
921,165,kusumalAvI
922,165,ghaNTAtADana
923,165,peSaNI
924,165,kuNapagandha
925,166,udIrita
926,166,zrutijAtivizArada
927,166,kuNDoda
928,166,lampA
929,166,atiri
930,166,maryAdAgiri
931,166,ramatha
932,166,narasAra
933,167,apaviSNu
934,167,atizakta
935,167,nicchavi
936,167,avaraja
937,167,rerivan
938,167,samIpa
939,167,parvatacyut
940,168,rudhirarUSita
941,168,cirarAtra
942,168,saraDa
943,168,vAmadRz
944,168,vasubha
945,168,enA
946,168,digdaivata
947,168,amAnuSya
948,168,sUrkS
949,168,yogAya
950,169,atUrta
951,169,AstAra
952,169,sAsthi
953,169,kaSAkaSa
954,170,sUpazAstra
955,170,gRhyasaMgraha
956,171,pANivAda
957,172,pratisaMsthAna
958,172,haritaspRza
959,172,viracitokti
960,172,grahadruma
961,172,kramavat
962,172,citramImAMsA
963,172,vedapadastava
964,172,vyAyAmabhUmi
965,172,badhiriman
966,173,pracaNDadeva
967,173,paJcApsarasa
968,173,nabholaya
969,173,siMhaviSTara
970,173,anyatrakaraNa
971,173,sabhrUvilAsam
972,173,sUryavighna
973,174,zubhrA
974,174,prayuvana
975,174,lAvaNa
976,174,dhanavatI
977,174,paNAGganA
978,175,hrasiman
979,175,sthalavartman
980,175,sAvaraNa
981,175,bhinnatantra
982,175,nakSatrayAjaka
983,175,naktabhojitva
984,175,nizAruka
985,175,vetAlajananI
986,175,sAdhuka
987,175,abhisaMcArin
988,176,tIkSNasArA
989,176,kuTilAGgI
990,176,labh
991,176,anupayogin
992,176,jim
993,176,bRhannATa
994,176,SaDratha
995,176,cAturvarNya
996,176,Ayat
997,176,parivat
998,177,nAndIbhAjana
999,177,cArudhAman
1000,178,pitRgrAma
1001,178,avaziras
1002,179,jarch
1003,179,dazanabIja
1004,179,paJcabhadra
1005,179,maGgaladvAra
1006,179,hastivadha
1007,180,sAmarthyavat
1008,180,asamavAyin
1009,180,bIjapuSpa
1010,180,satvaritam
1011,180,zailAdi
1012,180,lokasaMgrAhin
1013,180,abhimith
1014,180,vATyAla
1015,180,dArunizA
1016,180,Dimba
1017,181,sampradAyaparizuddhi
1018,181,zivadazaka
1019,181,yasyatva
1020,181,zivadviSTA
1021,181,pUjyapUjAvyatikrama
1022,181,girinimnagA
1023,182,aparapakSIya
1024,182,Rkthin
1025,182,saMghagupta
1026,182,zvetapATalA
1027,182,zAkaTAyanavyAkaraNa
1028,182,mandAravatIvanamAhAtmya
1029,182,mAMsakacchapa
1030,182,saMsrAvya
1031,182,visRSTadhena
1032,183,svakaraNa
1033,183,anantazayana
1034,183,vedavAsa
1035,183,pratisaMvidhAna
1036,183,udgArin
1037,184,kila
1038,184,puruSArthasUtravRtti
1039,184,dvizIrSa
1040,184,vijJAnavAdin
1041,184,pratikSipta
1042,184,parivatsa
1043,185,ukthAyu
1044,185,pravartaka
1045,185,AtmAdhika
1046,185,dyumnAsah
1047,185,prativacana
1048,185,atihA
1049,186,bhUpura
1050,186,abhisamAruh
1051,186,zAtapathika
1052,186,suvibhISaNa
1053,186,durAcarita
1054,186,zakRddvAra
1055,186,antarAzRGgIya
1056,186,kraDana
1057,186,kAsavat
1058,186,zAstradarzin
1059,186,vasuvrata
1060,187,auSTrAyaNa
1061,187,svapoSam
1062,188,zArIrakasUtrasArArthacandrikA
1063,188,ullala
1064,188,sasyaveda
1065,188,pANibhuj
1066,188,vaGgana
1067,188,ziSyadhIvRddhidamahAtantra
1068,188,malA
1069,188,zabalIkRta
1070,189,vAgAlambana
1071,189,sucarman
1072,189,visrasya
1073,189,kAlakUTaka
1074,189,vikSobha
1075,189,AnRzaMsa
1076,189,mUlIkarman
1077,189,kAkAdanI
1078,189,nirantarAbhyAsa
1079,189,varNacAraka
1080,189,bhRgusUnu
1081,190,pracikita
1082,190,uttAnarecita
1083,190,phalotpati
1084,190,paramANu
1085,190,sauhotra
1086,190,yugmaphalottama
1087,191,zRGgATa
1088,191,nIcair
1089,191,upapAtaka
1090,191,rukmapuruSa
1091,191,AmlAna
1092,191,sarasAGgayaSTi
1093,191,kUTasaMkrAnti
1094,191,prapAvana
1095,191,pratibandh
1096,191,dIpanIya
1097,191,yakSmagRhIta
1098,192,zodhanIya
1099,192,nirbrU
1100,192,zRGkhalatodin
1101,192,arAgadveSa
1102,192,parigrahatva
1103,192,bhraSTakriya
1104,192,sAndratvakka
1105,193,sasyaprada
1106,193,saukhIya
1107,193,vArtta
1108,193,bhadrakanyA
1109,193,athApi
1110,193,aGgArakamaNi
1111,193,lal
1112,193,jainanagara
1113,193,kArudveSin
1114,194,carvaNA
1115,194,viniSpeSa
1116,194,vadanAsava
1117,194,samAvah
1118,194,pitRkarman
1119,194,daivaprazna
1120,194,vicchinnamadya
1121,194,sudayita
1122,195,gandhamAlatI
1123,195,RSabhadatta
1124,195,sanmAtR
1125,196,niHzabdanizcala
1126,196,yathArpita
1127,196,jJAnapUrva
1128,197,saMstUpa
1129,197,sAsava
1130,197,mohanaka
1131,197,vAzitAgRSTi
1132,197,devIka
1133,197,vrataruci
1134,197,udakatarpaNa
1135,197,sukti
1136,197,vyAkrozaka
1137,198,dhAtusAmya
1138,198,tavIyas
1139,198,urvyA
1140,198,viriJcinAtha
1141,198,tarkSya
1142,198,sAMkhyapuruSa
1143,198,tApItaTadeza
1144,198,veNuyaSTi
1145,199,jalataraMgiNI
1146,199,rItijJa
1147,199,kAliJjarI
1148,199,mahAlakSmIhRdayastotra
1149,199,visUrita
1150,199,sunandinI
1151,199,vaidi
1152,199,uddUSya
1153,199,maruprapAta
1154,200,haritagarbha
1155,200,durlAbha
1156,200,ilava
1157,200,praticchAyA
1158,200,khaDgika
1159,200,bhUtikIla
1160,200,majjala
1161,200,vikrayya
1162,201,daNDakAsana
1163,201,prabhUtayavasendhana
1164,201,kRtyazeSa
1165,202,indrasAvarNi
1166,202,kulapAMsin
1167,202,gUDhotpanna
1168,202,upAsita
1169,202,zizunandi
1170,202,vApita
1171,202,viSavallI
1172,202,paNDAvat
1173,203,saMhati
1174,203,paratama
1175,203,sAMvAsika
1176,203,zItavana
1177,204,bisatantu
1178,204,hrIku
1179,204,sadAcAraprakaraNa
1180,204,khADI
1181,204,udabhI
1182,204,saMchid
1183,204,abhicaidyam
1184,205,nivApAJjali
1185,205,ehikaTA
1186,205,varUthAdhipa
1187,205,kAraNDavyUha
1188,205,maunasUtra
1189,206,praiSya
1190,206,pInatA
1191,206,dRSTamAtra
1192,206,vAyuparamANu
1193,206,sArasvatIya
1194,207,jIvitavyaya
1195,207,vAruNezvaratIrtha
1196,207,makarasaMkrAntitiladAna
1197,207,vidyAraNyanArAyaNIya
1198,208,viniHsRti
1199,208,azvamAla
1200,208,sarvottama
