B1,B2,B3
177,7,gotamapRcchA
178,7,apidhAnavat
179,7,parimalaya
180,8,akliSTakArin
181,8,viSTa
182,8,pAdanAlikA
183,8,vetAlapura
184,9,prArch
185,9,vAnara
186,9,snAyubandhana
187,9,suSupsu
188,9,viSTapura
189,9,varcodhA
190,9,gandhazAka
191,9,bhagIrathadatta
192,9,patnI
193,9,sarojadRz
194,9,mAdrI
195,9,avatatadhanvan
196,9,horAsetu
197,9,bhuvispRz
198,9,asaMvArya
199,9,udveSTana
200,9,samAvApa
201,9,vAvRtta
202,10,vIreNya
203,10,zambhudAsa
204,10,asaMhArya
205,10,zarabhalIlAkathA
206,10,brAhmaNalakSaNa
207,10,taGgaNa
208,10,varSasthAla
209,10,lohatAriNI
210,10,badarAmalaka
211,10,ananda
212,10,sAsUya
213,10,hrIyantraNA
214,10,dhruvase
215,10,prAcInaAvItin
216,10,adrizRGga
217,10,AbhrAja
218,10,nayanapatha
219,10,vizvaparNI
220,10,abhinna
221,10,nayanaplava
222,10,anavadhAna
223,10,mukhyanRpa
224,10,pItazAlaka
225,10,pratizaGkanIya
226,10,avasecana
227,10,hariman
228,10,anyajanman
229,10,atizaktibhAj
230,10,svapU
231,10,bakerukA
232,10,zirovasti
233,10,bhArapratyavara
234,10,phuTTikA
235,10,kAzinAtha
236,11,sAneyikA
237,11,dhautakuSTha
238,11,supramaya
239,11,anekalocana
240,11,pAdukA
241,11,bApUdeva
242,11,tapanIyamaya
243,11,asthisaMhAraka
244,11,snehayitavya
245,11,parivraDhiman
246,11,pravApin
247,11,sAyamprAtardoha
248,11,sambubodhayiSu
249,11,varatikta
250,11,vRttastha
251,11,guDUcikA
252,11,padmAsanatA
253,11,sauraNa
254,11,niraMza
255,11,yajurvedabrAhmaNa
256,11,pAJcAlajAtiviveka
257,11,spandanilaya
258,11,sUryastut
259,11,vaMzabhAra
260,11,phalapUraka
261,11,astikSIrA
262,11,jalikA
263,11,svan
264,11,triSTAvarUtrI
265,11,lAganRtta
266,11,tailayantra
267,11,asUkSma
268,11,vanA
269,11,prAyazcittenduzekhara
270,11,urIkR
271,11,nigrahasthAna
272,11,kRSNapAkaphala
273,11,vihvR
274,11,nIlAlu
275,11,kuDmala
276,11,krodhamukha
277,11,knasa
278,11,pUjyatva
279,11,sAMvAhika
280,11,mantrasaMskAra
281,12,rAjazRGga
282,12,tigma
283,12,bhUtalipi
284,12,bhinnAJjanavarNatA
285,12,vedanIyatva
286,12,zaGkhodaka
287,12,nirvApaka
288,12,vanajA
289,12,saumitra
290,12,anuyAtra
291,12,brahmAyus
292,12,azraddhita
293,12,ajeya
294,12,vapraka
295,12,harIzaya
296,12,marmabheda
297,12,vadhUvara
298,12,akSadhUrta
299,12,IzvarapraNidhAna
300,12,paiGginpaiGgirahasyabrAhmaNa
301,12,samprapIDita
302,12,saMzayopamA
303,12,mukhenAdAyin
304,12,uraHkSata
305,12,vyApAraNa
306,12,rasAsvAdin
307,12,ugrakarNika
308,12,parapuSTamaya
309,12,jADAyana
310,12,vasurAja
311,12,gurusamavAya
312,12,yena
313,13,zizunAman
314,13,parivRDha
315,13,asrarodhinI
316,13,mahAkaTitaTazroNI
317,13,kulAGkura
318,13,atisamIpa
319,13,kubjapuSpa
320,13,Aryasatya
321,13,aharita
322,13,kaumudIcAra
323,13,jayalakSmI
324,13,visarpaNa
325,13,zaGkAnvita
326,13,undura
327,13,parikSepa
328,13,bAlapramathanI
329,14,dhRSTaka
330,14,rAmataraNI
331,14,mAJjiSThika
332,14,pUgakhaNDa
333,14,adhispardh
334,14,navasAhasAGkacarita
335,14,upeya
336,14,saMyantR
337,14,nirnAbhi
338,14,sAmAnyaniruktidvitIyatakSaNa
339,14,sUryasahasranAmAvalI
340,14,Apatti
341,14,ulbaNatApa
342,14,cedibhUbhRt
343,14,siGgAbhaTTa
344,14,vajrAhikA
345,14,sahasrapAda
346,14,tribhaGgI
347,14,tribhava
348,14,samIpatara
349,14,vAgdevatAka
350,14,dvAdazodyAma
351,14,kSatramAtra
352,14,Ayatta
353,14,suragiri
354,14,zroNAparAntaka
355,14,abhitripiSTapa
356,15,virud
357,15,adhoMzuka
358,15,DitthatA
359,15,hRdayalehya
360,15,pratidvipa
361,15,rakSapAla
362,15,anuttamanya
363,15,mandasamIraNa
364,15,sAmalakSaNa
365,15,madhurabhASitR
366,15,tyakta
367,15,vizvasaha
368,15,apavarjana
369,15,mahAsundarItantra
370,15,pAraSada
371,15,vaGgiri
372,15,anvavasthA
373,15,pracoda
374,15,veN
375,15,devabhUmi
376,15,paramArAdhya
377,15,mImAMsApalvala
378,16,SaTtriMzacchatya
379,16,kulyAya
380,16,chattrabhaGga
381,16,vrataratnAvalI
382,16,samIpatara
383,16,tarpaNavidhi
384,16,pratyAtmya
385,16,pratikSuta
386,16,vidu
387,16,rohiNIzAnti
388,16,drAviDaka
389,16,purudaMzaka
390,16,sudanta
391,16,mahAmohin
392,16,nirAsrava
393,16,baTukabhairavakavaca
394,16,saMnikarSatA
395,16,purastAjjapa
396,16,kuSThakaNTaka
397,16,atikrAnti
398,16,sparzatva
399,16,putramoTikAputra
400,16,zauNDikI
401,16,zanakais
402,16,agnikArya
403,16,abhavanIya
404,16,vindhya
405,16,paribhakSA
406,16,AvantikA
407,16,darzapUrNamAsaprAyazcitti
408,16,saMyuktasaMyoga
409,16,vyajana
410,16,zvAvillomApaha
411,16,zivasvarUpapUjAvidhi
412,16,vizvAcArya
413,16,sUryAdri
414,16,guNatyAgin
415,16,rudrabhU
416,16,bRhadbrahmottarakhaNDa
417,16,ratArambhAvasAnika
418,16,kuhI
419,16,tadanantara
420,16,mRgagartAzrayApcara
421,16,pramIlita
422,16,vizeSakRt
423,16,AJjasya
424,16,kena
425,16,kSudracUDa
426,16,avarastAt
427,16,mukula
428,17,jaTilikA
429,17,putrasAmaprayoga
430,17,Aradvat
431,17,samabhikIrt
432,17,gharSaNAla
433,17,supraveza
434,17,varmin
435,17,narajaGgala
436,17,bahumUtra
437,17,dalapati
438,18,kandazAka
439,18,abhijJA
440,18,vaira
441,18,amati
442,18,apadhvAnta
443,18,vivarNayitavya
444,18,saMvardhanIya
445,18,zvetAhvA
446,18,kavirahasya
447,19,vyathAkara
448,19,utpaT
449,19,phalapriyA
450,19,prakampana
451,19,kuGkumareNu
452,19,vAcakalakSakavyaJjakatva
453,19,unmardita
454,19,lakSanamaskAravidhi
455,19,bhadracUDa
456,19,jambukezvaratIrtha
457,19,tantrin
458,19,kartRsthakriyaka
459,19,avIrahan
460,19,cetasaka
461,19,tadojas
462,19,saMcUrNana
463,19,madhyaMdina
464,19,narasiMhapurANa
465,19,anRtapazu
466,19,sampragRR
467,19,parasparajJa
468,19,bahuzakti
469,19,bhrAntinAzana
470,19,satpaddhati
471,19,ibhAkhya
472,19,jambumatI
473,19,viSNupratiSThA
474,19,sadAnva
475,19,abhibhAS
476,19,navarca
477,19,lallAdIkSita
478,19,bimbita
479,19,ghasana
480,19,nighAnigha
481,19,kSaNAntara
482,19,saMrambha
483,19,vratakAlanirNaya
484,19,kAzikosalIya
485,19,viMzAMza
486,19,svidita
487,19,raNastha
488,19,saMzayavAda
489,19,maNiratnamaya
490,19,hInasakhya
491,19,yathAnyAsam
492,20,upavRtti
493,20,jaihmi
494,20,palAzazAtana
495,20,brahmagarbha
496,20,zazisuta
497,20,rathagarbhaka
498,20,naigamagamika
499,20,pravAhaNeyi
500,20,avavA
501,20,huruTTaka
502,20,annaparyAyam
503,20,salilasthalacara
504,20,ekanavati
505,20,adhirUDhi
506,20,siddhAntavyutpattilakSaNa
507,20,sutAtmajA
508,20,viSamIbhU
509,20,vRSNi
510,20,dvibhAgadhana
511,20,gandhavallI
512,20,ujjRmbhaNA
513,20,ghRtavartani
514,20,niSSapin
515,21,mRgAzana
516,21,sAgaravarman
517,21,Adiguru
518,21,pAdatra
519,21,visvap
520,21,dalavITaka
521,21,zrIdharolanagara
522,21,garbhasaMkramaNa
523,21,samaJcana
524,21,Aviddha
525,21,rAjavaMzakAvya
526,21,hiDimbAramaNa
527,21,etagva
528,21,aprajastA
529,21,pauraNTaka
530,21,bRhadreNu
531,21,amliman
532,21,saraNajIvin
533,21,rasAsvAda
534,21,vRddhakAka
535,21,puSpalIlA
536,21,anyathAkAram
537,21,dhUmravarNa
538,21,vRttaphalA
539,21,sukSma
540,21,kAraNika
541,21,pRthvIja
542,21,bahutalavazA
543,21,vipAThA
544,21,vanahoma
545,21,garbhavezman
546,21,sammUrchaja
547,21,mithyAmati
548,22,Abhrya
549,22,durvahaka
550,22,triparivarta
551,22,devagandharva
552,22,sukANDa
553,22,nASTrA
554,22,bahUdita
555,22,garhita
556,22,bhAvitavat
557,22,manuSa
558,22,grAmanApita
559,22,ghRNIvat
560,23,vAhanI
561,23,Avahana
562,23,sudIditi
563,24,ekanAyaka
564,24,suDInaka
565,24,valIvadana
566,24,paJcabANavijaya
567,24,babhrukeza
568,24,rAhumUrdhahara
569,24,dazadRSTAntakathA
570,24,parAvadh
571,24,varNavat
572,24,vidathin
573,24,dIkSAGgasvastivAcana
574,24,arthakArzya
575,24,dhaTin
576,24,vallAra
577,24,haribodhadina
578,24,suvarNapura
579,24,svAjIva
580,24,anusamprayA
581,24,vyanvArabh
582,24,avatAra
583,24,harinAmamAlA
584,24,sAsadyamAna
585,24,kUrcazIrSaka
586,24,bhuktavajjane
587,24,zuSma
588,24,pUrNotkaTa
589,24,samantikam
590,24,devastut
591,24,yAjJavalkyazikSA
592,24,AhartR
593,24,pratyabhimarza
594,24,sakaNTaka
595,24,garbhasaMdhi
596,24,mAghavanI
597,24,zIlAditya
598,24,badarikAzramamAhAtmya
599,24,manya
600,24,jihmagati
601,24,kaSapASANa
602,24,turayA
603,24,jainAzrama
604,24,bRhadvivAhapaTala
605,24,zabdavAridhi
606,24,mAhAputri
607,25,karpUradvIpa
608,25,prepsA
609,25,iSTApUrti
610,25,saMsphAna
611,25,apAlaGka
612,25,ghurughurA
613,25,tAlin
614,25,vaiSamya
615,25,lohitAzoka
616,25,zlathodyama
617,25,rudrasakha
618,25,himazailaja
619,25,paripUraNa
620,25,samastAgniprayoga
621,25,jIvat
622,25,kaTideza
623,25,kakSI
624,25,urastrANa
625,25,moha
626,25,mAnakali
627,25,cakrarakSa
628,25,nyAyasAra
629,25,AkAzagarbha
630,25,bUSa
631,25,vizvadaiva
632,25,kArNi
633,25,nRpagRha
634,25,manu
635,25,tIkSNaloha
636,25,madhupIlu
637,25,zadvalA
638,25,yakRddAlya
639,26,yojayitavya
640,26,jayendravihAra
641,26,madakohala
642,26,parivApin
643,26,mohopaniSad
644,26,hetulakSaNaTIkA
645,27,vindhyapara
646,27,sAmatantra
647,27,ghaNTApatha
648,27,zubhavAsara
649,27,prayAgaprakaraNa
650,27,parikUla
651,27,arisUdana
652,27,zaGkhajAtI
653,27,siddhimat
654,27,karapuTa
655,27,purataHkR
656,27,rathirAya
657,27,AkRtimat
658,27,amudra
659,27,zaGkhapAla
660,27,devAlayapratiSThA
661,27,kiMviSayaka
662,27,rAjalakSmI
663,27,SaNDaka
664,27,yoginIhRdaya
665,27,amuthA
666,27,abdhinagarI
667,27,kauzAmbi
668,27,punardarzana
669,27,zArmaNyadeza
670,27,madhupiGgAkSa
671,27,mRtahAra
672,27,kAmadughAkSiti
673,28,nyastacihna
674,28,prekSaNakUTa
675,28,nivartin
676,28,prameyaTIkA
677,28,mantravarNana
678,28,kaMsanidhana
679,28,bimbI
680,28,kSIrAbdhitanayA
681,28,zalyAya
682,28,gaurava
683,28,dattakacandrikA
684,28,kAvyAdarzamArjana
685,28,anubhAvakatA
686,28,rAhudarzana
687,28,sasUti
688,28,kaTUtkaTaka
689,28,dhIraskandha
690,28,sargakRt
691,28,svastimat
692,28,daivejya
693,28,rasagandha
694,28,kezAli
695,28,antarvAsas
696,28,rAdhASTaka
697,28,hauD
698,28,khaTTAGga
699,28,vyAsAcala
700,28,haribhakti
701,28,dhiS
702,28,cUDAvana
703,28,vizvadAni
704,28,SaTtriMzatka
705,28,vipATalanetra
706,28,nAbhAgAriSTa
707,28,akSabhUmi
708,28,abhinirbharts
709,28,madhubhAva
710,28,UrdhvapRzni
711,28,eNamada
712,28,nRsiMhabhaTTIya
713,28,cekrIyita
714,28,itvarI
715,28,nemighoSa
716,28,kAratantavikI
717,28,gauNasAdhyavasAnA
718,28,catustridvyekabhAga
719,28,kaGkatIya
720,28,brahmopeta
721,28,maNDalakarAjan
722,29,samatryaMza
723,29,pleGkha
724,29,ArogyatA
725,29,kathopakathana
726,29,talatAla
727,29,iSTakApathika
728,29,samasaMkhyAta
729,29,padmAlaMkArA
730,29,cauhAra
731,29,agrAsana
732,29,vijJa
733,29,kharakomala
734,29,nAlIvraNa
735,29,vivAdin
736,29,citrakRtya
737,29,daurbhAgya
738,29,jIvAnusiddhikulaka
739,29,anumAdya
740,29,abhidharma
741,29,svarNabandha
742,29,vAdakautUhala
743,29,nirutkaNTha
744,29,daivasthAni
745,29,anvAlabhana
746,29,puSpAjIva
747,29,vadhuTI
748,29,kRtavedhana
749,29,rudrAri
750,29,AkarSita
751,29,pratihAnAkUTa
752,29,ardhokta
753,29,anIka
754,29,vimAtha
755,29,durucchedya
756,29,sAdhuvigarhita
757,29,viSayAnanda
758,29,paJcakozaviveka
759,29,saptapAkayajJabhASya
760,29,bhadraudanI
761,29,madhulolupa
762,29,mallA
763,30,pratibandhitA
764,30,svedacchid
765,30,avarArdha
766,30,ardhAdhve
767,30,mArttika
768,30,anugantavya
769,30,vIryazAlin
770,30,avAkin
771,30,vaijagdhaka
772,30,palaGkaTa
773,30,sattvotsAha
774,31,vRkSakhaNDa
775,31,laTaparNa
776,31,kumudvatIza
777,31,zauklya
778,31,vikta
779,31,pratyabhijJAta
780,31,upavalh
781,31,amaraprakhya
782,31,viDDasiMha
783,31,upAkSam
784,31,aziSTa
785,31,bhUmipati
786,31,maGgalAdezavRtta
787,31,mayezvara
788,31,mahAprAjJa
789,31,paThahaMsikA
790,31,mRgabhakSA
791,31,velAtiga
792,31,trizUla
793,31,avatAramantra
794,31,kaGkaNamaNI
795,31,brahmavedi
796,31,kRtaphala
797,31,vairoci
798,31,nirvimarza
799,31,saratva
800,31,sukomala
801,31,prAtihAra
802,31,raGgA
803,31,yonisambandha
804,31,svAmin
805,31,paramapuMs
806,31,bhramaramaNDala
807,31,svAmipAlavivAda
808,31,hairamba
809,31,agnicaya
810,31,spaSTavaktR
811,31,cittanirvRti
812,31,paramadurmedhas
813,31,udvep
814,31,nityavyaya
815,32,arthalAghava
816,32,varNasaMvarga
817,32,karNikAcala
818,32,pratyabhihita
819,32,mRgabandhinI
820,32,paJcamahAyajJa
821,32,jADya
822,33,kiMkarA
823,33,droNapadI
824,33,marumarIcikA
825,33,praNAmAdara
826,33,sUryakAnti
827,33,vaikaraJja
828,33,krauJcAdana
829,33,bahalatvaca
830,33,adhimAMsa
831,33,durgatariNI
832,33,dinaratna
833,33,sapakSaka
834,33,rAgavibodha
835,33,SaTsUtra
836,33,Asanvat
837,33,vinimIlita
838,33,mArgazodhaka
839,33,re
840,33,meghanAdAnulAsin
841,34,ramalarahasya
842,34,saMnyastazastra
843,34,gorakSakalpa
844,34,upasaMviz
845,35,sahadroNa
846,35,madacyuta
847,35,pAdajAha
848,35,buddhizuddhi
849,35,lavaNodadhi
850,35,varayitavyatva
851,35,AcAryavat
852,35,adhikSepa
853,35,bAlAki
854,35,manorathadvAdazI
855,35,narmArtham
856,35,kauzAzvI
857,35,AmavAta
858,35,dhvan
859,35,paravAkya
860,35,abhisaMdhipUrva
861,35,adhikatva
862,35,munIzvarIyapATIsAra
863,35,dantijA
864,36,inodaya
865,36,jyeSThasAmaka
866,36,atilihA
867,36,prakRtISTinirNaya
868,36,abhisaMspRz
869,36,viparivRtti
870,36,sumadA
871,36,kSINapuNya
872,36,dharmitAvacchedakarahasya
873,36,AgantR
874,36,sadhanuSka
875,36,utkRS
876,36,bhaktivijaya
877,36,acaladhRti
878,36,piSTapiNDa
879,36,prakopita
880,36,sthUlanAsika
881,36,okaHsArin
882,36,kallavIratantra
883,36,karakalaza
884,36,prasthAvat
885,36,aSTAdazavakra
886,36,varSamAtra
887,36,SaSThaka
888,36,saptaha
889,37,prauDhavatsA
890,37,Azutva
891,37,jalaha
892,37,zvazrUsnuSA
893,37,stotraya
894,37,asurAdhipa
895,37,Attavidya
896,37,khilIbhUta
897,37,candrasiMha
898,37,puroDAzasviSTakRt
899,37,dhunivrata
900,37,abhIvarga
901,37,preSa
902,37,balavardhana
903,37,nItikathA
904,37,capalA
905,37,gandhanakula
906,37,bhaktitas
907,37,vAraNasAhvaya
908,37,ahicchattrA
909,37,haritagarbha
910,37,guhAkAram
911,37,vizuddhicakra
912,37,ajamI|a
913,37,samitkalApa
914,37,dhautAtman
915,37,agrAyaNIya
916,37,citrakUTa
917,37,asumna
918,37,viSaparNI
919,37,dAzvadhvara
920,37,kSemIzvara
921,37,arthopakSepaka
922,37,brahmabandhava
923,37,kallArya
924,37,lomahArin
925,37,zuddhivivekoddyota
926,37,caturvidhAhAramaya
927,37,yavAgUcAraka
928,37,ardhavIkSaNa
929,37,UrdhvamuNDa
930,37,tiryakpAtana
931,37,apakartana
932,37,dAkSaka
933,37,pratIkSa
934,37,TiTTibhI
935,38,vindhyavAsinIdazaka
936,38,goSAdI
937,38,kRtazrama
938,38,tribarhis
939,38,vinirdezya
940,38,paJcakoza
941,38,acchAnu
942,38,pratisad
943,38,vyAlapattrA
944,38,plavaMgama
945,38,kumbh
946,38,malamUtraparityAga
947,38,uparudh
948,38,vAdhukya
949,38,gopayitavya
950,38,akAraNa
951,38,suphAla
952,38,ratnAGgurIyaka
953,38,gAGga
954,38,jAtismarahrada
955,38,gajareva
956,38,agnidaivata
957,38,plavatva
958,38,sadAnandaratnamAlA
959,38,prANaka
960,38,tRSitottarA
961,38,sUryAvalokanaprayoga
962,38,nAciketa
963,38,utpAdayitR
964,38,talayukta
965,38,bhagnAza
966,38,vibhavamati
967,38,antalIna
968,38,viSThAkaraNa
969,38,saupAka
970,38,jinakalpika
971,38,Ajyadoha
972,38,rukmAbha
973,38,trayodazadhA
974,39,tuSAratviS
975,39,samudgIrNa
976,39,mArttikAvata
977,39,vaiyAkaraNasiddhAntakaumudI
978,39,zakalajyotis
979,39,gajoSaNA
980,39,arava
981,39,bhUmigarta
982,39,mAdhavakara
983,39,apratibruvat
984,39,zastragraha
985,39,kolakarkaTikA
986,39,anuddhRtAbhyastamaya
987,39,pRthakzabda
988,39,parizithila
989,39,bhUtumbI
990,39,bahutvakka
991,39,bhavatI
992,39,vicikitsArthIya
993,39,nakSatrasattreSTiprayoga
994,39,pravRttimArga
995,39,sautrAmaNi
996,39,pUrvINa
997,39,pIlA
998,40,mahAvajraka
999,40,likhitavya
1000,40,AhArayojana
1001,40,kusumakomala
1002,40,dvitIyAtantra
1003,40,likSikA
1004,41,padmamAlinI
1005,41,mAnthAlava
1006,41,antaHpurika
1007,41,pUtana
1008,41,retra
1009,41,dalAkhya
1010,41,prakAzya
1011,41,gehemehin
1012,41,zAlava
1013,41,jitAtman
1014,41,apratidhRSya
1015,41,zrautaprAyazcittacandrikA
1016,41,kezavamizra
1017,42,bhadrasuta
1018,42,kalAvidvas
1019,42,sarvakezin
1020,42,rathoDha
1021,42,pitRmedhasUtra
1022,42,bhUvallUra
1023,42,dADimIsAra
1024,42,nAnAvinA
1025,42,bhUtanAzana
1026,42,divicara
1027,42,kSurin
1028,42,apanyAyyatva
1029,42,bhArava
1030,42,uparava
1031,42,vAnta
1032,42,hRSTatuSTa
1033,42,yathopadezam
1034,42,kRtaghnatA
1035,42,kiraNA
1036,42,anantazayana
1037,42,avAra
1038,42,jAnapadI
1039,42,pariNatavayas
1040,42,zadvalA
1041,42,hrasta
1042,42,supUraka
1043,42,tUlasadRzasukumArapANitA
1044,42,udApi
1045,42,svAmisevA
1046,42,gotrika
1047,42,devataru
1048,42,hanubheda
1049,42,surUpA
1050,42,mahAgaNapatikalpepaJcatriMzatpIThikA
1051,42,yAmala
1052,42,ArI
1053,42,ghaTAla
1054,42,utpalagopA
1055,42,nirmArSTi
1056,42,ahicumbakAyani
1057,42,gudanirgama
1058,42,droNastUpa
1059,42,potaka
1060,43,samabhyAdA
1061,43,bRhaspaticakra
1062,43,anadhyAtmavid
1063,43,AntikA
1064,43,sallakI
1065,43,paramAnna
1066,43,bhUrigadgadam
1067,43,upagamya
1068,43,zapathIya
1069,43,viTikaNThIrava
1070,43,adarzanapatha
1071,43,vrID
1072,43,masUrI
1073,43,asaMmita
1074,43,ghANTika
1075,43,sopahAsam
1076,43,araNyarAjya
1077,43,AruNa
1078,43,vAyusuta
1079,43,himahAsaka
1080,43,muditA
1081,43,AzApurasambhava
1082,44,vidyuddhasta
1083,44,yAmalAyana
1084,44,adhimukti
1085,44,samyagdaNDana
1086,44,mattadantin
1087,44,mRtyunivartaka
1088,44,tAmbUlika
1089,44,alamarthavacas
1090,44,kSetrarakSa
1091,44,apaharas
1092,44,ekajAtIya
1093,44,sAMkhyapuruSa
1094,44,sUryAsta
1095,44,parAN
1096,44,baddhamUlatA
1097,44,viSAyudhIya
1098,44,samantadugdhI
1099,44,pratizloka
1100,44,zukapriya
1101,44,sAMkhyamaya
1102,44,virAgatA
1103,44,anUDha
1104,44,janmapattra
1105,44,pravRttiparAGmukha
1106,44,susthuSas
1107,44,pratarAm
1108,44,pautika
1109,44,varavarNa
1110,44,dazaikAdazika
1111,44,gaGgAhrada
1112,44,modakikA
1113,44,dhanaMdadA
1114,44,jasada
1115,44,vegodagra
1116,45,nakim
1117,45,cUrNin
1118,45,adakSiNIya
1119,45,mahArazmijAlAvabhAsagarbha
1120,45,svArthavighAta
1121,45,pRznigarbha
1122,45,parivargya
1123,45,itipara
1124,45,sateraka
1125,45,avivAkya
1126,45,vinirbhagnanayana
1127,45,kSaitrajJya
1128,45,gajarAjamuktA
1129,45,rudrAkSamAhAtmyavarNana
1130,45,muniputra
1131,45,kSapAndhya
1132,45,iSmin
1133,46,parizap
1134,46,sAmarthyahIna
1135,46,jyotiSA
1136,46,zikyAdhAra
1137,46,nikumbhila
1138,46,bodhya
1139,46,parAzaradharma
1140,46,zriyaputra
1141,46,peDDanAcArya
1142,46,mahArakSita
1143,46,svadezamadhyaparidhi
1144,46,mAMsaudanapiNDa
1145,46,nalinIruha
1146,46,cAndrabhAgA
1147,46,samantaprAsAdikatA
1148,46,upajalpin
1149,46,prapiSTabhAga
1150,46,paJcazikha
1151,46,saMkrAntizAnti
1152,46,brahmadhvaja
1153,46,guhAhita
1154,46,amarma
1155,46,paritapti
1156,46,nizcayakRt
1157,46,raktalocana
1158,46,vAsarAdhIza
1159,46,kRzAnavaka
1160,46,nRmithuna
1161,46,vaidikadurgAdimantraprayoga
1162,46,zyAmAmantra
1163,47,gaveza
1164,47,kASAyI
1165,47,mAnamaya
1166,47,abhIruNa
1167,47,viSayapathaka
1168,47,zatapAdaka
1169,47,mahAmaNDUka
1170,47,cAndramasAyani
1171,47,tUSNIMbhUya
1172,47,saMdRSTa
1173,47,karNapitR
1174,47,khattakhutta
1175,47,lakSapradakSiNavidhi
1176,47,sahasrastuka
1177,47,saMkAyikA
1178,47,carmakazA
1179,47,pAJcarAtrAgama
1180,47,ekarada
1181,47,vAdighaTamudgara
1182,47,mekhalAvat
1183,47,kacchapAri
1184,47,titaniSu
1185,47,zAlaGkAyana
1186,47,gozatin
1187,47,zarAsanajyA
1188,48,kUrmanAtha
1189,48,kamalaka
1190,48,sitatejas
1191,48,pradarvidA
1192,48,samacittatA
1193,48,pauraNThaka
1194,48,dRSTAntazataka
