B1,B2,B3
128,37,udakadhara
129,37,tADana
130,37,bahutitha
131,38,kSuradhAna
132,38,lavaNiman
133,38,kuSika
134,38,satyanAmatA
135,38,pravijahya
136,39,vAJchita
137,39,sarvazabdaga
138,39,sumAtR
139,39,ghoraghuSya
140,39,asramAtRkA
141,40,vRSasyantI
142,40,dvyaMzI
143,40,aduSTa
144,40,vizvadevadIkSitIya
145,40,aNDavRddhi
146,40,godAvarItIrtha
147,41,divasakriyA
148,42,siddhy
149,42,vRtratara
150,42,vAlisambhava
151,42,kSaudrakamAlava
152,43,sUryaparNI
153,44,suSTuti
154,45,rAtriloka
155,45,paridevin
156,45,udvRh
157,45,kravya
158,45,sahita
159,45,ekapuroDAza
160,46,saktha
161,46,zakracApa
162,47,zastradhArin
163,47,kSaurika
164,47,AliGgya
165,47,Adhuta
166,47,raktasaMjJa
167,47,harSa
168,48,DInaDInaka
169,49,zrIdharIya
170,49,bhagavattva
171,49,mudgaraparNaka
172,49,anUjji
173,49,pravAlAzmantaka
174,49,tandritA
175,50,vAc
176,50,samadhisRp
177,51,vedAdhigama
178,51,unnata
179,52,dyUtapalAyita
180,52,caikayata
181,52,bhATTa
182,52,haritakAtya
183,52,vAdAdrikuliza
184,53,pituH
185,53,brahmarUpiNI
186,53,baDabA
187,54,varuNatejas
188,54,nAkaukas
189,54,vAspa
190,54,hirA
191,54,vijayasiMha
192,54,hullura
193,55,drAvayANa
194,55,nIlapattrI
195,55,svatejas
196,56,nIlacandra
197,56,zuklakarNa
198,56,pazubandhaprayoga
199,57,sampravadana
200,57,zatapattraka
201,57,kapotapAka
202,57,varSAvAsa
203,57,durgAha
204,57,bhuvas
205,58,mAnyava
206,58,pArimukhya
207,58,zAdvala
208,58,bhUtaviSNu
209,58,zAkhin
210,58,nRsiMhamahiman
211,59,nabh
212,60,prakalA
213,60,kulazIlasamanvita
214,60,kAlanAtha
215,60,aurvaprakAra
216,61,apratiSTha
217,61,zivabhaktisudhodaya
218,61,vizvamahezvara
219,61,nirRNa
220,61,aciraprasUtA
221,61,tADIdala
222,62,niSThIvanazarAva
223,62,kAkiNi
224,62,pragrath
225,62,zithilasamAdhi
226,63,pravartayitRtva
227,63,kurAjan
228,63,samAhR
229,63,yathAvRtti
230,64,prakRSTatA
231,64,ullApika
232,64,kRpANI
233,64,nivAsabhavana
234,64,parijAta
235,65,upadhmAna
236,65,maNipadma
237,65,pucchalakSaNakroDa
238,66,juGga
239,66,chAttragaNDa
240,66,varvUraka
241,66,pAdAsphAlana
242,67,durmedha
243,68,aGkri
244,68,ratijanaka
245,69,pratikSetra
246,69,tUlakArmuka
247,69,kUlaMdhaya
248,69,prAgudagagra
249,69,randhi
250,69,mAtRgaNa
251,70,samuJja
252,70,vizeSaNatva
253,70,vyUha
254,71,zeSAnanda
255,71,RSya
256,72,jyok
257,72,dazakakSya
258,72,saritsAgara
259,72,zAlaGkAyanabASkala
260,72,padArthaprakAza
261,73,bahujanahita
262,74,adhvagamana
263,74,ayogyatA
264,75,madanazikhipIDA
265,75,indrAbha
266,76,abhipyai
267,76,proSyapApIyas
268,76,dRp
269,76,yAjJavalkyayoga
270,76,niSprabha
271,76,bhUtarAj
272,77,prAcInatva
273,77,jaghanyakArin
274,77,sarvAGgasundarI
275,78,peraNI
276,78,patAkAya
277,78,asunvat
278,78,prasthitavat
279,78,parispandana
280,78,muSTikA
281,79,nizcira
282,80,dantaghATa
283,80,prAgAra
284,80,sadasa
285,81,zokAnala
286,81,pattalaka
287,81,bhagavattattvamaJjarI
288,82,sasaMjJa
289,83,tapasvin
290,83,daivacintana
291,83,sAMgrAmajitya
292,83,yamalajananazAnti
293,83,hitakArin
294,84,brahmaniSTha
295,84,samullAsin
296,84,gairikAkSa
297,84,mUrtitas
298,84,RNa
299,84,jalataraMgiNI
300,85,abhisaMdhAna
301,85,vIrezvaraliGga
302,85,azeSita
303,85,sudhIndrayati
304,85,duSTagaja
305,85,kRtakoTi
306,86,kuvera
307,86,phAlgunIbhava
308,86,sthUlamarica
309,86,vizvagandhi
310,87,karpaTa
311,88,baTukabhairavApaduddharaNapaTala
312,88,pratidRz
313,88,sambhajana
314,88,vizuddhasiMha
315,88,madhuvAhin
316,89,madhunighAtin
317,90,prAyazcittazakti
318,91,vimalanirdeza
319,91,sahasradA
320,91,azanihata
321,91,adhyardhazANa
322,91,nirvAsya
323,91,dhRSTA
324,92,zarIratyAga
325,92,sItAdravya
326,92,nirvrIDa
327,92,karas
328,92,sivata
329,92,maryAdIkR
330,93,sampreSita
331,93,megharAva
332,93,AvyAdhinI
333,93,tAmravRkSa
334,93,bhavatrAta
335,94,padaghAtam
336,95,svAtmanirUpaNaprakaraNa
337,95,mohanI
338,95,madhuparkanirNaya
339,96,agnihotrAyaNin
340,96,calasaMdhi
341,96,mahayAyya
342,96,rekhin
343,97,jugupsitatva
344,97,anirdhArita
345,97,lohitoda
346,97,vinagna
347,97,kaumAratantra
348,98,rasapArijAta
349,98,dantaroga
350,98,bhakSyabhakSaka
351,98,anutApin
352,98,durgatinAzinI
353,99,saMdRSTi
354,99,vedAntavibhAvanA
355,99,sImika
356,99,gANika
357,99,varvi
358,99,sukhAdi
359,100,sukhitA
360,100,dhAneyaka
