B1,B2,B3
102,24,zraviSTha
103,24,timirgha
104,25,jATya
105,25,samiSTi
106,25,zAstratattva
107,25,saMsAraviSavRkSa
108,25,Artasvara
109,26,pApin
110,26,sampUjanIya
111,27,atighnya
112,27,satyadharma
113,28,rAjavallabhamaNDana
114,28,ratnapANi
115,28,mAcAla
116,28,yajurvedivRSotsargatattva
117,28,tUta
118,28,viklavAnana
119,29,aikarAtrika
120,29,pralaya
121,29,avadAta
122,29,sAmAnyabhAvagrantha
123,29,durdamya
124,29,akSNayApacchedana
125,30,ayaskANDa
126,31,karavAraka
127,31,vArAhI
128,32,pratirUpA
129,32,sambhava
130,33,kSudra
131,33,katititha
132,33,nirbharapraNayitA
133,33,bharatI
134,34,gajakarNI
135,35,zArIrakabhASyanyAyavArttika
136,36,prAcInAvIta
137,36,ajaDA
138,36,alaMkArya
139,36,abhimantavya
140,36,zUrpAdri
141,37,varUtri
142,38,taulakezi
143,39,yanmaMhiSThIya
144,39,saMkRR
145,39,abhinavayauvana
146,39,madhvad
147,39,hiraNyagarbhahRdaya
148,40,zrIka
149,40,cullAkSa
150,40,khaTvAGgaghaNTA
151,40,devendra
152,41,svAtmAnandopadeza
153,41,asadRza
154,41,mAsopavAsaka
155,42,sartavai
156,43,cikartiSA
157,43,tUrA
158,43,sambrU
159,44,daiyAmpAti
160,44,vAGmAlA
161,45,mAdaka
162,45,amIvacAtana
163,46,prANagraha
164,46,riSi
165,46,sAhityasUkSmasaraNi
166,46,parivedita
167,46,vaiyAkaraNapadamaJjarI
168,47,grahamaya
169,47,skandharuha
170,47,udvatsara
171,47,vRkatejas
172,47,gaNDAnta
173,48,kRzAnuretas
174,48,yavyAvatI
175,48,tAlasvana
176,49,caritavya
177,49,vyagraya
178,49,rAmajanman
179,49,prativaira
180,49,dharmakathA
181,50,varNamaya
182,51,aparasvastika
183,51,niHsnehatva
184,51,AnuyAtrika
185,51,vIrataNDula
186,51,advayavAdin
187,52,dor
188,52,saDiNDimam
189,52,bAhujyA
190,52,vRtti
191,52,kSApaya
192,52,dattAsana
193,53,zubhaM
194,53,sphuTabodha
195,54,vallabhAnanda
196,54,gajapati
197,54,sAmudrI
198,54,vinItadeva
199,54,brahmakalA
200,55,anujJAna
201,55,dRSadvat
202,55,zreSThasAman
203,55,trigartika
204,56,zrutadeva
205,56,viruddhatva
206,56,asaMvRttavidheya
207,56,hanumadviSayamantra
208,56,paramananda
209,56,dharmadhAtuniyata
210,57,suparNaketu
211,57,citrazocis
212,58,tapastIrtha
213,58,pratikram
214,58,maurkhya
215,58,kArSApaNAvara
216,58,trirAzipa
217,59,saMdiSTArtha
218,59,vasumatIsUnu
219,59,AkSarasamAmnAyika
220,59,jalakaraGka
221,59,vyApad
222,60,pratideya
223,60,jIvalaukika
224,60,yajJabhuj
225,60,rAjIvinIjIvitavallabha
226,60,pramAdikA
227,60,vedAntasUtramuktAvalI
228,61,sakRcchra
229,61,trikAgnikAla
230,61,AnurAhati
231,62,timiraya
232,62,avalokaka
233,62,madhumatI
234,62,mahAgastyasaMhitA
235,63,rasasamuccaya
236,63,jJAnada
237,63,tRNapaJcikA
238,64,antarjAnu
239,64,zAlAnI
240,65,AsIna
241,66,lokAnuvRtti
242,66,asva
243,66,tapasvitA
244,66,vikRnta
245,67,sasvana
246,67,nakhavilekhA
247,67,prANahAni
248,67,apavyAhAra
249,68,sAtvatasiddhAntazataka
250,68,paripanthika
251,68,bubhUrSA
252,68,vadanamAruta
253,68,mUrdhatas
254,68,Rgayana
255,69,jalAzayotsargavidhi
256,69,nandayanta
257,69,naTavara
258,70,galla
259,70,atigarvita
260,70,saumyadarzana
261,70,agatAsu
262,70,zArIrakamImAMsA
263,71,tejohrAsa
264,71,trayazcatvAriMza
265,71,pakSin
266,71,gayAtIrtha
267,72,vyubj
268,72,mallAdarza
269,72,netraruj
270,72,mUDharatha
271,73,pAtanikA
272,73,utkalApa
273,73,vaNTanIya
274,73,aNaka
275,73,sahAyatA
276,74,vilAsavat
277,74,vAkyamaJjarI
278,74,mithileza
279,74,sapratigha
280,74,vyacaskAma
281,75,pAnnAgAra
282,75,ekAgratas
283,75,sadyaHphala
284,75,Anvayika
285,75,mukhalepa
286,75,bodhAyana
287,76,ardhArdhahAni
288,76,mahAmRtyuMjayamantra
289,76,anutamAm
290,76,unnidra
291,76,vyAghracarmamaya
292,76,daivahataka
293,77,prativizeSa
294,77,atisRSTi
295,77,pratibhaj
296,77,avarohavat
297,77,vacohara
298,77,pratyRtu
299,78,mahlaNasvAmin
300,79,kApiJjalAdi
301,79,sAdhya
302,79,phANTAhRta
303,79,yAvan
304,79,kukUnana
305,80,zaktisaMgamAmRta
306,80,tamarAja
307,81,pRthubhuvana
308,81,zrutigItA
309,82,arjin
310,82,punarbharyA
311,82,parikhyAta
312,82,suSTu
313,82,mukhAstra
314,82,niraJjanA
315,83,nAtiparikara
316,83,prakledana
317,83,manobhiniveza
318,83,AyuSyagaNa
319,84,lolora
320,84,svAdUkR
321,84,yuktaratha
322,84,sUtrakarmavizArada
323,84,sirAvyadhana
324,85,hArSNi
325,85,tatratya
326,85,samAsaprAya
327,85,mUrdha
328,86,pAThikA
329,86,valyUla
330,86,mAdhyaMdinIya
331,86,zoddhavya
332,86,dvisItya
333,87,mahAraurava
334,87,rasezvarasiddhAnta
335,87,yugyastha
336,87,siMhabAhu
337,87,bhavabhIta
338,87,sajane
339,88,kRSNaza
340,88,avirecana
341,88,apretarAkSasI
342,89,gocandanA
343,89,adhisaMvRt
344,89,pailava
345,89,pUpAlika
346,89,aNuvAdin
347,89,gaNezayAmala
348,90,varNavibhAvin
349,90,prAdhvam
350,91,vIrendrI
351,91,zabdataraMgiNI
352,91,giripuSpaka
353,91,parobAhu
354,91,kRcchrakarman
355,91,gurubhAra
356,92,mahAdhanuSmat
357,92,sAmmanasya
358,92,kuraGgikA
359,92,parAGkuzapAdukApaJcAzat
360,92,bahirbhUta
361,93,yogadAna
362,93,gIrvi
363,93,pRthu
364,93,kulIkA
365,93,vAkyakAra
366,93,dvAsaptata
367,94,arthavarman
368,94,zalyoddharaNa
369,94,RNatA
370,94,hantokti
371,94,hAhAkRta
372,94,zvind
373,95,svaGgArin
374,96,anavasthA
375,96,puSpAvacAyikA
376,96,jijISu
377,97,dhuvakin
378,97,kSunmat
379,97,anyatIrthika
380,97,prasRtA
381,98,tokavat
382,98,zvapacatva
383,98,krakara
384,98,samAviddha
385,99,candira
386,99,vaktraparispanda
387,99,cakravAkopakUjita
388,100,ayutAjit
389,100,saprabhatva
390,100,garbhapAta
391,101,au
392,101,prakSvedana
393,101,vaizvAnarapathikRtasthAlIpAkaprayoga
394,102,kusumAJjaliTIkA
395,102,mASona
396,103,viSarUpA
397,103,anukartR
398,103,abhipUj
399,103,abhisame
400,103,RjumuSka
401,104,maukharyA
402,104,pariSyandin
403,104,kSareja
404,104,kAcalindi
405,105,snukchada
406,105,ardhacaturtha
407,105,bhUsphoTa
408,105,RkSarAja
409,105,anirvartyamAna
410,106,malamAsanirNaya
411,106,romaharSaNaka
412,106,yantrapUjanaprakAra
413,106,vindhyATavI
414,106,draviDabhASya
415,106,vaDabAhRta
416,107,tuz
417,107,pUrvadiz
418,107,abhimarzaka
419,108,vaikuNThadIpikA
420,108,yajurvedAraNyaka
421,108,jJAnadeva
422,108,kamra
423,108,nirUpita
424,109,kAdaleya
425,109,saMkaSTanAzanastotra
426,110,evaMvid
427,110,zAntika
428,110,kSurakRtya
429,110,aiNikIya
430,110,vaibhASika
431,111,SaTpadAtithi
432,111,bharbh
433,111,zrIphalI
434,112,kSudhAnvita
435,112,kAruNDI
436,112,balavipulahetumati
437,112,utkaNTha
438,113,kAlasUkta
439,113,laghumaJjUSA
440,113,puSpasAra
441,113,rugNatva
442,113,aruNAnuja
443,113,locanamArga
444,114,divyAMzu
445,115,traGg
446,116,nirvaza
447,116,Aryayuvan
448,116,vival
449,116,vaizvadaivata
450,116,vizvavAra
451,116,nirUDhi
452,117,kaumArarAjya
453,117,vANitA
454,117,parivArazobhin
455,118,jallakin
456,118,tAdRgguNa
457,118,svaH
458,118,zaGkhatIrtha
459,119,tIvramada
460,119,vaidyakAnanta
461,119,parivRttI
462,119,AgharSaNI
463,119,valAsaka
464,120,vRcayA
465,120,pAdalagna
466,120,asmArta
467,121,paulastI
468,121,paddhima
469,121,guNeza
470,122,dRSada
471,122,nikhila
472,122,viyogabhAj
473,122,ghaNTAmukha
474,122,khaDgacarmadhara
475,123,anamitampaca
476,123,ekAnvaya
477,123,ananyAnubhava
478,123,muSIvan
479,124,bhUmiparidRMhaNa
480,124,kag
481,125,zyAmAcara
482,126,prakSINa
483,126,karmasiddhi
484,127,jagadvaidyaka
485,127,moSayitnu
486,128,jaTilIkR
487,128,dazApavitra
488,128,Ava
489,129,prayatnaprekSaNIya
490,129,sImAdhipa
491,129,zubhita
492,129,gopAsala
493,130,gambhIravepas
494,130,mahAzara
495,130,anindya
496,131,bahuletarapakSa
497,132,manas
498,132,nirarthakam
499,132,sAdhyasama
500,132,vizvezvaramAhAtmya
501,133,mAdhyamikA
502,133,zatabhiSA
503,133,viSaNNabhAva
504,133,jAtihIna
505,133,devika
506,133,pRSat
507,134,dakSiNapazcArdha
508,134,aluJca
509,134,murArinATakavyAkhyApUrNasarasvatI
510,134,prastArin
511,134,Are
512,134,pathikAya
513,135,pallIzaraTakAkabhAsAdizakuna
514,135,vyasanAtibhAra
515,135,pratisamAsana
516,136,avamanthaka
517,136,pretahAra
518,137,aprameyAtman
519,137,hatAghazaMsa
520,138,bhuvanapratiSThAdAnavidhi
521,138,meruvirahatantrebhuvanezvarIsahasranAmastotra
522,139,yojana
523,139,prathamasukRta
524,139,dhvanikRt
525,139,zaGkhacilla
526,139,durmuhUrta
527,139,adhoGga
528,140,dhanagarvita
529,140,brahmaNaspatisUkta
530,141,vizvezvarapaNDita
531,141,hatodyama
532,141,ghuTika
533,141,tarAyaNa
534,141,anazanAya
535,141,mAtu
536,142,dhIrya
537,142,nItivilAsa
538,142,upodbalaka
539,143,mUlanAzaka
540,143,lavaNotkaTa
541,143,svaracchidra
542,144,taralatva
543,144,yantramaya
544,145,anusaMdhi
545,145,parijJAnamaya
546,145,vyAsasthalI
547,146,subhAjana
548,146,rudradeva
549,146,kRtAGka
550,146,trivikramadeva
551,146,trANakArin
552,146,aparivIta
553,147,upacArAt
554,147,AharakaraTA
555,147,mohama
556,147,bhujaMgajihvA
557,148,suprabhAte
558,148,saMsmRtopasthita
559,149,abhighR
560,149,yAmyottarAyata
561,149,agnidAha
562,150,samavadhAna
563,150,kavirAjakautuka
564,150,abhAvin
565,150,sUryanADI
566,150,naktamprabhava
567,150,trimaNDalaparizuddha
568,151,maGgalakaraNa
569,151,kadambAnila
570,151,suvarNavijaya
571,151,svAhAzana
572,151,vRSabhaketu
573,151,phalaSADava
574,152,bhAgavati
575,152,vimugdha
576,152,smareSudhIkR
577,152,zociS
578,152,nirguNatva
579,153,upasRpta
580,153,uzadah
581,154,nirvANalakSaNa
582,155,vetrAghAta
583,155,kRSNaita
584,155,vidya
585,156,bodhi
586,156,skandana
587,157,vastimala
588,157,pAdmasaMhitAprayoga
589,157,varAbhidha
590,158,sitakaNTA
591,158,prajA
592,158,abhyavagAh
593,159,kAzInAthabhaTTa
594,159,mahAzubhra
595,159,kukuTa
596,159,sunAmnI
597,159,sArvadhAtuka
598,159,kuNDamaNDapasaMgraha
599,160,jaloragI
600,160,kanakasUtra
601,160,vedArthaprakAzikA
602,160,vIravarapratApa
603,160,sAhityakaNThoddhAra
604,160,kANDAnukramaNikA
605,161,sAMdhivela
606,161,adrogham
607,162,pakvaka
608,162,kAmadUtikA
609,162,vacanakArin
610,162,zItadyuti
611,162,heDas
612,163,AtithyasatkriyA
613,163,bhUtacintA
614,163,nandagopitA
615,163,dAruhasta
616,163,sacailam
617,163,smRtigrantharAja
618,164,parAbhUti
619,164,narmadAmAhAtmya
620,164,rudhirAndha
621,164,vizeSalakSaNa
622,165,samAptabhUyiSTha
623,165,supatha
624,165,satItva
625,165,bahudevatatva
626,165,abhighRta
627,165,rakSaNArtham
628,166,sarvAGgarUpa
629,167,agnibIja
630,167,yUthazas
631,168,kiMvyApAra
632,168,avataraNamaGgala
633,169,goSada
634,169,aprakAzamAna
635,169,kuruvinda
636,169,puSpapANDu
637,169,menakAtmajA
638,170,suzipra
639,171,sudIrghA
640,172,sambhakS
641,172,atipravRddha
642,172,cirakriya
643,172,milImilin
644,172,ac
645,173,gatodaka
646,173,vAtapramehacikitsA
647,173,adhirAjyabhAj
648,173,rit
649,173,nirAkranda
650,173,amaramAlA
651,174,haribhaktisamAgama
652,174,virUDha
653,175,jJAtra
654,175,zatayudha
655,175,dhRtarASTra
656,176,anAmin
657,176,pADalIpura
658,176,pratyakSIkaraNa
659,176,bhUzayyA
660,177,vRndAraNya
661,177,vanejA
662,177,devana
663,177,paTat
664,177,sek
665,177,vyatisRp
666,178,uditAnuvAdin
667,179,jatRNa
668,179,astaka
669,179,Ir
670,180,rajanIpati
671,180,ekarAzibhUta
672,181,anRtavAdin
673,181,khallITa
674,181,canda
675,181,AliGgyAyana
676,181,mahAzrI
677,182,sAdhuzIlatva
678,182,abhikhan
679,182,zucizravas
680,182,saraja
681,182,divasacara
682,183,viSamIya
683,183,ratilola
684,183,gopabhadrikA
685,184,varuNapurANa
686,184,duHsphoTa
687,184,Anaizvarya
688,184,AtRpti
689,184,bhrUvikSepam
690,184,kaivalyopaniSad
691,185,satata
692,185,ghoSakoTi
693,185,dhenukara
694,185,paryUh
695,186,pazubandha
696,186,kalAzas
697,186,upAka
698,186,zakrabhakSamakhotsava
699,187,ucchikhaNDa
700,188,cUrNazas
701,189,bhagavanmAnapUjA
702,189,kaTora
703,190,vimabhUpAla
704,190,dantazuddhi
705,190,gatapApa
706,190,vRthAnna
707,191,laigavya
708,191,dadhisveda
709,191,upakSip
710,192,pAThaviccheda
711,192,zakunasUkta
712,193,hariNI
713,194,bhImagava
714,195,pautava
715,195,mahIbhaTTa
716,195,sudhRti
717,195,pramANasiddhi
718,195,niyogapAza
719,195,devaziSTa
720,196,mantrakhaNDa
721,196,nimittAvekSa
722,197,arunmukha
723,197,vizvAsaghAta
724,197,dvizaurpika
725,197,prayatAJjali
726,197,pRthivisad
727,198,bhRSTayava
728,198,zraddhiva
729,199,taptAnna
730,199,mInAri
731,200,hRddhita
732,200,rAmamantrArthanirNaya
733,200,pratyAnayana
734,200,asitamuSkaka
735,200,laghukriyA
736,200,ikSuyaSTi
737,201,radhracodana
738,201,saMdhAnakArin
739,201,zrutazIlopasampanna
740,202,granthakartR
741,202,nityasamAsa
742,202,madhyArjunatIrtha
743,203,mahAsaMdhivigraha
744,204,nabhakAnana
745,205,samavadiz
746,205,evaMkAram
747,205,manuSyakAya
748,205,dhvaMsana
749,206,vandIka
750,206,zivagItAdIpikA
751,206,saMsRSTabhAva
752,206,svabhAva
753,206,pUjA
754,207,zATIpaTIra
755,207,dhAtu
756,207,parirambhita
757,207,abadha
758,207,upaniSada
759,207,krUropasaMhata
760,208,virah
761,208,pratiSiddhavAma
762,208,sAvinI
763,209,maudrika
764,209,ananyadRSTi
765,209,vadhyapaTa
766,209,utpalacakSus
767,209,kumudikA
768,209,varNasaMvarga
769,210,durupapAda
770,210,dhanasaMcayana
771,210,kuDikA
772,211,astraiNa
773,211,prAtizAkhya
774,211,hiraNyavarNA
775,212,kAmaga
776,212,zvetazailamaya
777,212,pratyuddhA
778,212,sumahas
779,213,bhasmAnti
780,213,nairRtakanyA
781,213,abhinipID
782,214,viloDita
783,215,sindhukSit
784,215,trivedin
785,216,sindhuputra
786,217,dvibAhu
787,217,purazcaraNarasollAsa
788,217,yazomitra
789,217,pittakoza
790,218,nIrogadurbhikSa
791,218,saurasya
792,218,saMskRti
793,218,dAsikA
794,218,durgadeza
795,218,puruSaniSkrayaNa
796,219,kharaTa
797,220,vyAghriNI
798,220,latAbRhatI
799,220,vAlammadeza
800,221,madhuleha
801,221,apsuhomya
802,221,spRt
803,222,rAjasravas
804,222,vaNigbhAva
805,222,vijJAnakaumudI
806,223,mahAnemi
807,223,zakalavat
808,223,karNapitR
809,223,dAsIdAnavidhi
810,224,upagUDha
811,224,kanyasA
812,224,kumArIpUjA
813,224,upAdika
814,225,vIrataru
815,225,caturmAsya
816,225,skandagraha
817,225,avapID
818,225,rAjarAjezvarImantra
819,225,amitratA
820,226,kakud
821,226,saMvibhAvya
822,226,vizaGkayA
823,226,sambara
824,226,mAyAmaNavaka
825,227,ketugrahavallabha
826,227,vIryacandra
827,227,piSTasaMyavana
828,227,puruSaprabhu
829,227,gajayUtha
830,228,tiryagyAta
831,228,kAnanAnta
832,228,vRSTisanitva
833,228,trimAtR
834,228,niga
835,228,siMhagiri
836,229,dantauSThaka
837,229,bAhvaGka
838,229,zastravidyA
839,229,dRSTvA
840,229,AvA
841,230,tryambakamAhAtmya
842,230,zabarA
843,230,guNabhraMza
844,230,chAttradarzana
845,231,sAdhunigUhin
846,231,ArAti
847,231,abhItvan
848,231,hallISaka
849,231,kauTika
850,232,tanudAna
851,232,kuSThikA
852,232,viSakRminyAya
853,232,udayagupta
854,232,somabRhaspati
855,232,pratisaGgin
856,233,mRgajAti
857,233,tIkSNakaNTaka
858,233,ammarA
859,233,daratimira
860,234,vikarNaka
861,234,svAdUdaka
862,234,anumArgAgata
863,234,nyUnIkR
864,234,svAvamAnana
865,235,hastivaktra
866,235,yogyAnupalabdhirahasya
867,235,khaNDadhArA
868,235,pArzvanAthakAvya
869,235,kavalaya
870,235,utpAtaka
871,236,dhara
872,236,SoDazatva
873,236,upaprajinv
874,236,lekhAbhrU
875,236,bAlhIkeza
876,237,samyagvAc
877,237,yAvadAyuSam
878,237,vegihariNa
879,238,yaNva
880,238,sRgavat
881,239,savitRdaivata
882,239,samyag
883,239,hariSac
884,239,prasannasalila
885,239,vidyAtva
886,239,sRp
887,240,rukmavat
888,240,yajuHzrAddha
889,240,vigalitalajja
890,240,zyAnapulina
891,240,Asyagarta
892,240,vrIhy
893,241,paryaGkikA
894,241,kRtatanutrANa
895,241,triplakSa
896,241,vigrahaparigraha
897,241,nazyatprasUti
898,241,mayUrezavivAhavarNana
899,242,citrabANa
900,242,devAgAra
901,243,cintitopanata
902,243,udbandhuka
903,243,sambandhibhinna
904,243,Adhitsu
905,244,AtaMs
906,244,garbhadharA
907,245,vATyAyanI
908,245,astamita
909,245,Rjuga
910,245,apinAma
911,245,dehalIzastuti
912,245,Uhya
913,246,taTinIpati
914,246,priyambhaviSNutA
915,246,parINaze
916,246,zrIcaNDa
917,247,avabudh
918,247,hAntra
919,248,kaGkolaka
920,248,sudhApUra
921,249,kuTilagAmin
922,249,zatanetrikA
923,249,alakta
924,250,paNAGganA
925,250,ahAryatva
926,250,kulInatA
927,250,rathAGgazroNibimbA
928,250,saumizri
929,250,avyApAra
930,251,upadraSTR
931,251,puNyAzaya
932,251,pratilambha
933,251,varuNasava
934,251,zitikeza
935,251,kucela
936,252,alaukika
937,252,zazAGkArdhazekhara
938,252,hemakeza
939,252,pratidvaMdvIbhUta
940,253,SaSThavatI
941,254,kumbh
942,254,sadhura
943,254,phaletaratA
944,255,bhRgamAtrika
945,255,svAminI
946,255,okaHsArin
947,255,divAsupta
948,255,antaHprakRti
949,256,amuthA
950,256,nityapramudita
951,256,dvipAtra
952,256,khaDgamAlAtantra
953,257,antacara
954,257,paGkAra
955,258,samupakRS
956,258,dRSTArthatattvajJa
957,259,dyotis
958,259,zyAmAvatI
959,259,adhijanana
960,259,narabhU
961,259,apAsR
962,259,rAzivyavahAra
963,260,rAjasAi
964,260,kaNvasUtra
965,260,udayagiri
966,260,dyutita
967,261,sundarAraNyamAhAtmya
968,261,gAtragupta
969,261,raGgarAja
970,261,zUla
971,262,rasazabdasAraNinighaNTu
972,263,astIka
973,264,yadArSeya
974,264,vihInita
975,264,atiniHzvas
976,264,skandaskArazaMkara
977,264,leDhR
978,265,puruSottamakSetramAhAtmya
979,265,raudratA
980,265,gRhavrata
981,265,bhakta
982,266,sammohita
983,266,raNaraGka
984,266,bhUgolaka
985,267,pratyAdeSTR
986,267,vrataka
987,267,samunnidra
988,267,nirgulma
989,267,iSusAhva
990,267,bRhaspatitantra
991,268,zmazruzekhara
992,268,vArza
993,268,sUryaprakAza
994,269,sudhAsindhu
995,269,maJjuvaktra
996,270,ativyadh
997,270,prabodhasudhAkara
998,270,tridiva
999,270,hariNalakSaNa
1000,271,saukarIya
1001,271,samAhRta
1002,271,jIvadazA
1003,272,zakaTasArtha
1004,272,lAguDika
1005,272,kRtArtha
1006,272,daNDopAnaha
1007,272,sarinmaruvanAzraya
1008,272,matkuNagandha
1009,273,tadvrata
1010,273,viciti
1011,273,kRSNabalakSa
1012,274,netR
1013,274,AGgya
1014,274,ratnAGgulIyaka
1015,274,kuTilamanas
1016,274,praharita
1017,274,rathavAhaNa
1018,275,vyAyAmazAlA
1019,275,vRkSAdirUDha
1020,275,mahAsiMhagati
1021,276,kilvin
1022,276,paGkajajanman
1023,276,tAmasatapaHzIla
1024,276,rAmakautuka
1025,277,druhI
1026,277,cakrakAzraya
1027,277,jyotiSkaNa
1028,278,anAtyantika
1029,278,lomAda
1030,278,kaTUSaNa
1031,278,nAdika
1032,278,asamad
1033,278,sainyanAyaka
1034,279,parapAka
1035,279,kAmyazrAddha
1036,279,vasudhArAmaya
1037,280,pUrvAvadhIrita
1038,281,avakrandana
1039,281,vedAntaniSTha
1040,282,carcA
1041,282,netrI
1042,282,asthizeSatA
1043,283,ghRtasnA
1044,284,purastAddhomabhAj
1045,284,rajopama
1046,285,dvibindu
1047,285,grAsapramANa
1048,285,kAmasani
1049,285,prabodhodaya
1050,285,svaskanda
1051,285,putrIkRta
1052,286,kRSNazarman
1053,286,kUTasvarNa
1054,286,pAnthadevatA
1055,286,puSkarAhva
1056,286,bhaumapUjA
1057,287,yajurvedamantrasaMhitAsukhabodhana
1058,287,nailakaNThi
1059,287,muSkavat
1060,287,Azmeya
1061,288,dRSTin
1062,288,vRddhAyu
1063,288,mIvA
1064,288,arAtIvan
1065,289,vyoSa
1066,289,ityunmRzya
1067,289,prAsAdaprastara
1068,290,nAnAbuddhiruc
1069,290,akSaraka
1070,291,anve
1071,291,suvyasta
1072,292,niyAmakatva
1073,292,svarASTrIya
1074,293,aducchuna
1075,294,dharmadRSTi
1076,294,zaktimokSa
1077,294,mApana
1078,294,sopapada
1079,294,umeza
1080,295,mRNAlikApelava
1081,295,sadAzaya
1082,295,dakSiNAbandha
1083,295,vrIhiparNI
1084,296,paitRkabhUmi
1085,296,madhyatva
1086,296,candraparvata
1087,296,ekAnugAna
1088,296,vRttaratnAkarapaJcikA
1089,296,glaha
1090,297,grahAya
1091,297,mAnAgnihotra
1092,297,dharaNIplava
1093,298,prapaJca
1094,299,nikhila
1095,299,zuniMdhama
1096,299,vicitti
1097,299,puSTikara
1098,299,nIvaraNa
1099,299,gonihAra
1100,300,upakAla
1101,300,gajakarNI
1102,300,suprIta
1103,300,asamAvRttika
1104,300,mUlazAntividhAna
1105,300,ulkAcakra
1106,301,aGkAvaGka
1107,301,eDamUka
1108,301,kezigRhapati
1109,301,hiGgudI
1110,301,tRtIyabhikSA
1111,301,pragarjana
1112,302,vaidyavallabhA
1113,303,duSprApaNa
1114,303,lakSmaNarAjadeva
1115,303,laghuhastavat
1116,303,prabhAsakhaNDa
1117,303,abhitRR
1118,303,drava
1119,304,vAyavIya
1120,304,udarasarpin
1121,304,jApaka
1122,304,upavAjana
1123,304,bhojapati
1124,304,bhaNDuka
1125,305,nayasiddhi
1126,305,nAndImukhazrAddhapaddhati
1127,305,udgADha
1128,305,lokita
1129,305,vRddhabrahmasaMhitA
1130,305,saptaRSINa
1131,306,vidhuti
1132,306,zAlavalaya
1133,306,avagalbh
1134,306,khurAsANa
1135,306,pAtrika
1136,307,pracaNDacaNDikAsahasranAmastotra
1137,307,antargiri
1138,308,pratyaksarasvatI
1139,308,grAsazalya
1140,308,evamarthIya
1141,308,manogata
1142,308,raGgataraMgiNI
1143,309,jalaprAya
1144,309,sUryAsta
1145,310,mRgairvAruka
1146,311,huruk
1147,311,sAnuzaya
1148,311,haimavatI
1149,311,nityasnAyin
1150,311,iSTakAmaya
1151,312,svIkartR
1152,312,ayaugapadya
1153,312,kRSNAzraya
1154,313,pratibodha
1155,313,kAkamAcI
1156,313,dAkSAyaNayajJa
1157,313,ativac
1158,313,abhyutkrozana
1159,313,zivakAntA
1160,314,rukmAGgadIya
1161,315,sarvajJAna
1162,315,vRSabha
1163,315,AtA
1164,315,nayavivekAlaMkAra
1165,315,vaprAvanI
1166,315,varAhadat
1167,316,gandhapAna
1168,316,SaTpadajya
1169,316,sUcivadana
1170,316,mahAvAkyopaniSad
1171,317,makhahan
1172,317,anAjJayA
1173,317,Alekhyasamarpita
1174,318,parikRtta
1175,318,vaJcanacaJcutA
1176,319,atichattrakA
1177,319,paryAdAna
1178,319,mahAsi
1179,319,murArigupta
1180,319,daityamedajA
1181,319,kRSNazarman
1182,320,dhRSTaratha
1183,320,ratimanmatha
1184,320,dIrghapallava
1185,320,bRhaspatizAntikarman
1186,320,brahmayajJatarpaNa
1187,321,dinAMzaka
1188,321,ghanAkara
1189,321,svayammUrta
1190,321,anujanman
1191,321,viha
1192,322,asapiNDa
