B1,B2,B3
378,62,adharIkRta
379,62,kaThasUtra
380,63,chAndasaka
381,63,parAdiz
382,63,zUlinIvidhAna
383,63,dantasadman
384,64,zabdAnuziSTi
385,64,pracelaka
386,64,vRSapattrikA
387,64,suvRtta
388,64,kaulavArNava
389,64,sadyaUti
390,65,zaivabhASya
391,65,stimbhi
392,65,yathAprastutam
393,65,nididhyAsana
394,65,saitavAhinI
395,65,digdaivata
396,65,kalAvidhitantra
397,65,aGghrivallikA
398,65,dazamin
399,65,rohiteya
400,65,avAloc
401,66,lUtAri
402,66,larb
403,66,vizrambhitavya
404,66,pUrNoda
405,66,sthApayitR
406,66,asita
407,66,abhimAnazAlin
408,66,bhadrazarman
409,66,gudapariNaddha
410,67,manuSyadharma
411,67,rathezubh
412,67,duHsamIkSya
413,68,kalaGka
414,69,vyucchid
415,69,daSTa
416,70,prakRtiniSThura
417,70,kunAbhi
418,70,dhRSANa
419,70,pratAmaka
420,70,vajrakarNa
421,70,dhRSTi
422,70,kaSAyapAda
423,71,videhamuktyAdikathana
424,71,saMsaptakI
425,71,pUgapITha
426,71,duSpratara
427,71,kulavadhU
428,71,tiraskRti
429,72,subantavyAkhyAna
430,72,kAGkSitA
431,73,puSkarAruNi
432,73,mahAdhurya
433,73,pidhAyakatA
434,73,mAlajAtaka
435,73,janaka
436,73,duSprasaha
437,73,upakaraNIbhU
438,73,abhiramaNa
439,73,nIlAzoka
440,74,ruSTi
441,74,vAtapittajvara
442,74,avabhAsakara
443,74,cANaka
444,74,svaramaJjarI
445,74,gotravrata
446,75,parikara
447,75,zyenakaraNa
448,75,pratihArabhUmi
449,75,vaiyAkaraNasiddhAntabhUSaNasAra
450,75,bahuhastika
451,76,zazAGkArdhamukha
452,76,devakaDa
453,77,abhisampatti
454,77,viSTapa
455,77,tiraH
456,77,patitasthita
457,77,mlev
458,77,pauNya
459,77,utsad
460,77,saMghoSiNI
461,77,aupoditeya
462,78,alaMkAla
463,78,pracinvat
464,78,kaSAyapAda
465,78,paGkeja
466,78,godAnIya
467,78,unnatakAla
468,78,yuvavalina
469,78,grAmasaMgha
470,78,miSa
471,78,kamalanetra
472,79,pratimAparicAraka
473,79,pautarIya
474,79,mahAdevakavIzAcAryasarasvatI
475,79,anadhyavasita
476,80,rAjAdri
477,81,khalvATabilvIya
478,81,zazakAdhama
479,82,ciraNDhI
480,82,vRkanirvRti
481,82,saMhriyamANa
482,82,pANDaravAyasa
483,82,harasiddhipradA
484,82,saMharSayogin
485,82,rAjadaNDabhayAkula
486,82,lobhita
487,82,nAnAyudhalakSaNa
488,82,sarvatrApi
489,82,saMsargaprakaraNa
490,83,kAkadantavicAra
491,83,zilin
492,84,buddhivilAsinI
493,84,kumudA
494,84,abhyApad
495,84,piTha
496,84,jambhIra
497,85,zizukrandana
498,86,asaMvRttavidheya
499,86,mahAbhUta
500,86,maurvI
501,87,eraNDA
502,87,upakrAnta
503,87,AghoSita
504,87,smRtimaJjarI
505,87,anyastrIga
506,87,pApazamana
507,87,aiGguda
508,88,pItAGga
509,88,chandomavat
510,89,varSopala
511,89,sAhasakaraNa
512,89,udAja
513,89,pratigrahakalpa
514,89,abhiSTUya
515,89,sUryalatA
516,89,viMzatIzin
517,90,virakSastama
518,91,tamara
519,91,jIvanIyA
520,92,vidyAvikraya
521,92,dRDhavapus
522,92,rathavimocanIya
523,92,visphUrjathu
524,92,RdhadvAra
525,92,sahaRSabha
526,92,campakadeza
527,92,pidhAtavya
528,92,vizvezvarAcArya
529,93,subha
530,93,kanakadatta
531,93,RSIka
532,93,somapura
533,93,sUtravid
534,93,pravikaTa
535,93,saMgrasana
536,93,prasAdhya
537,93,abhigeSNa
538,93,vedayAna
539,94,ikSubhaJjam
540,94,abhavyahaMsa
541,95,Agur
542,95,yajurvedapada
543,95,sukaSTa
544,95,yuddhavat
545,95,nATyAlAbu
546,95,puroruGmat
547,95,pAdikA
548,95,dravi
549,96,mahAsatomukhA
550,96,sabhAga
551,96,agniputra
552,96,sabhika
553,96,nAsikatryambakatIrtha
554,96,bhedadhikkArasatkriyA
555,96,praNuda
556,96,karAlambana
557,96,svAlakSaNya
558,96,Amlavetasa
559,97,bhadragandhikA
560,97,payomuc
561,97,gopAlavarman
562,97,hRc
563,97,vAGgAri
564,97,prAvanij
565,97,trisAhasra
566,97,kuTilaka
567,97,agnivezman
568,97,yvAgulI
569,98,zivanArAyaNadAsa
570,98,kasmAt
571,98,viSNuparAyaNa
572,99,vyoman
573,99,manuSyajanman
574,99,maGgIra
575,99,dvIpasambhava
576,100,AyuktA
577,100,krAntijIvA
578,100,sthauNAbhArika
579,100,saMyojya
580,101,cintAmaNivaralocana
581,102,raNaraGgamalla
582,102,zikSAkSara
583,102,kaNTakapraticchedana
584,102,puNyabhAj
585,102,hAyIzabda
586,102,marjya
587,102,samAvezana
588,102,melakalavaNa
589,102,Arecin
590,103,vizvambharopaniSad
591,104,sakhIgaNasamAvRta
592,104,gajAdinAmA
593,104,pratinirdeza
594,104,nIlasAra
595,104,rAjAdhirAja
596,104,AbhirUpya
597,105,vinItaka
598,105,saccaritra
599,105,sasAravANa
600,105,balavRtrahan
601,105,mayUrapuramAhAtmya
602,106,ajamoda
603,106,zreSThatamA
604,106,veSTanaveSTaka
605,106,buddhicintaka
606,106,lambita
607,107,sAdhanapattra
608,107,zrutapAraga
609,107,uccalalATA
610,107,ahotR
611,107,saptaha
612,107,voDhavyA
613,108,naivezika
614,108,uccaT
615,108,gharaNI
616,108,kiMkRte
617,108,SaSThItatpuruSa
618,108,rAjazayyA
619,108,samyagdaNDana
620,108,kukuTa
621,108,anutApAGka
622,108,brAhmaNalakSaNa
623,108,haritakAtya
624,109,radAvalidvandva
625,109,AvRdh
626,109,sibh
627,109,zvetAmbaracandra
628,109,zubhaMkara
629,109,sirAmokSa
630,109,udvAhatattva
631,109,sarvanAmasthAna
632,109,vRSadaMzamukha
633,110,zreSThatama
634,110,atiprach
635,110,sAdhyasiddhi
636,110,kaupInavat
637,110,Atmezvara
638,110,jaTAmAMsI
639,110,zubhodarkatA
640,110,navavAstva
641,110,ghanasaMvRtti
642,110,viparimlAna
643,110,uttaradeza
644,111,vidhAraya
645,111,kRtacihna
646,111,prastAvya
647,112,vAlikhilla
648,112,caturviMzat
649,112,sUtanandana
650,112,apadizam
651,112,suratha
652,112,vanadevatA
653,112,naDvala
654,112,saharSavairAgyam
655,112,mahairaNDa
656,113,nRsiMhagaNita
657,113,vijagdha
658,113,pUrNaprajJa
659,113,parimarza
660,113,pazumAram
661,113,dharAdhava
662,113,kukkuTAgiri
663,113,sundarIsvayaMvara
664,113,sAvarNya
665,113,kumArezvaratIrtha
666,113,vyAghR
667,114,prajehA
668,114,stambayajus
669,114,jalAkhu
670,114,cyavanasamAgama
671,114,niSpattra
672,115,zItalavAta
673,116,kuntibhoja
674,116,sukundaka
675,116,dRggati
676,116,dIptaketu
677,116,hasra
678,116,durhRd
679,117,naviSTi
680,117,kRtasthalA
681,117,arthapati
682,117,nyAyyadaNDatva
683,117,atyaSTi
684,117,makhaviSaya
685,117,anuha
686,117,vizvagUrti
687,117,upanAhasveda
688,117,anaDvAhI
689,118,avalip
690,118,zailAlin
691,118,gopaya
692,118,mArjAragandhikA
693,119,zrIgarbha
694,119,saptarSisaMvat
695,119,karaNagrAma
696,119,bhUghana
697,119,niSevitR
698,119,Amaka
699,119,vAnIra
700,119,zva
701,119,vaghA
702,119,pAdAhata
703,120,zivapaJcamukhadhyAna
704,120,syUnA
705,121,kavyavAla
706,121,sArAvalIjAtaka
707,121,pratyantadeza
708,121,vikRtatva
709,121,pRthunitamba
710,121,bhaGguranizcaya
711,122,phalasAdhana
712,123,dIrghasakthi
713,123,avayavirUpaka
714,123,vidhavA
715,123,mahAyAnasaMgraha
716,124,mandaradevIya
717,124,zazikiraNa
718,124,asukhAya
719,124,kArottara
720,124,pAlI
721,124,prasekatA
722,125,addhAtama
723,125,koGkaNaka
724,125,maJjarInamra
725,125,kRmimat
726,126,rauDi
727,126,jhaSarAja
728,126,kriyAdvaita
729,126,kucaharA
730,126,potabaNij
731,126,ardhakIla
732,126,apratarkya
733,126,pakSati
734,127,sampeSaNa
735,128,rogahan
736,128,saMvyUDha
737,128,lakSmIlahari
738,128,sAhityaratnamAlA
739,128,pizika
740,128,jyotirjarAyu
741,128,AmravaNa
742,129,revatIza
743,129,divAnizam
744,129,avanIzvara
745,129,zanaizcara
746,129,sthairyakara
747,129,matsyanAtha
748,129,kukkura
749,129,zrAvasta
750,130,vibudhAna
751,130,aiGguda
752,130,pittavinAzana
753,130,dilIra
754,131,sahasracaNDyAdividhi
755,131,lohala
756,131,azvavrata
757,131,zukAnanA
758,131,pracodita
759,132,kSaitrajJya
760,132,varSavRddha
761,132,prativAz
762,132,jArajAta
763,133,dazaziras
764,133,paJcahasta
765,133,pragAthakAram
766,133,vitud
767,134,roSaka
768,134,adhikandharam
769,134,AmiSatva
770,134,vastrakoza
771,134,sadviccheda
772,135,viSNupadazrAddha
773,135,pRznibAhu
774,135,cittaja
775,135,sasneha
776,135,vyAsatryambaka
777,135,dhUmIkA
778,135,anuSNAzIta
779,135,saMsparzAna
780,135,nakSatragrahayutyadhikAra
781,136,sarasvatIpUjA
782,136,durAkrozam
783,136,ghRta
784,136,kezakalApa
785,136,vAripathika
786,136,samupoSaka
787,136,kSayopazama
788,136,nadyAmra
789,136,bahuputratva
790,137,dantaracanA
791,137,paJcakroza
792,137,sureSTA
793,137,masi
794,137,jJAnanizcaya
795,138,sahapUrvAhNam
796,138,sRkAla
797,138,kulaTApatI
798,138,sAmyekSa
799,138,saMzravasaHsAma
800,138,trivrata
801,138,vizvambhara
802,138,rAdhAsahasranAman
803,138,utsedha
804,138,jAmadagniya
805,138,pUrvapadatva
806,139,saMnimagna
807,139,AyuSmat
808,140,cArekSaNa
809,140,zataguNita
810,140,udgIta
811,140,bahiryAgaratna
812,140,vahnizAlA
813,140,sarvAdhAra
814,140,dArumUkhA
815,140,adurvRtta
816,140,vinayavallI
817,140,pANina
818,140,gomatallikA
819,141,bRhal
820,141,sUcyAsya
821,141,glAnya
822,141,yamadUtikA
823,141,udrecaka
824,141,kuts
825,141,kalamottama
826,141,kSipra
827,141,sarvato
828,142,lATikA
829,142,vivic
830,142,smad
831,142,nAnAdhAtuzata
832,143,alaMkRta
833,143,vistRtam
834,143,janmAntarita
835,143,kirITin
836,143,kuNTh
837,143,kUrcala
838,143,tarpin
839,144,divAkarasuta
840,144,atimirmira
841,144,zauNDarya
842,144,baSkayaNI
843,144,vyutsarga
844,144,vinirmita
845,144,antarapatita
846,144,sasthAsnucArin
847,145,prAjimaThikA
848,145,tAmbUlakaraGkavAhinI
849,145,puSpadrava
850,145,sutvac
851,145,bahaya
852,145,vyathAkrAnta
853,145,vaidyasaMgraha
854,145,nAtidrutam
855,145,zyAvAzvi
856,145,suvastusampad
857,145,niSThAna
858,146,utsargatas
859,146,caNDI
860,147,kalpasUtravyAkhyA
861,148,zephAlikA
862,148,vahnitaskarapArthiva
863,149,garbhAsrAva
864,149,sudaMSTra
865,149,bAhvojas
866,149,galita
867,150,abhimarzaka
868,150,avyatiSaGgam
869,150,poTaka
870,150,sucitrA
871,150,kSIrAbdhijA
872,151,phenopama
873,151,karmaNya
874,151,sUnRtA
875,151,zaktyavara
876,152,mulAlI
877,152,meSikA
878,153,auttamika
879,154,bhaTTaziva
880,154,naSTavat
881,154,klav
882,154,kSuttRDudbhava
883,154,sala
884,154,devadryac
885,154,nibhRtAgata
886,154,sarvauSadhigaNa
887,155,svAsrIyi
888,155,jagatIdhara
889,156,piJjUSa
890,156,maGgalya
891,156,prayakS
892,156,nirNAyana
893,156,nirnAthatA
894,156,ahimeda
895,156,zubhAGga
896,156,zritakSama
897,156,paritrigartam
898,157,vivejita
899,157,agnicaya
900,157,vaidyakaratnAvalI
901,157,samparivRtta
902,157,sustheya
903,157,pRthakzayyA
904,157,anuSThAnI
905,157,sadAzivAryA
906,158,pautrAyaNa
907,158,saMsargavidyA
908,158,cittAkarSaNa
909,158,zuSkArzas
910,158,sukhadeva
911,158,avabhAsaka
912,158,stabhi
913,158,sRdara
914,158,RtubhAj
915,159,bhaktakara
916,160,gautamIputra
917,160,avadhRta
918,161,rAddhAnna
919,161,saMsAryAtman
920,161,madAtmAnanda
921,161,pratinagaram
922,161,daivahata
923,161,yathAvastu
924,161,yajamAnadevatya
925,161,vAGgAlI
926,161,suvarNakaNaguggulu
927,161,samidAharaNa
928,162,RNAdAna
929,162,zyAmAsaparyAvidhi
930,163,jajJana
931,163,yathodaya
932,163,laghucirbhiTA
933,163,dyus
934,163,sahasravAc
935,163,niravastAra
936,164,taviSIya
937,164,adakSiNa
938,164,bhikSAcaraNa
939,164,aizvari
940,164,divyaprajJAnazAlin
941,164,uttuda
942,165,UrNamradas
943,165,paroparuddha
944,165,paNAyya
945,165,sadeza
946,165,svarNapArevata
947,165,atiyaj
948,165,jalahArI
949,166,vidhilopa
950,166,dharmacakrabhRt
951,166,madhudhvaja
952,166,lAGgalacakra
953,167,kapicUDa
954,167,pratyaGgirAsahasranAmastotra
955,168,Arabdhavya
956,168,prasmi
957,168,paradoSa
958,168,dev
959,168,asthiketu
960,168,vaiDUryaprabha
961,168,vaidharmyasama
962,168,vaiyAkaraNabhArya
963,168,dazAvasthA
964,168,sukhAnta
965,169,ziraHsnAta
966,170,pazutva
967,170,upacakra
968,170,vinad
969,171,brahmabIja
970,171,saMsthula
971,172,rAdharaGku
972,172,proJchana
973,172,anudhyAna
974,172,udyata
975,172,khaDgaratna
976,172,vArimuc
977,172,apamajyA
978,172,dezya
979,172,kazeruka
980,172,svanna
981,173,mUSikAda
982,173,pApadhI
983,173,tuvibrahman
984,174,savyabhicAragrantharahasya
985,174,supattrikA
986,175,kaimarthya
987,175,kRkaNThaka
988,175,utpalacakSus
989,175,paTAntare
990,175,caNDagirika
991,175,rAjaliGga
992,176,traipiSTapa
993,176,yamunda
994,176,sabhAyogya
995,176,pANidharma
996,176,svalpAtivistara
997,176,vATI
998,176,ardani
999,176,dviyaja
1000,176,varNatas
1001,176,nyAyacUDAmaNi
1002,177,idhmasaMnahana
1003,177,bhATTakaustubha
1004,177,tripatat
1005,177,pratItAtman
1006,177,mahezvaradIpa
1007,177,sAdhyasiddhipAda
1008,178,asUrkSaNa
1009,178,otavai
1010,178,vIravAkyamaya
1011,178,rasaprAzanI
1012,178,aparicayin
1013,178,ghanAmaya
1014,178,skhaladvalaya
1015,178,sasitopala
1016,179,apasarpaNa
1017,179,daivali
1018,179,pradharSaNIya
1019,180,yathAyogya
1020,180,zukasArikApralApana
1021,180,kartrIya
1022,180,bahiSpavitra
1023,180,upajalpin
1024,180,kuThumi
1025,180,vargottama
1026,180,tuGgabha
1027,180,carmAvakartin
1028,181,abhinnaparikarmASTaka
1029,181,anusAratas
1030,181,jayalakSmaNa
1031,181,nabhogaja
1032,181,pRznimat
1033,181,mAyya
1034,182,sarvatAti
1035,182,zarAka
1036,182,lUma
1037,182,SaNDhatA
1038,182,pradhmA
1039,182,paramArthasArasaMgraha
1040,183,madhupU
1041,183,parAhRta
1042,183,dahanAguru
1043,183,kreGkArava
1044,184,bAlAriSTa
1045,185,ekatAlikA
1046,185,puMnAman
1047,185,upAhR
1048,185,hAsyAspadatva
1049,185,AjarasAya
1050,186,dadhikrAvan
1051,186,upamajj
1052,186,subhagammanyabhAva
1053,186,pyai
1054,186,vyAvartita
1055,186,bhATTazabdenduzekhara
1056,187,apravItA
1057,187,zArGkhalatodi
1058,187,kalakUjikA
1059,187,rudraprayAga
1060,187,suptottitha
1061,188,mauktikaratna
1062,188,pradivi
1063,188,barbaratA
1064,188,maJjUSaka
1065,189,pratiSThAmayUkha
1066,189,prItisambodhyaGga
1067,190,rud
1068,190,pAradakalpa
1069,190,tarkabhASAprakAzikA
1070,190,saMgharakSita
1071,190,darpitapura
1072,190,rAgalatA
1073,190,krodhezvara
1074,190,prakramitavya
1075,190,upakaraNa
1076,190,uddhan
1077,191,mUlabhAvaprakAzikA
1078,191,tekSNiSTham
1079,191,udghRS
1080,191,drumacchedaprAyazcitta
1081,191,jvalanakaNa
1082,191,vRtratara
1083,191,trivastu
1084,191,Asikta
1085,191,sAdhyAsa
1086,191,anantadRSTi
1087,191,prasthAyIya
1088,192,dAzArhI
1089,192,zaktIvat
1090,192,kAya
1091,192,saubalI
1092,192,evASa
1093,193,sureSTa
1094,193,tyAdAyani
1095,193,tiryagAyata
1096,193,diG
1097,193,ekAdazAkSara
1098,193,rAgotpatti
1099,193,kSaudrajA
1100,193,yogezvaramantra
1101,193,mahIputra
1102,194,vilimpita
1103,194,govATa
1104,194,vidruta
1105,194,pratikUlavedanIya
1106,194,brahmayUpa
1107,194,zizuvAhaka
1108,194,hRtarAjya
1109,195,nirghRS
1110,196,bhRD
1111,196,rudrasU
1112,196,gaNitAdhyAya
1113,196,upanI
1114,196,upaprakSe
1115,196,kiMvyApAra
1116,197,kaphin
1117,197,rohitapura
1118,197,devAripa
1119,197,vizala
1120,197,abhyUha
1121,197,parNAzA
1122,197,viSTAva
1123,197,AyAmavat
1124,198,Adhirathi
1125,198,siMhakarman
1126,198,mukaya
1127,198,zleSmavidagdha
1128,198,saubala
1129,199,maJjIra
1130,199,bhrUmaNDala
1131,199,maitrabala
1132,199,nirAkAralocana
1133,199,sudhAvarSa
1134,199,vAbhi
1135,199,kumArIzvazura
1136,200,rAgakASTha
1137,200,digbandha
1138,200,vazaMvadatva
1139,200,sarvasampradAyAbhedasiddhAnta
1140,200,pratisRp
1141,200,rAjAditya
1142,200,sarvarI
1143,200,amuktahastatA
1144,200,bhArgavaka
1145,200,azvaprapatanIya
1146,201,aNDara
1147,201,haranArAyaNa
1148,201,AsannataratA
1149,201,pratibimbIkR
1150,201,gUDhatva
1151,201,yathAsiddha
1152,202,rudrAcArya
1153,202,saTaMkAra
1154,202,muJjAta
1155,202,nairyANikatA
1156,202,prasakta
1157,203,anaJjana
1158,203,yajJavedi
1159,204,napAt
1160,205,armakapAla
1161,205,rAjAmra
1162,205,agrega
1163,205,rathAvayavAyudha
1164,205,nIlavAsas
1165,205,dIptavarNa
1166,205,zrUSA
1167,205,udIrya
1168,205,praznavaiSNava
1169,205,satkarmadarpaNa
1170,206,niHsparzagAtra
1171,206,madhuracArumaJjusvaratA
1172,207,Asyavairasya
1173,207,brahmasUtrArthamaNimAlA
1174,207,zaikSyaguNakrama
1175,208,prANanAnta
1176,208,sampanna
1177,208,rAjyadhurA
1178,208,gaGgezvara
1179,208,hAyanI
1180,208,gomati
1181,208,alola
1182,209,abhighoSam
1183,209,avagamin
1184,209,bhuvanezvarIzAntiprayoga
1185,209,svopaza
1186,209,mAdhavavijaya
1187,209,vaicakila
1188,209,madhyavayas
1189,209,sitAsitA
1190,209,agratalasaMcAra
1191,209,kRSNabandhu
1192,209,prAtItika
1193,210,prodvigna
1194,210,dharmasAra
1195,210,apanetR
1196,210,samanana
1197,210,diNDi
1198,210,zikyita
1199,210,avasthiti
1200,210,sumIDha
1201,211,tundavat
1202,211,apravINa
1203,211,zikSAvallI
1204,211,ahaMpUrva
1205,211,trisama
