B1,B2,B3
308,90,smara
309,90,dinakartR
310,90,samaprAdhAnyasaMkara
311,90,pratye
312,90,prarudita
313,91,apracyAva
314,91,suvarNacampaka
315,91,aJjasA
316,92,anuprapAdam
317,92,sakalaya
318,92,meGganAtha
319,92,strIsvarUpin
320,93,dAnazAlA
321,93,lomavAhin
322,93,vaiyAkaraNakoTipattra
323,93,prANada
324,94,sAvarNya
325,94,brAhmaNatva
326,94,aloluptva
327,94,prakaTaya
328,94,lAkSaNi
329,95,vAjiviSThA
330,95,yamiSTha
331,96,duSprApta
332,96,zarIrasaMskAra
333,96,dIkSAmahotsava
334,96,pravaktRtva
335,96,AzliS
336,96,aviSahya
337,97,zambarAsura
338,97,vyAviz
339,97,gAhana
340,97,duSkaraNa
341,98,apaTutva
342,98,pattrarathezvara
343,98,zAkuna
344,99,kSArapAta
345,99,zvAsaheti
346,100,pravrajya
347,100,trisarga
348,101,romakAcArya
349,101,gUrda
350,101,karaTin
351,101,upAmantrya
352,101,tantukASTha
353,101,pratimArga
354,102,udbhidvidyA
355,103,zaratparvan
356,103,ahaMvAdin
357,103,naktavrata
358,103,daurbhikSa
359,103,pratibhAkSaya
360,104,svAyasa
361,104,upasaMhR
362,104,sthUNIya
363,104,apiprANa
364,104,puMkheTa
365,104,dhUni
366,105,maharSabha
367,105,protphala
368,105,ruNT
369,105,rajjusaMdAna
370,105,jayavAdya
371,106,vizadIkR
372,106,bhavarga
373,107,varNaja
374,107,lohakAntaka
375,107,mahApaurNamAsI
376,107,naizAkara
377,107,sampratipUjA
378,108,zukasaptati
379,108,rubheTi
380,108,chilihiNDa
381,108,asnehavat
382,108,svArAjya
383,108,sphaTikazilA
384,109,saMvRh
385,109,anusaMsthA
386,109,parivartanI
387,109,AJjaneya
388,109,prathamagarbhA
389,109,bhavAsara
390,110,puraMjananATaka
391,111,paripAlaka
392,111,adhvarakalpa
393,111,viSuvatka
394,112,abhinaz
395,112,vAsubhadra
396,112,sunanda
397,112,nakSatravRSTi
398,113,AdhikaraNika
399,113,pANDavAraNi
400,114,zIdhu
401,114,nArImukha
402,114,pratyakSajJAna
403,114,zirastra
404,114,zukradina
405,115,vivaraNavraNa
406,116,bhRgukacchatIrtha
407,116,AmRj
408,116,vAkyadIpikA
409,116,vivRddhikara
410,116,kAryodyukta
411,117,niSparicchada
412,117,upanAgara
413,117,antyeSTikriyA
414,117,rak
415,117,bhojanakAla
416,117,janamAna
417,118,maGgalavacas
418,118,paravAda
419,119,nAsAmUla
420,119,atizayana
421,120,mahAdhanus
422,120,prekIya
423,120,yatkAma
424,121,tvaktra
425,121,sidhrakAvaNa
426,122,caNDavegAsaMgamatIrtha
427,122,ujjRmbha
428,122,azvastanavidhAtR
429,122,kRtAnna
430,122,Azmarathya
431,122,strIbhAva
432,123,bhasmasnAna
433,123,sikatA
434,123,avanAha
435,123,traibali
436,123,urukSaya
437,123,surasa
438,124,uttamacaritra
439,124,carmacela
440,124,samarcA
441,125,ullaGghanIya
442,125,meSI
443,125,jJAnadIpa
444,126,madhuvAra
445,126,bhidura
446,127,mUrtidhyAna
447,127,apiSThA
448,128,aramaNIyatA
449,128,hemAdriprAyazcitta
450,129,kRtaMjaya
451,129,yakSatA
452,129,pratyupakR
453,129,taNDulika
454,130,mAsAdi
455,130,kaDaka
456,130,ratakUjita
457,130,udvasa
458,130,dhRtarASTra
459,130,adhaHpuSpI
460,131,vijayIndra
461,131,Anandaghana
462,131,rasasaMketa
463,132,mUlavibhuja
464,132,prAp
465,132,zailezyavasthA
466,132,jihIrSya
467,132,RSabhagajavilasita
468,133,zuklaharita
469,133,bhUtatanmAtra
470,133,avIcimat
471,134,dharmaruci
472,134,sthaulalakSya
473,134,paTuparNikA
474,134,bhalli
475,135,svabhaTa
476,136,rauzarman
477,136,ogIyas
478,136,nAgavIthI
479,136,rAjasarpa
480,136,vanus
481,136,brahmaloka
482,137,caNDIkucapaJcazatI
483,137,upakuJcikA
484,137,kRtaya
485,138,kRSNapAkaphala
486,138,skhalitavIrya
487,138,Ardrapada
488,139,suSita
489,139,dAnapara
490,139,prAGnyAyottara
491,140,asiddhAnta
492,140,tAmrAruNa
493,140,sapara
494,140,samavasru
495,141,kaladhauta
496,141,bhRtakAdhyApana
497,141,pariSita
498,142,kiyaddUram
499,143,kRpAvaita
500,143,saumika
501,143,Atmasad
502,143,sthAyi
503,143,alaMkumAri
504,144,abhijanavat
505,144,nikSepadIpa
506,144,adhaHpravAha
507,144,nityavarSadeva
508,144,nasukara
509,144,prakSIbita
510,145,hotra
511,145,sabhyatva
512,145,cRp
513,145,vAMza
514,145,abudha
515,145,devidAsa
516,146,amlapattra
517,146,vezmakaliGga
518,147,adhivakSas
519,147,ratnagrIvatIrtha
520,148,siMhA
521,148,bhrukuTImukha
522,148,vajrakarNa
523,149,jarAsaMdhajit
524,149,hlAdita
525,149,devahavya
526,149,jalatADana
527,149,kirbira
528,149,karNArdha
529,150,kukabha
530,150,nidarzanA
531,150,akaniSThaga
532,150,avakRS
533,150,madhusaMdhAna
534,151,zivacaturdazI
535,152,Agata
536,153,prekSAgAra
537,153,arucya
538,153,lavAka
539,153,helu
540,153,sampAtin
541,153,hiraNyavimita
542,154,harinAthopAdhyAya
543,154,pratyakSajJAna
544,154,vivarNabhAva
545,154,strIsambhoga
546,154,ayAtayAman
547,155,uttaretarA
548,155,karahaJcA
549,155,avadAheSTa
550,155,jIvacUrNa
551,156,chalavAc
552,156,nihnuvAna
553,156,hastighoSAtakI
554,157,svaraprakaraNa
555,157,zabdArthacandrikoddhAra
556,157,sammIlana
557,157,rAjacandra
558,157,dRSTaduHkha
559,157,yojanya
560,158,bhasmakUTa
561,158,kAlamUla
562,158,nayasAdhana
563,158,pragADham
564,158,strIprAya
565,158,kozikA
566,159,sarpi
567,159,anyonyabheda
568,160,tattvazuddhi
569,160,saMsRSTabhAva
570,160,bhRguzArdUla
571,160,sotpIDa
572,161,sakRdAgAmiphalapratipannaka
573,162,dakSayajJaprabhaJjana
574,162,agnyAdheya
575,162,vayasyikA
576,162,alas
577,163,parAyatta
578,163,nIcagAmin
579,163,baddhamUlatA
580,163,upanimantr
581,164,pratyanIkabhAva
582,165,paJjarakapota
583,165,riphita
584,165,mahAnanda
585,165,naidhruva
586,165,homin
587,165,tryambakezvarapurI
588,166,pumbhUman
589,166,sAmmukhI
590,167,grAmamadgurikA
591,168,vrAtyatva
592,168,liGgadhara
593,168,pAdazAkhA
594,168,asakRdgarbhavAsa
595,168,ratnatrayajayamAlA
596,168,polinda
597,169,kalazodarI
598,169,sirI
599,170,zastrin
600,170,AgamasaMhita
601,170,bharatArjunanATaka
602,170,dazasAhasrika
603,171,pratisarabandha
604,171,anurAtram
605,172,vijijJAsA
606,172,zIpAla
607,173,ekapAdaka
608,174,yAvattmUtam
609,174,varNAzramadharma
610,175,vyAdhighAta
611,175,kaMjasU
612,175,zAntaguNa
613,176,anirAkRtin
614,176,sAmagarbha
615,176,saMnatihoma
616,176,abhyupasthA
617,176,nigala
618,176,karNIratha
619,177,samAnaya
620,177,praticArin
621,177,kRtrimaputrikA
622,178,digvAraNa
623,179,patayiSNu
624,179,ikSuka
625,179,USmapara
626,179,prAptArtha
627,180,nirlopApahAraka
628,180,pravac
629,181,zatAkSI
630,181,savepitam
631,181,tRNagandhA
632,181,vAsanA
633,181,rajatakumbha
634,182,suyodhana
635,182,niravazeSeNa
636,182,tamiSIcI
637,182,jRmbhaNa
638,182,bhadratA
639,183,Adhvasta
640,183,pAzupatavratin
641,183,sthalacAritA
642,183,kazArha
643,184,lipiviveka
644,184,bhAgapATha
645,184,padakramavid
646,185,abhinu
647,185,manuSyacchandasa
648,186,ahinas
649,187,cUrNapeSam
650,188,pratinAha
651,189,vaiyazvi
652,189,tUrya
653,189,vyAviddham
654,189,siddhijJAna
655,189,Azruti
656,189,parikarmakathA
657,190,ATIkana
658,190,pratibimbaya
659,191,dApya
660,192,kApATika
661,192,upasveda
662,193,dhanuSAkSa
663,193,mithyAsAkSin
664,194,nIra
665,194,sphoTajIvikA
666,195,azreSman
667,195,paryAyavAkya
668,195,dazagra
669,195,vAtazleSmajvara
670,196,satatayAyin
671,196,varUtR
672,197,amlanAyaka
673,197,zIrSAvazeSIkRta
674,198,sabindu
675,198,daivavazAt
676,198,saMveSa
677,198,siddhavaTasthalakalpa
678,198,punaruktabhuktaviSaya
679,199,RtuparNa
680,199,supIvas
681,199,sarasvatIpUjana
682,199,nyAyamAtRkA
683,199,parisvid
684,199,zvetAnulepana
685,200,medastas
686,201,parAs
687,201,zamAtmaka
688,201,vilIyana
689,201,mukticintAmaNimAhAtmya
690,201,zvetra
691,201,tIkSNeSu
692,202,jarbhari
693,202,vizvagudh
694,202,veGkaTezanamaskArASTaka
695,202,vizvAsakRt
696,202,caritArthatva
697,203,zaMkarakavi
698,203,RSisaMhitA
699,203,kramacaTa
700,203,tripurezAdri
701,204,kuhUpAla
702,204,sasAdhvIka
703,204,Tepana
704,205,pratyutthA
705,205,parirabdha
706,205,sahabhAvin
707,206,zuSkavAdavivAda
708,206,apamArga
709,206,sAzcaryacarya
710,206,upaviSTa
711,206,vatseza
712,207,putrapravara
713,208,karisundarikA
714,208,matipUrve
715,208,rudrajApya
716,208,yatAtman
717,208,gurutalpa
718,209,paramANvaGgaka
719,209,vyatiropita
720,209,surabhicchada
721,209,tarkupIThI
722,209,baddhabhU
723,210,sahasrasAva
724,210,nAvAkAra
725,210,abjabhU
726,210,sahiraNyapAtra
727,210,muktAmAtR
728,211,SThi
729,211,karkAkSa
730,212,priyAdAsa
731,213,ujjhitakarNaka
732,214,vibhAjaka
733,214,lajjinI
734,214,rurutsA
735,214,Anamana
736,214,Antarvezmika
737,214,sphurch
738,215,vastipIDA
739,215,araNyaja
740,215,azvaghoSa
741,215,AsvAdaka
742,216,saubhAgyadevatA
743,217,upasthAtR
744,217,varAraNi
745,217,bhrAtRsthAna
746,217,AntarAgArika
747,217,prAkAzya
748,217,daivaka
749,218,trand
750,218,apratikhyAta
751,218,hetumAtramaya
752,218,bhrUNahati
753,218,saMhatAGga
754,218,ahanyamAna
755,219,zatakIrti
756,219,vaikalpa
757,219,abhiyAti
758,219,vaiSNavatIrtha
759,219,kSIravikRti
760,219,zilajA
761,220,Antarvezmika
762,220,ratnasAra
763,220,kuladUSaNa
764,221,jAmbavat
765,221,coSa
766,222,haJjA
767,222,paJcasaMskAramahiman
768,223,spAzita
769,223,prAptavyavahAra
770,223,meghayantI
771,223,vyApArakAraka
772,223,upadIkS
773,224,dIrghadarzitA
774,224,mandAcAra
775,224,kemuka
776,224,niyamavat
777,224,sabhApravezana
778,224,paramparam
779,225,mahAmAghI
780,225,abhyUSya
781,225,tiSThad
782,225,viSNubhujaMga
783,226,bRhaspatigupta
784,227,mukhAkAra
785,227,samyagdarzana
786,227,bisa
787,228,sahopamA
788,228,maitrabala
789,228,zrIrudrahRdayopaniSad
790,229,citAntarAMzatA
791,229,mAhata
792,229,dhyAnagocara
793,230,ghRtasto
794,230,vRSNimat
795,230,parAsR
796,231,tanukezA
797,231,saptasaptatitama
798,231,SaDvargaphala
799,232,praznacandrikA
800,232,suvispaSTa
801,233,tugA
802,233,candrakesarin
803,233,kauSItakirahasyabrAhmaNa
804,233,vratakhaNDa
805,233,prasravayukta
806,233,devIkRti
807,234,suptiGantasAgarasamuccaya
808,234,paridhAraNa
809,234,viyuta
810,234,nayanA
811,234,bhaj
812,235,carmakAraka
813,235,harirudra
814,236,anvartitR
815,236,vasudhiti
816,237,janakatA
817,237,duhitRmat
818,237,dhArAsUra
819,238,vRttataraMgiNI
820,238,meNDha
821,238,prAtaranuvAka
822,238,zrIkRSNavipra
823,238,tulyanaktaMdina
824,238,kSIrasarpis
825,239,vijJAnayati
826,239,sarpavivara
827,239,ekazAlika
828,239,AcAma
829,239,zini
830,240,prANanAza
831,240,yavASa
832,240,saMskAragaNapati
833,241,kvathitA
834,241,upakroza
835,241,saubhAgyavilopin
836,241,pratyupeya
837,241,muthazila
838,241,cAruzRGgin
839,242,ADambara
840,242,puNyanAman
841,242,lambhanIya
842,242,prativyoman
843,243,devatApratiSThAvidhi
844,243,nyAyasiddhAnta
845,243,dRDha
846,243,apigrah
847,243,avalaGgh
848,243,dIpAloka
849,244,vyokAra
850,244,vitatatva
851,244,sadvaidyanAtha
852,244,anarghya
853,245,sAlohita
854,245,pratidvaMdva
855,245,gatamAtra
856,245,mRtpiNDa
857,245,zipada
858,246,sIraka
859,247,malaprAladezIya
860,247,bhRgusaMhitAsAra
861,247,jijISu
862,248,prazastapAda
863,248,kSitijyA
864,248,sAmaga
865,248,avaghaTT
866,249,suprakAza
867,249,supratAra
868,249,arthApattisama
869,249,zAsanadhara
870,249,sarvAcAra
871,249,kampillaka
872,250,abhrapizAca
873,250,nAdakArikA
874,250,prativodhavya
875,250,anUpaprAya
876,250,gundr
877,251,styAna
878,252,rogolbaNatA
879,252,zaubhika
880,252,pIThakeli
881,253,mahAbhadrA
882,253,svAdhyAyavat
883,253,attikA
884,253,kAkakalA
885,253,nirhR
886,253,pAdacchedana
887,254,pUrNamaNDala
888,254,cidambararahasya
889,255,nivRj
890,255,alpAsthi
891,255,apunarAbhAva
892,255,saubhAgyavidyA
893,255,yathAparidhi
894,255,zabdAnuziSTi
895,256,prasAdin
896,256,sAvika
897,257,mahastva
898,257,dvaidha
899,257,vaiSNavatantra
900,257,zakAditya
901,258,sambhinnapralApa
902,258,icchaka
903,258,prabhAsakSetratIrthayAtrAnukrama
904,258,pradivas
905,258,vAkyAlApa
906,259,vAmanasvAmin
907,259,zvetapItala
908,259,vizizramiSu
909,259,AghoSita
910,260,ghAnya
911,261,visargalupta
912,261,nyAyasaMketatilakA
913,261,ardhacandramukha
914,261,kAlavRkSa
915,261,sphuTapauruSa
916,261,kratusiddhi
917,262,kITI
918,262,megharava
919,263,nyaJcanaiSin
920,263,uddUSya
921,264,pariziS
922,264,viMzatibAhu
923,264,katthitavya
924,264,kravyAdA
925,264,dhArAdhvaMsa
926,265,nirNayana
927,265,rupita
928,265,subhaTa
929,265,bhaTTabIjaka
930,265,kaidarbha
931,266,maNisAnu
932,266,sAyaMhoma
933,267,dvijihvatA
934,267,pluSi
935,267,gaGgAdvAramAhAtmya
936,268,guhAgahanavat
937,268,utsAdya
938,269,kalaGkAGka
939,269,dhundhumAropAkhyAna
940,269,vAtatUla
941,270,bASpahatekSaNa
942,270,saubhAgyavilopin
943,270,kRSNala
944,271,praznavivAka
945,271,viSakRmi
946,271,zvaHsutyA
947,272,kASThapattropajIvin
948,272,rasAbhyantara
949,273,prekSaNakUTa
950,273,kRtamati
951,273,vAsiSThikavAcaspati
952,273,mUlavacana
953,273,nirRNa
954,274,bharadvAjagArgapariNayapratiSedhavAdArtha
955,275,akleza
956,275,muSTivarcas
957,275,zivAri
958,276,Akhuratha
959,276,saugandhikavana
960,277,indriyanigraha
961,277,snAvan
962,277,lauhitadhvaja
963,277,navastobha
964,277,paijUlAyana
965,278,kaGkaNamaNI
966,279,utthAnazIla
967,280,kambAlAyin
968,280,saubhAgyasundarIvratakathA
969,280,ratnakozakAramatavAda
970,280,naiSThika
971,280,viSaparNI
972,281,vapussAt
973,281,kAkapIlu
974,281,kAJcana
975,281,niHzatru
976,281,dvipaJcamUla
977,281,vitathAbhiniveza
978,282,bhUmIndra
979,283,kSINakoza
980,283,zaracchazadhara
981,283,kulacUDAmaNi
982,283,varvaTa
983,283,nirbaddha
984,283,supragupta
985,284,apariNAma
986,284,abhI
987,285,taraNi
988,286,ailaba
989,286,kSudrAmlA
990,286,devacakra
991,286,ziT
992,286,ale
993,286,anirdhArya
994,287,unmArgavartin
995,287,anirvRtti
996,288,navAMza
997,288,nIlodvAhapaddhati
998,288,vistaraNIya
999,289,zleSmAzmarI
1000,289,prakSAlya
1001,289,kAmali
1002,289,znAbhAznauSTIya
1003,289,kokilA
1004,290,horAzAstrasAra
1005,290,kSeptR
1006,291,bahlika
1007,291,kezitIrtha
1008,291,zIbham
1009,291,zItamaya
1010,291,sAmita
1011,292,prAcurya
1012,293,zubhadantI
1013,293,sunU
1014,293,mudgalasmRti
1015,293,sArakya
1016,293,putrAnnAda
1017,293,devasadman
1018,294,Dhaukita
1019,294,pluSTAya
1020,295,anArtava
1021,296,rAmadayA
1022,296,apagRR
1023,296,durnAmaka
1024,296,mantrArNa
1025,296,marjya
1026,296,sphuTikA
1027,297,vAsavata
1028,297,bRhatIkalpa
1029,297,parijalp
1030,297,rAjakali
1031,297,somAgniSToma
1032,298,kAliMmanyA
1033,298,vyavadhAtavya
1034,298,vizvakoza
1035,299,dyUtazAlA
1036,299,tapyatva
1037,299,zarAsanavid
1038,299,plAvya
1039,300,nRkuladevA
1040,300,protsad
1041,301,prakhyAti
1042,301,mahAvAkya
1043,301,Aliz
1044,302,tadapatyamaya
1045,303,bidura
1046,303,lakSapradakSiNavratavidhi
1047,303,haiminI
1048,304,Anidheya
1049,304,draviDopaniSacchekhara
1050,304,vIrazaivasiddhAntazikhAmaNi
1051,305,avaghoSaNa
1052,306,karNagRhyA
1053,306,kSayayukta
1054,306,dharmIyas
1055,307,niyuddhabhU
1056,307,devaprabhA
1057,308,SaDdarzanasaMkSepa
1058,308,arthahArikA
1059,308,praNayAparAdha
1060,308,Uravya
1061,309,saMdhanIya
1062,309,kAzyapa
1063,309,kramalekhA
1064,309,saMsArasamudra
1065,309,arepa
1066,310,rakSaHpati
1067,310,pavamAnAdhyAya
1068,310,brahmabandhava
1069,310,abhyAyu
1070,311,uparatarAsa
1071,311,bhasmoddhUlitavigraha
1072,311,nAsAparizoSa
1073,311,pradih
1074,312,hAsabhUta
1075,312,anuprajJA
1076,312,anAzakAyana
1077,312,vidyAnupAlana
1078,312,ayutasiddha
1079,313,apadhU
1080,313,siMhAsanatraya
1081,313,triSaSTitama
1082,313,bhANDAragRha
1083,314,azokaSaSThI
1084,314,kSayanAzinI
1085,314,sarvabhogya
1086,315,siddhauSadha
1087,315,vizeSabhAga
1088,315,aparavallabha
1089,315,bhRguharItakI
1090,315,anuzru
1091,315,sukhazrava
1092,316,bahugarhyavAc
1093,316,savidya
1094,316,devasomaka
1095,317,artuka
1096,317,akhaNDopadhi
1097,317,kSmeza
1098,317,gaNDopadhAnIya
1099,317,saMsthApaka
1100,318,vazakara
1101,318,cUlitaka
1102,318,prayogya
1103,318,jhiJjhirA
1104,318,mahAzArIrakopaniSad
1105,318,mArutApUrNa
1106,319,bAlanetra
1107,319,samarpya
1108,319,liza
1109,320,udagrAbha
1110,320,vedArNa
1111,320,vyomadhvani
1112,320,harmikA
1113,321,zAkaTapotikA
1114,321,bAhaTIya
1115,322,saMdhAnAsana
1116,322,puMsavana
1117,322,preSaNAdhyakSa
1118,322,nigarh
1119,322,vedAntaprakaraNavAkyAmRta
1120,323,zaudhikA
1121,323,hanumatsaMhitA
1122,324,alAyudha
1123,324,garuDAGkita
1124,324,AjyavAri
1125,324,samRdh
1126,324,cUSA
1127,324,homaturaMga
1128,325,siMhavyAghrIya
1129,325,rasaka
1130,325,devapuSpa
1131,326,lohitAkSI
1132,326,gaDa
1133,326,vaibhagnaka
1134,326,sannaka
1135,326,tIkSNakanda
1136,327,praSThauhI
1137,327,bharatadvirUpakoza
1138,327,ulupya
1139,327,rasamaJjarIparimala
1140,327,khadiraka
1141,328,zAkola
1142,328,viji
1143,329,hariparvata
1144,329,tejasa
1145,329,niSprabha
1146,329,sutAla
1147,330,viniSkrAnta
1148,330,bhujaMgabhojin
1149,330,dodhakazokaTIkA
1150,330,pitRmAtRhIna
1151,330,sauryacAndramasa
1152,331,vyAlambahasta
1153,332,parinyasta
1154,332,lAGgaladhvaja
1155,332,eSin
1156,333,mAMsalatA
1157,333,pramANapramoda
1158,333,RtusthalA
1159,334,kanakAyus
1160,334,akSarAkSara
1161,334,paJcAyatanArthavarNazIrSopaniSad
1162,334,zramaklAnta
1163,334,sumaNi
1164,334,bodhAtman
1165,335,asvAhAkRta
1166,336,apathA
1167,336,rakSAbhyadhikRta
1168,336,cApayaSTi
1169,337,saMzaya
1170,337,visAmagrI
1171,338,Aci
1172,338,bhAgavatasaMdarbha
1173,338,bahirlApikA
1174,338,ravija
1175,338,harmyatala
1176,339,arutahanu
1177,339,pArijAtavyAkaraNa
1178,339,AJjaneyastotra
1179,339,abhyavahAra
1180,339,anAsvAda
1181,339,mI
1182,340,mantradevatA
1183,341,kRSTi
1184,342,vedAntAdhikaraNamAlA
1185,342,mitavyayin
1186,343,niHzaGkam
1187,343,saMskand
1188,343,sArvasaMsargalavaNa
1189,343,indraloka
1190,343,amantravid
1191,344,Avikya
1192,345,abhyupapanna
1193,346,tArukSya
1194,346,carbhaTa
