B1,B2,B3
103,42,abhizaGkya
104,43,gambhara
105,43,zrutapradIpikA
106,43,parolakSa
107,43,pUrvabhava
108,44,duHzIlacitta
109,44,navaratha
110,44,vibhAsvat
111,45,kautukitA
112,46,paippalAyani
113,46,anAtha
114,46,svacchandamaraNa
115,46,vastuvicAra
116,47,avadhUnana
117,48,tritrika
118,48,kRpAdRSTi
119,49,rAspina
120,49,svaprakAzatva
121,49,tveSanRmNa
122,50,bhRgupati
123,50,puNyAnagara
124,50,piTharapAka
125,50,vartamAnakAla
126,51,SaDdarzanasiddhAntasaMgraha
127,51,kauzAmbya
128,52,bhadrahrada
129,52,mAMsabhakSaNa
130,52,paryAkulIbhU
131,53,jaGgama
132,53,sarvAzraya
133,53,rAjikA
134,53,solUka
135,54,vizvAyuvepas
136,54,tUlapaTI
137,54,kUrcaka
138,55,grahavarSaphala
139,55,uttAnakUrmaka
140,56,jalAdhidaivata
141,56,sumanoharA
142,57,samprapID
143,57,kiMvarNa
144,58,bhakSakAra
145,59,dazerakagaDeraka
146,59,pUrNAJjali
147,59,rAmakRSNapaddhati
148,59,vazIkRta
149,60,sugocara
150,60,pelizAlA
151,60,dravyamAtra
152,61,uddhArakavidhi
153,61,parizlatha
154,61,garada
155,62,kAlazAli
156,62,kApileya
157,62,niraMsaka
158,62,nirnidra
159,63,suvAladhikhura
160,63,upakAraka
161,64,sudevi
162,64,zairasi
163,65,giriyAka
164,66,jalAntam
165,67,punazcara
166,67,vidyAntaga
167,68,jaikazUnya
168,69,nyAyakaNikA
169,69,Apastambadharma
170,70,kAlIyamardana
171,70,vIrojjha
172,71,zaunakAraNyaka
173,71,kAcatilaka
174,72,didhiSu
175,72,nizamaya
176,72,vizaGkA
177,73,bhramatkuTi
178,73,hRd
179,74,bhUtasRSTi
180,74,rAmarSi
181,75,mitravAha
182,75,sodvega
183,76,vidhitsamAna
184,76,vArSaparvaNI
185,76,pAThin
186,76,mRtyusutA
187,77,kark
188,77,kapizabhrU
189,78,protthA
190,78,AsidhAra
191,78,vyavasraMs
192,79,vRttasAdin
193,80,apizarvara
194,80,kAnIyasa
195,80,mudrAGka
196,80,adhosrapitta
197,81,vizeSaniruktyAloka
198,81,pANin
199,82,mAtRgAmin
200,82,pAlAzakalpa
201,83,dyustrI
202,83,unmajjaka
203,83,samunmukha
204,83,meghaparvata
205,84,svAsad
206,85,gaya
207,85,dhanarakSaka
208,85,bhuvanacarita
209,86,sparzavedya
210,87,hastikakSya
211,88,etattulya
212,88,sphut
213,88,doSabheda
214,89,kuberatIrtha
215,90,vajrapAtana
216,90,zakrAkhya
217,90,Ahimata
218,90,adhobhUmi
219,91,hemAGka
220,92,apadravya
221,92,sAmya
222,92,duzcarita
223,92,pAruSNa
224,93,oSThI
225,93,syaukAmi
226,93,raktekSu
227,94,karN
228,94,somavArAmAvAsyAvratakAlanirNaya
229,94,jaiminikozasUtra
230,94,antaryAma
231,95,azmantaka
232,95,dazArdhavayas
233,96,turIyamAna
234,96,vRttakautuka
235,96,udvah
236,97,dhArin
237,97,pratibANi
238,97,maGkigIta
239,98,kanyApravahaNa
240,98,hantokti
241,98,adhovadana
242,99,uccairghuSTa
243,99,vRttitA
244,99,randhraka
245,100,nirvimarza
246,100,prasAraNin
247,100,vastraraJjana
