B1,B2,B3
207,75,namasita
208,76,saMgamamaNi
209,76,janakasiMha
210,77,susaMgatA
211,77,phalitA
212,77,paravAcyatA
213,77,maJjarIsAra
214,78,caturviMzatidaNDakastava
215,78,krIDAtAla
216,78,sAmaprayoga
217,78,gulmakAlAnanarasa
218,79,daivoDhAja
219,80,antarmarman
220,81,abhidigdha
221,81,mahAzAlvaNa
222,81,svarNapuGkha
223,81,dazAvara
224,82,pRthivIpArvataka
225,82,naukarNa
226,82,sambRMhaNa
227,82,vRSalakSaNA
228,83,AntarIpaka
229,83,purumadga
230,83,sattvAvajaya
231,84,bhaktajA
232,85,prahArada
233,86,yavakya
234,86,kAmadharaNa
235,86,prapuSpita
236,87,varakratu
237,88,pUrvasiddhAnta
238,88,puMzabda
239,88,saMrodhya
240,89,trikakud
241,90,nirgauravam
242,90,abhinnagati
243,90,gopanagara
244,91,mUrtimAtrA
245,91,madhyepadmam
246,91,rakSAbhyadhikRta
247,91,AkAzavacana
248,92,saMveSa
249,93,akaThora
250,93,tanubala
251,93,citragupta
252,93,tridivA
253,94,gudavadana
254,95,mahiSamardinItantra
255,95,avakIlaka
256,95,sunistriMza
257,95,uttaroSTha
258,96,bAjabahAduracandra
259,97,Rzyalobha
260,97,svapaNa
261,97,raho
262,97,pUrNavighana
263,98,saMjRmbh
264,98,avaravayas
265,98,yarAdevIrahasya
266,98,mocayitR
267,99,puka
268,99,dAnamayUkha
269,99,alpIkR
270,99,navagrahapUjA
271,100,mAtRSaSTha
272,100,kekaralocana
