B1,B2,B3
579,94,bhagavadarcanamAhAtmya
580,94,himavRSTi
581,94,vAJchAnAthIyasUtra
582,94,samIhA
583,95,bhagnakrama
584,95,nibhaJjana
585,95,SaDgrahayogazAnti
586,95,koTha
587,95,vIpsAvicAra
588,95,caGgerikA
589,96,vyartham
590,97,bhaSat
591,97,ahiMsra
592,97,aizvaryavat
593,97,dattopaniSad
594,97,zambhuvAkyapalAzATIkA
595,97,naSTendriya
596,97,mandavRSTi
597,97,parahan
598,97,drAvayANa
599,98,kRSisaMgraha
600,98,madirekSaNavallabhA
601,98,kezakITAvapatita
602,98,svAdvanna
603,98,sItAvivAha
604,98,yajJadattaka
605,98,gauDadeza
606,98,godAna
607,99,asthisaMcayana
608,99,dArzika
609,100,prAJc
610,100,karIraka
611,100,dhanikatA
612,100,svargapara
613,100,prAkkalpa
614,100,vagalAkalpa
615,100,nirbhIka
616,101,sampramArga
617,101,prabhAtarala
618,101,vIrudhA
619,101,smarAdhivAsa
620,101,kelikala
621,102,rasavattara
622,102,prANaprada
623,102,pazupreraNa
624,102,hastasiddhi
625,102,tiraH
626,102,vyAlamba
627,102,parabrahmopaniSad
628,102,trinetraphala
629,103,madhvarNaz
630,103,nRpakArya
631,103,parivRDha
632,103,mlAna
633,104,pravartayitRtva
634,104,AmohanikA
635,104,upodbalana
636,104,makarAGka
637,104,gharmita
638,105,kharamaJjarI
639,105,vanamAlikA
640,105,jIvaputraka
641,105,nikAmadharaNa
642,105,prazritam
643,105,vivazIkRta
644,105,akriyA
645,105,puM
646,105,govatsAdin
647,106,zivazaMkaragItA
648,106,bahuzikhA
649,107,vArttikatAtparyazuddhi
650,107,zivadAru
651,107,sUtya
652,107,piSTapazutiraskariNI
653,107,lallujIlAla
654,107,nidhIzvara
655,107,abhinigad
656,107,zItalAya
657,107,tutha
658,107,paTalAMzuka
659,108,nRpavallabha
660,108,jihnu
661,108,gokarNaliGga
662,108,dugdhAmbudhi
663,108,duranubodha
664,108,zucivarcAya
665,109,vRttikSINa
666,109,kAmavivarjita
667,109,medapATha
668,109,uttarataHpazcAt
669,109,paTolaka
670,109,aharmaNi
671,109,akSiyat
672,110,uddhanana
673,110,madaprada
674,110,anupta
675,110,khalaprIti
676,110,veNa
677,110,idAdika
678,110,pratiprasU
679,110,AlekhyapuruSa
680,111,samabhinandita
681,111,mAhAcitti
682,111,mImAMsAstabaka
683,111,ubhayatobhAgahara
684,111,vikramArjita
685,112,haridattadaivajJa
686,112,nAtyupasaMhRta
687,112,kaNThIla
688,112,parasvopajIvin
689,113,zlAghAvaha
690,113,cakSur
691,114,agragAmin
692,114,bahubhUmi
693,114,abhisampanna
694,114,kaulavArNava
695,114,kaTani
696,114,dakSiNAmUrtistotra
697,114,bhagos
698,114,piJjalaka
699,115,upAsthA
700,115,sUryabhaTTa
701,115,gauSThIna
702,115,nandivRkSa
703,115,uSat
704,115,kacchurA
705,116,upazIrSaka
706,116,kRzAzvin
707,116,bhadrabAhuzAstra
708,116,prapannADa
709,116,kapaTavezin
710,116,ayogapezala
711,116,mauJjI
712,116,upasaMzliS
713,117,TiNThiNi
714,117,nirISa
715,117,sAdhAraNanyAsa
716,117,upAlambhana
717,117,paryAyavAkya
718,117,zvayathukara
719,117,pAtnIzAla
720,117,durdivasa
721,117,atiyUyam
722,117,yoginIjAlazambara
723,117,samarthya
724,118,dhAsi
725,118,paJcAha
726,118,tailaka
727,118,spaSTavaktR
728,118,mahAmarutvatIya
729,119,kSemIzvara
730,119,muda
731,119,brahmaprAyazcitta
732,119,anupAsita
733,119,durgaghna
734,119,nRpanIti
735,120,ghRNAvat
736,120,kapotapAli
737,120,abhikara
738,120,zokApahartR
739,120,rAmAdevI
740,120,unmattatA
741,120,mAtRkApUjana
742,120,avistIrNa
743,120,yAmyottara
744,120,lalitAmAdhava
745,121,strIdhana
746,122,caturthodAttatama
747,123,zivagItAtAtparyabodhinI
748,123,kAlakarNI
749,123,supriyA
750,123,stomayoga
751,123,zirorogaghnayajJopavItadAna
752,123,maGgIra
753,123,ghRtaprAzana
754,124,sadvastu
755,124,sasyapAla
756,125,bhImacandra
757,125,naiSidha
758,125,anudarza
759,125,dreSkANAdhyAya
760,125,rasezvara
761,126,udya
762,126,niSpAtita
763,127,svarNagaurIvrata
764,127,sendraka
765,127,tridalA
766,127,arthakArzya
767,127,ikSuvaNa
768,127,upasaMzasya
769,128,padikA
770,128,pazupatipurANa
771,128,anuvaza
772,128,zairISika
773,128,anudaka
774,128,kAlagata
775,128,prAGga
776,128,zakunavidyA
777,129,avaprasruta
778,129,avamantavya
779,129,hasanA
780,129,gAM
781,129,parIhAsazIla
782,129,ghRtAvani
783,129,kIlAla
784,129,gandhAmbu
785,129,mAMsavikretR
786,129,kaTinADikA
787,130,vayas
788,130,kubuddhi
789,130,uttaradeza
790,130,pratAnavat
791,130,zaNagaura
792,130,khAtra
793,130,vaikuNThagadya
794,131,nikaSA
795,131,mukhavat
796,131,suvarNaretasa
797,131,anvIkSaka
798,131,puruSadantikA
799,131,AstRta
800,131,dvicakra
801,131,rAkSasatA
802,131,viSNugAthA
803,132,auddezika
804,133,sAdhanamAlAtantra
805,133,viSah
806,134,malayAcalakhaNDa
807,134,viSamI
808,134,zrotramUla
809,134,abhisaMzIna
810,134,zaGkhaja
811,134,dhUmagandhi
812,134,dagdhA
813,134,naikapRSTha
814,134,ekAntara
815,134,brahmarakSas
816,134,nAtilampaTa
817,135,apavadh
818,135,hita
819,135,tantripAla
820,136,prativIkS
821,136,abhrAtR
822,136,sUrkS
823,136,pArimukhya
824,136,syamantakopAkhyAna
825,136,dhrAji
826,136,kaNvopaniSad
827,136,sUtraprasthAna
828,137,nyAkya
829,137,kRmizatru
830,137,rAtrivedin
831,137,saciva
832,138,kuTAmoda
833,138,sauvAta
834,138,hRdayarAma
835,138,indradevI
836,138,dip
837,139,nivartana
838,140,pIDA
839,141,sthiradhAman
840,141,sukhIlalitA
841,141,prayogapAda
842,141,kAvyakalpalatAvRtti
843,141,anIDa
844,141,susamRddha
845,141,nirbharanidrA
846,141,pratyAsaGga
847,141,mahIsvAmin
848,141,Ahuti
849,142,pauSpaketava
850,142,yathAsthUla
851,142,USaka
852,142,paThitR
853,142,anuprapanna
854,142,samadeza
855,142,mANDUkI
856,142,pRthak
857,143,duHkhalabdhikA
858,143,sAkSAtkArin
859,143,jitazrama
860,143,zUlA
861,143,aprasUta
862,144,citrapattrI
863,144,samavibhAga
864,144,asmatsakhi
865,144,spArhavIra
866,144,yAvadrAjyam
867,144,palapIyUSalatA
868,145,kapAlezvara
869,145,vell
870,145,pASaNDacapeTikA
871,145,jaladhirazana
872,145,sitetaragati
873,145,madhuziSTa
874,145,grAmyavAdin
875,145,kuTilamati
876,145,vaGgaja
877,145,anvAvah
878,145,dvyartha
879,146,abibhyat
880,146,saMspraSTR
881,146,paGkajin
882,146,dharmAcArya
883,146,sakalavedopaniSatsAropadezasAhasrI
884,146,rAjIvamukha
885,147,mahIpatitva
886,147,dantAyudha
887,147,purAyoni
888,147,adyasutyA
889,147,vandita
890,147,hRtamAnasa
891,148,prajAkara
892,148,svAdukAma
893,148,dantodbheda
894,148,stAyat
895,148,iriNaloSTa
896,148,samIkSa
897,148,svarUpanirNaya
898,148,baMh
899,148,kAmajAna
900,149,sadRzavRtti
901,149,chandovivRti
902,149,rasavat
903,149,unmattaka
904,149,kundinI
905,149,rocamAnA
906,150,lavaNAkara
907,150,zikhaNDI
908,150,aparicchada
909,150,sRSTidhara
910,150,uddhavadUta
911,150,vIravetasa
912,150,apta
913,150,pRthagAtman
914,150,zaudra
915,151,yUSa
916,151,vAgdala
917,151,Urdhvasrotas
918,151,sudRDhatvacA
919,151,mahAsatomukhA
920,152,agastyagItA
921,152,sutRNa
922,152,pummRga
923,152,vaMzabhojya
924,152,strIpuMs
925,152,somasut
926,152,tavasvat
927,152,ghasra
928,152,phalasatINa
929,153,janadhAya
930,153,viTa
931,153,puSkaletra
932,153,dya
933,154,pramadaropya
934,154,paNDitasarvasva
935,154,nikSepa
936,154,goparasa
937,154,sAsi
938,154,bhUricakSas
939,154,prakalavid
940,155,vajravah
941,155,girimeda
942,155,ariSaNya
943,156,vihA
944,156,zuddhAntapAlaka
945,156,bhAgIrathI
946,156,mAthuraka
947,157,dvitIyasvara
948,157,utsAdita
949,157,vAjitva
950,157,mukula
951,157,jalaphala
952,157,karavIramAhAtmya
953,157,daridrin
954,157,vyAghraka
955,158,bhUrjakaNTaka
956,158,pratyenasya
957,158,hAla
958,158,zakrataru
959,159,vasnika
960,159,vAtamaNDalI
961,159,buddhilakSaNa
962,159,tApasavRkSa
963,159,sambhRtvan
964,160,mUlazAntividhAna
965,160,avasita
966,160,AraNa
967,160,ubhayataukthya
968,160,vaikArika
969,161,rAmezvarapUjA
970,161,vacanIyadoSa
971,161,evaMvid
972,161,satyadeva
973,161,apayAtavyanaya
974,162,vilakSa
975,162,sUryeSTiprayoga
976,162,hariNAzva
977,162,piprISu
978,162,trivArSika
979,162,pUrNacAttra
980,162,nivApAJjalidAna
981,162,yogavikraya
982,162,ziro
983,163,bhrajj
984,163,mUlakazAkina
985,163,AmAnna
986,163,mahartvij
987,163,cAruvratA
988,163,zayyAsanastha
989,163,abhyas
990,163,kRSNakeli
991,163,arthAntaranyAsa
992,164,mahAzivarAtrivratanirNaya
993,164,poTika
994,164,viplu
995,164,liGgadhArin
996,164,kalimAraka
997,164,prarSabhIya
998,164,bhUsthita
999,164,zAyin
1000,164,jAtI
1001,164,saukhyadAyaka
1002,165,ghRtaparNa
1003,165,pUrvocita
1004,165,vasUmatI
1005,165,samAnakarman
1006,166,somaudgAtra
1007,166,kusumaphala
1008,166,anabhyAza
1009,167,dhAtugrAhin
1010,167,mekhala
1011,167,pAdabhaTa
1012,168,purastAdbhAga
1013,168,avinAza
1014,168,jAnudaghne
1015,168,utpAta
1016,168,ghanIbhUta
1017,168,bhaktivAda
1018,168,prAGIkSaNa
1019,168,stRR
1020,168,miSTAzA
1021,168,bhogadattA
1022,169,goNDakirI
1023,170,brahmahaMsopaniSad
1024,170,kauNinda
1025,170,zivasAsasana
1026,170,upasthitavaktR
1027,170,anUci
1028,170,sAMgrAma
1029,170,gaNanAtha
1030,170,ayutajit
1031,170,chardApanIkA
1032,170,ardhaphAlaka
1033,170,girisena
1034,171,pramAdacArin
1035,171,avabADha
1036,171,kanakadaNDa
1037,171,viSamarAga
1038,171,zukravaha
1039,172,nRsiMhatApanIyopaniSad
1040,172,vimaMh
1041,172,madhurapriyadarzana
1042,173,mRgadyut
1043,173,sajjanavallabhA
1044,173,nADipattra
1045,173,dAzapati
1046,173,pRSThahoma
1047,173,yathAprAzu
1048,173,varuNavegA
1049,173,dyubhakta
1050,173,akalkala
1051,174,dADimabhakSaNa
1052,174,svArthapaNDita
1053,174,zatapAkya
1054,174,guptIkR
1055,175,dAnavizodhana
1056,175,mahIlA
1057,175,vipluta
1058,175,mahAnaraka
1059,175,kakutstha
1060,175,zrAddhakANDa
1061,175,pIThamardikA
1062,175,anuvical
1063,175,zrutakevalin
1064,176,AjIgarta
1065,176,adivAzin
1066,176,gurujana
1067,176,sUryavallI
1068,176,sahadharmiNI
1069,176,gatavayas
1070,177,kSNotra
1071,177,zayanagRha
1072,177,samanana
1073,178,aikAgnika
1074,178,tAnavya
1075,178,parIkSA
1076,178,madhurakaNTaka
1077,178,caturAzramya
1078,178,kRtAntajanaka
1079,178,kSaNikatva
1080,178,guptibandham
1081,179,rudrasUtra
1082,179,haridrAkta
1083,180,sAbAdha
1084,180,galaDA
1085,180,kAmakAraMkR
1086,180,zyaineya
1087,180,dharmarAja
1088,180,kANabhUti
1089,180,zyAmalAnavaratna
1090,180,vIravAkyamaya
1091,181,bAhyadruti
1092,181,navyase
1093,181,gauNasAdhyavasAnA
1094,181,bhadrazIla
1095,181,ekacchattra
1096,181,udvarta
1097,181,kAntArapathika
1098,181,suprAtivezmika
1099,181,prAtipIya
1100,182,drAghiSTha
1101,182,gamyatva
1102,182,kulazikharin
1103,182,mahApRthivI
1104,182,mRgalomika
1105,182,nirantara
1106,182,citralekhaka
1107,182,jiGgI
1108,182,maryatas
1109,183,pralInatva
1110,183,anujjhita
1111,183,upaniSadbrAhmaNa
1112,183,toyavatI
1113,183,zreTI
1114,183,sArUpavatsa
1115,183,ekAntAt
1116,184,bhavabhoga
1117,184,zaGkhakumbhazravas
1118,184,upahasta
1119,184,vAjapeyagraha
1120,184,nIlatantra
1121,185,nalinezayI
1122,185,karatalagata
1123,185,sahasrazas
1124,185,sasarpa
1125,186,vRttAnusArin
1126,187,avanati
1127,187,nasvat
1128,187,saptadazan
1129,187,mASasthalI
1130,187,yajJavAhas
1131,187,abhipraskand
1132,187,vigrahavyAvartanI
1133,188,madhupAna
1134,188,ubhayAbAhu
1135,188,anyonyadharmin
1136,188,vasantalatikA
1137,188,narasiMhanakhastotra
1138,188,nirNikti
1139,188,ISat
1140,188,zaranmegha
1141,188,udvAhatattva
1142,188,somatejas
1143,188,balbUtha
1144,189,saMskAragaNapati
1145,190,kAJcanakadalI
1146,190,ciNI
1147,190,aGguliveSTana
1148,190,pAsa
1149,190,sArvakAmya
1150,190,zrIzA
1151,190,rephalakAropAnta
1152,190,gatasaMkalpa
1153,190,nihatASTra
1154,190,samudgayamaka
1155,191,maNimegha
1156,192,raudradaMSTra
1157,192,asamyakkArin
1158,192,bhAvagambhIram
1159,192,vastradAnakathA
1160,193,rajjuzArada
1161,194,manubhU
1162,194,bhRtaka
1163,195,sadhavA
1164,195,udAtta
1165,195,saMdhyAvidhimantrasamUhaTIkA
1166,195,sarvadhanvin
1167,195,kSemajit
1168,195,bRhattarkataraMgiNI
1169,196,vyasi
1170,196,niSiktapA
1171,196,dhruvagati
1172,196,nirvidhitsa
1173,196,zrautapravAsavidhi
1174,197,uparataspRha
1175,197,paTagata
1176,197,tArasvara
1177,197,madhyevyoma
1178,197,nAmavivarjita
1179,197,pramuS
1180,197,muralIdhara
1181,197,vaikayata
1182,197,upadraSTRmati
1183,197,abhigUrta
1184,198,tAtajanayitrI
1185,198,upasaMkrAnta
1186,198,mahArakSas
1187,198,khasA
1188,198,loSTaka
1189,198,sarasvatIvilAsa
1190,198,zAntinAthapurANa
1191,198,Rtadhvaja
1192,199,mahAyasa
1193,199,dhanAzrI
1194,199,pazuprayoga
1195,199,kAJcanasaMdhi
1196,199,uktopaniSatka
1197,199,zirISiNI
1198,199,raupya
1199,199,saMtApa
1200,199,abhaya
1201,199,dviT
1202,200,dIrghasUtritA
1203,200,kAkapeya
1204,200,apahasita
1205,200,tarI
1206,200,khakkhaTa
1207,201,radAvasu
1208,201,loc
1209,201,gosambhavA
1210,201,maulimukuTa
