B1,B2,B3
116,4,sahArthatva
117,5,akAyikA
118,5,vijJAtAtman
119,5,rajanIcara
120,5,zApamokSa
121,5,daivatakANDa
122,5,prabudh
123,5,nihInavarNa
124,5,ekacakravartitA
125,5,vimArgastha
126,5,purovRSendra
127,5,vidarbhA
128,5,dvijeza
129,5,dvyAcita
130,5,durAlakSya
131,5,pracchadavAsas
132,5,paJcasAmaka
133,5,parikAyana
134,6,bhaviSyattA
135,6,vighaTT
136,6,adhIra
137,6,prabhAsvarA
138,6,kazoka
139,6,sasyakreNI
140,6,viSAGkura
141,6,chRp
142,6,nirastasaMkhya
143,6,utsadhi
144,6,pakSavyApin
145,6,visaMkula
146,6,titIrSu
147,6,mitrabhUti
148,7,varSasahasrika
149,7,prANadayita
150,7,vRddhanAbhi
151,7,samAveza
152,7,bRhadgrAvan
153,7,sthaleruhA
154,7,anakadundubha
155,7,hrasvaka
156,7,yavan
157,7,sphyakRt
158,7,ratnagarbhA
159,7,sadhamAdya
160,7,maJjukezin
161,7,vitatAyudha
162,7,sAyakAya
163,7,nAgavazA
164,7,viMzatima
165,7,puruSAzin
166,7,hAMsakAyana
167,7,mAJjIraka
168,7,ambuzItA
169,7,gaNDikA
170,7,saukRtyAyana
171,7,arNAcitrarathA
172,7,nairyANikatA
173,7,zAlAdvArya
174,7,giribudhna
175,7,adantaka
176,7,varNadUSaka
177,7,kaJcUla
178,7,dvyartha
179,7,viSamardanikA
180,7,parAtaMsa
181,7,zvetArkakalpa
182,7,pranartita
183,7,salilendrapura
184,7,dustAra
185,7,smAra
186,7,utsraSTukAma
187,7,madyavIja
188,7,vibhUSita
189,7,yAnapAtra
190,7,sAdhusaMsarga
191,8,akSipaTala
192,8,sadi
193,8,lokezakara
194,8,saraDa
195,8,rAmacandrASTaka
196,8,utpID
197,8,abhRza
198,8,bheDa
199,8,sugaNita
200,8,vallakI
201,8,prakarikA
202,8,jaTAvatI
203,8,avaruddhi
204,8,kRSNavRntikA
205,8,upadagdha
206,8,kaNvasakhi
207,8,AzupattrI
208,8,zrAddhadevatAnirNaya
209,8,kanakapurI
210,8,rasavarjam
211,8,zvetalohita
212,8,paJcapaJcan
213,8,zrAddhakalpasUtra
214,8,bhAgineya
215,8,pratiyogika
216,8,akSarasaMhAta
217,8,uSTrabhakSikA
218,8,gallavAdya
219,8,supracAra
220,8,somahUti
221,9,aikapadika
222,9,huMkAratIrtha
223,9,cintAkRtya
224,9,sAdharmyasama
225,9,samucchad
226,9,yamAtirAtra
227,9,zAlita
228,9,saupUta
229,9,rAjavahana
230,9,mahodadhija
231,9,tApasataru
232,9,mAMsavikretR
233,9,drutayAna
234,9,bhaktimat
235,9,pakSipati
236,9,matsin
237,9,abhikRti
238,9,tIrthatama
239,9,AyattamUla
240,9,kAkamardaka
241,9,vizvasana
242,9,nipatana
243,9,hayazAlA
244,9,AtmabhUta
245,9,dhIjaDa
246,9,zAlitva
247,9,upanizamya
248,9,sadaya
249,9,sumUla
250,9,bIjoptividhi
251,9,prativyUha
252,9,zikhAjaTa
253,9,pratidhartR
254,9,mattebhAsya
255,9,tRNastAraka
256,9,raktAkAra
257,9,pattra
258,9,nayitavya
259,9,idam
260,9,gocarAntaragata
261,9,kSemakarI
262,9,zaGkatvanirukti
263,9,tricatvAriMza
264,9,prAnopasparzana
265,9,roladeva
266,9,pATanakriyA
267,9,bahiSkArya
268,9,zItalavAta
269,9,mAdhyaMdinavat
270,10,sekandharapurI
271,10,kSayikala
272,10,calakuNDala
273,10,pratApapAla
274,10,nirghRNa
275,10,narendradeva
276,10,kozin
277,10,tal
278,10,mAsikazrAddha
279,10,sarvalokaprajApati
280,10,AdhRSTi
281,10,kapotAGghri
282,10,kuzabhAra
283,10,durbhikSavyasanin
284,10,pratinirdezya
285,10,smaratA
286,10,AdisUra
287,10,atikrAmaka
288,10,UkAra
289,10,abhidadi
290,10,mantrayukti
291,10,paJcahAyana
292,10,tRMhaNIya
293,10,dvyaSTasAhasra
294,10,AsvAda
295,10,atikaThora
296,10,bharadvAjapravraska
297,10,ekAntasthita
298,10,nIlavRSa
299,10,sAntarhAsa
300,10,AtmakIya
301,10,vidyAvAgIzabhaTTAcArya
302,10,dakSiNAcArin
303,10,gadita
304,11,darbhara
305,11,mlAyadvaktra
306,11,bisavatI
307,11,kRtaghnIkRti
308,11,sthirAnurAgin
309,11,mAtRkApUjanavidhi
310,11,yeyajAmaha
311,11,mRdga
312,11,mahaujaska
313,11,straiSUya
314,11,jyeSThavara
315,11,tAlavRntanivAsin
316,11,mahAcittA
317,11,caNapattrI
318,11,dAnakalpataru
319,11,adhvadarzin
320,11,madanasArikA
321,11,udakArNava
322,11,dIrghagrIva
323,11,rAjavIjin
324,11,antaHzara
325,11,hyastana
326,11,zivAnanda
327,11,padArthatattvanirNaya
328,11,utkraSTavya
329,11,drauhyava
330,11,sasoma
331,12,suviSTambhin
332,12,hemakumbha
333,12,vinipAtazaMsin
334,12,apaghAtin
335,12,parapAkarata
336,12,pramukhatas
337,12,USmatva
338,12,citrapriyakatha
339,12,pRthakkSetra
340,12,durdharSA
341,12,vivevidat
342,12,sarvadhanvin
343,12,sAgaragAsuta
344,12,mAghavatI
345,12,vIraharipralApa
346,12,akANDazUla
347,12,nAmadheya
348,12,sArasundarI
349,12,kedAranAtha
350,12,tirazcInanidhana
351,12,khANDavIraNa
352,12,hvAyaka
353,12,niSkoSaNa
354,12,rAjIvalocanA
355,12,zrIraGganAyakI
356,12,samasyApUraNavidhi
357,12,grAmyakozAtakI
358,12,zaNakabAbhrava
359,12,kautukAt
360,12,pApIyas
361,12,kuladIpotsava
362,12,anuskandam
363,12,kSudraklRpti
364,12,vanaphala
365,12,uttarAgAra
366,12,caNDu
367,12,vividivas
368,12,ghoSavarNa
369,12,vAricatvara
370,12,kathAsaritsAgara
371,12,dhruvakila
372,12,pAracara
373,13,arthagati
374,13,gargarikA
375,13,sAMsargavidya
376,13,catuSpAThI
377,13,baddhotsava
378,13,nirbandha
379,13,grAmAraNya
380,13,sughoSavat
381,13,nirvAkya
382,13,pragIti
383,13,muhUrtavRttazata
384,13,ratabandha
385,13,sarvataH
386,13,karin
387,14,adhomarman
388,14,maGgalakaraNa
389,14,maNimaNDita
390,14,azUdra
391,14,tiktapattra
392,14,jAtavAsagRha
393,14,asarvazas
394,14,anvArambhaNa
395,14,laveTikA
396,14,nAgaratA
397,14,nRSA
398,14,vRkSazAyikA
399,14,maSikUpI
400,14,paripiJja
401,14,azmarIbhedana
402,14,kArtakaujapau
403,14,satomahat
404,14,saMrambhavat
405,14,vItatRSNa
406,14,IkSaNa
407,14,vajradaMSTra
408,14,padmakASTha
409,14,vrIDAvat
410,14,pikanikara
411,14,pretasamklRpta
412,14,harivAluka
413,14,lokAdhipateya
414,14,nirdoSakulasArAvalI
415,14,solluNThana
416,14,catuSpArzva
417,14,anuvyavagA
418,14,gaurasuvarNa
419,14,svAkSara
420,14,jaloka
421,14,kAnthika
422,14,uddhAnta
423,15,adhyutthA
424,15,mocaniryAsa
425,15,praNayavihati
426,15,zibIratha
427,15,dhairyapAramitA
428,15,khaNDatAla
429,15,punarjIvAtu
430,15,senaya
431,15,durvidha
432,15,vijAvan
433,15,ghol
434,15,mantrayantra
435,15,kulAyana
436,15,parda
437,15,janevAda
438,15,gaukakSyAputra
439,15,nipIy
440,15,yodhika
441,15,nArImaya
442,15,agrajA
443,15,udahAra
444,16,parighoSa
445,16,zreyaskAma
446,16,mahApaJcaviSa
447,16,kRtaghnIkRti
448,16,dhAvita
449,16,paJcapAda
450,16,pArthivaliGgalakSaNa
451,16,stanathu
452,16,zvastya
453,16,ayAthArthika
454,16,pratimanvantare
455,16,raktAlu
456,16,vanapuSpA
457,16,nirupama
458,16,pAnaja
459,16,padaviccheda
460,16,dIpadAna
461,16,dIpamAlikotsava
462,16,AtmaprIti
463,16,vyantara
464,16,vArATakIya
465,16,zapita
466,16,kalpavidhi
467,16,pApadRzvan
468,16,kAcabhAjana
469,16,mahAratnahetu
470,16,kastIra
471,16,varSaka
472,16,Adinava
473,16,RNadAna
474,16,samprakAzaka
475,16,sIlandha
476,16,bahusattva
477,16,pracAra
478,16,krauDi
479,16,navatiratha
480,16,gairIyaka
481,16,roTakavrata
482,16,abhiduS
483,16,dyodruma
484,16,saMkathana
485,16,pArdAkI
486,16,ajalambana
487,17,bhRgudevata
488,17,mahAlayazrAddhapaddhati
489,17,lohitagaGga
490,17,vAlaja
491,17,samagraNI
492,17,amithuna
493,17,yathAdik
494,17,agnida
495,17,saMkhyatva
496,17,devaprakAzinI
497,17,saharasA
498,17,vRddhaka
499,17,nagapati
500,17,citrabarhin
501,17,zrImannRpurI
502,17,sabarduh
503,17,paJcAkSarIvidhAna
504,17,vedAntavedin
505,17,bhImaparAkrama
506,17,mANipAla
507,17,Ajabandhavi
508,17,pratiloma
509,17,gandhamRga
510,17,bhedya
511,17,garAtmaka
512,17,bohittha
513,17,sthAnepatita
514,17,dharmacchala
515,17,vaidyAvataMsa
516,17,yathAstam
517,17,icchApita
518,17,zarIrakartR
519,17,hailihila
520,17,sarvasvaphalin
521,17,paTavApa
522,17,mAnitasena
523,18,jyotiSka
524,19,mahAdevItva
525,19,parAkAttAt
526,19,savyajana
527,19,sampramukti
528,19,saddharmapuNDarIka
529,19,sambhram
530,19,mastuluGga
531,19,kSIrodanvat
532,19,abhyoSa
533,19,zAkala
534,19,pariNihan
535,19,rajanirAkSasI
536,19,parjanI
537,19,vata
538,19,saMgatika
539,19,raktamaNDala
540,19,anivedita
541,19,agnizeSa
542,19,parispandana
543,19,pramANAbhyadhika
544,19,sindUra
545,19,rahasyachalAkSara
546,19,lohakArSApaNa
547,19,yadvat
548,19,dasyujIvin
549,19,saMcal
550,19,pUrvabhAdrapada
551,19,vizvAsika
552,19,susundara
553,19,varadarAjamUla
554,19,zleSita
555,19,SaDakSarastotra
556,20,ajarya
557,20,bhayasthAnazata
558,20,dRDhAyus
559,20,bhadrendra
560,20,pratIcIna
561,20,pauramukhya
562,20,arokadat
563,20,parepa
564,20,yAmayama
565,20,dhAnyaka
566,20,kalahaMsI
567,20,naJarthavAdaTIkA
568,20,dApya
569,20,dvicAtvAriMzika
570,20,sabharas
571,20,karmavat
572,20,pramoditA
573,20,kRtamArga
574,20,nIlAmbara
575,20,nazakti
576,20,maladhAtrI
577,20,sadyaHkRtta
578,20,nRpazu
579,20,sarvaprAyazcitta
580,20,pUrvedyus
581,20,zvAsakarmaprakAza
582,20,jIvatpitRka
583,20,hiDimbavadha
584,20,pidhAyin
585,20,kSaNadyuti
586,20,puNDarIkadalopama
587,20,avikrayya
588,20,vidhavAvedana
589,20,karkacirbhiTA
590,20,hAridraka
591,20,gajapUrva
592,20,bhakS
593,20,dUre
594,20,taturi
595,20,mucuTI
596,20,saThI
597,20,trikSura
598,20,sAta
599,20,analada
600,20,saMdiSTavat
601,21,samanuziSTa
602,21,jhAvuka
603,21,vRkka
604,21,dhanutR
605,21,abhijJAnazakuntala
606,21,kanyArthika
607,21,riGgi
608,21,nilIna
609,21,paramaraja
610,21,palvalAvAsa
611,21,pazudhAnyadhanarddhimat
612,21,upaparIkS
613,21,sampAl
614,21,Aniruddha
615,21,prAcInagrIva
616,21,bhagola
617,21,nikuJja
618,21,dharmavRtti
619,21,kaNThya
620,21,sApavAdaka
621,21,nivartayitavya
622,22,zeSagovinda
623,22,svAs
624,22,rASTrapata
625,22,ekaprastha
626,22,nAreya
627,22,pulikA
628,22,mArIcopapurANa
629,22,mAMsika
630,22,jAjvalyamAna
631,22,hRSTatuSTa
632,22,samudAnayitavya
633,22,guccha
634,22,nisargabhAva
635,22,pArzvaparivartita
636,22,kuraba
637,22,pratikramaNavidhi
638,22,mlai
639,22,ghRtavatsa
640,22,saMjIv
641,23,tattvavivekadIpana
642,23,sthAtR
643,23,brAhmaNaghna
644,23,vaktra
645,23,bhamaNDala
646,23,ratAnta
647,23,yathAprIti
648,23,RN
649,23,zAstrin
650,23,viSNvaGgiras
651,23,aDD
652,23,tvaraNIya
653,23,nirjara
654,23,salIla
655,23,samprasatti
656,23,hrINa
657,24,duHsnAna
658,24,viSva
659,24,prajJAsUktamuktAvalI
660,24,Rjurohita
661,24,zabdavizeSa
662,24,zatrubAdhana
663,24,phalguvRnta
664,24,zrIkRSNavidyAvAgIza
665,24,yavAsa
666,24,sUkarakSetra
667,24,tridoSa
668,24,pItiman
669,24,asmadrAta
670,24,dattAtreyIya
671,24,amlajambIra
672,24,dRzyajAti
673,25,tRNabIja
674,25,vaDabhi
675,25,indratUla
676,25,yathAgrahaNam
677,25,sahovRdh
678,25,nirAzin
679,25,vizokaSaSThI
680,25,sarvapRSThA
681,25,svaropaghAta
682,25,Alamarthya
683,25,mamri
684,25,mataMgAnucara
685,25,dhanuSkoTi
686,25,daurgandhya
687,25,dantalekhaka
688,25,samuddeza
689,25,bhujagapuSpa
690,25,tastuva
691,25,sambhRtazrI
692,25,devIdAsa
693,25,pIva
694,25,kalahakAra
695,25,vinItamati
696,25,sUkSmailA
697,25,yathAvarNavidhAnam
698,25,kSatimat
699,25,yantrotkSiptopala
700,25,puSkarAruNi
701,25,kArpAsa
702,25,brAhmapurANa
703,25,yavasin
704,25,prAtarmAdhyaMdinasavana
705,25,svAtmAnandaprakaraNa
706,25,zuSmavat
707,25,timilA
708,25,prajijaniSamANa
709,25,rajanIbhujaMga
710,25,svalpaka
711,25,laghubhuj
712,25,mUkita
713,26,kadAkhya
714,26,zepa
715,26,roSAvaroha
716,26,aNDarAya
717,26,veTa
718,26,jIvadbhartRkA
719,26,saMjJikA
720,26,jhallarI
721,26,ulkAmAlin
722,26,padAntIya
723,26,kliSTam
724,26,sAmarika
725,26,cANUramardana
726,26,manAvI
727,26,cakraparNI
728,26,dAridra
729,27,vaivasvatamanvantara
730,27,jalpi
731,27,vyavakalita
732,27,nighna
733,28,manaHsthairya
734,28,sahasraretas
735,28,dInadIna
736,28,hRdispRz
737,28,vairAzaMsana
738,28,ikSubhakSita
739,28,brAhmaNajAtIya
740,28,sauvarNika
741,28,krAyaka
742,28,naiSadhya
743,28,niHsyand
744,28,muktitrayabhedanirUpaNa
745,28,Anandaka
746,28,vidyullatA
747,28,stRRh
748,28,icchAvasu
749,28,preyasvin
750,28,syamika
751,28,Avrazcana
752,28,AIS
753,28,zatadhAman
754,28,nistRS
755,28,pArAvadaghnI
756,29,campUbhArata
757,29,vivitti
758,29,hrIniSeva
759,29,niHSic
760,29,jitAhava
761,29,sAraGgAkSA
762,29,nikuJja
763,29,sapratibhayatA
764,29,sudat
765,29,ratijanaka
766,29,catuSpadA
767,29,sudarzanA
768,29,pANItala
769,29,ugrasena
770,29,apiSTuta
771,29,dAsabhAva
772,29,hevAkitA
773,29,gAthAnArAzaMsI
774,29,UrdhvabhUmi
775,29,padmAdhIza
776,29,tripRSTha
777,29,ambunAtha
778,29,kumodaka
779,29,prakaTIkaraNa
780,29,indrAnuja
781,29,nepAla
782,29,rAmAnujamatakhaNDana
783,29,anutoda
784,29,dadhyasya
785,29,mArgadraGga
786,29,arihan
787,29,tanujihvatA
788,29,ihatra
789,29,zIrSAhArya
790,29,cailaka
791,29,sarvamUlya
792,29,zeSAryAvyAkhyAna
793,29,sudhAsava
794,29,AstaraNika
795,29,bandhatrayavidhAna
796,29,mRtamatta
797,29,durbhikSazamana
798,29,yathAbhimata
799,29,vidyamAnatva
800,29,AtmabhavAyana
801,29,uSNasparzavat
802,29,mRgezavaravarman
803,29,taDidgarbha
804,29,mandarAvAsA
805,29,AdArabimbI
806,29,prAkaSika
807,30,caSTa
808,30,zauNDin
809,30,tundi
810,30,rAtrikAla
811,30,vajrasamutkIrNa
812,30,vipatha
813,30,nagarajana
814,30,kekArava
815,30,nAbhA
816,30,jaghanyatas
817,31,mUrdhAbhiSikta
818,31,bhaviSyadanadyatana
819,31,vinAyakasahasranAman
820,31,anagArikA
821,31,daivavANI
822,31,nIlodvAha
823,31,dakSayajJavidhvaMsa
824,31,agnituNDa
825,31,raNazikSA
826,31,pUrvakAla
827,31,vajrAkAra
828,31,vANavat
829,31,zItArirasa
830,31,vAtayantra
831,31,sabhAkaumudI
832,31,dAtRtva
833,31,nAvAroha
834,31,suprItiyukta
835,31,paryavanud
836,31,vibhUSitAlaMkArA
837,31,zakvarA
838,31,vikazvara
839,31,vipRSTa
840,31,brAhmaNaprAtivezya
841,31,visrastapauMsna
842,31,atyamarSin
843,31,dvyuktha
844,31,paryupAgata
845,31,Azvapejin
846,31,kAryodyukta
847,31,sajjIbhU
848,31,bhogi
849,31,anudAttatara
850,31,nyAyaratnAkara
851,31,sumAgandhA
852,31,yathAdizam
853,31,parAJcana
854,31,niSAda
855,31,bhirukaccha
856,31,saMjIvArma
857,31,samAdhAnamAtra
858,31,taDitkumAra
859,31,puSpAya
860,31,aghAyu
861,32,pUjAnyAsavidhi
862,32,zabdopAtta
863,32,dhavaletarataNDula
864,32,ruci
865,32,bhuvanAlokana
866,32,caryAvatAra
867,32,padAntya
868,32,sAkamedha
869,33,triSaMvatsara
870,33,pratyAmnAyam
871,33,uSodevatya
872,33,nipAtapratIkAra
873,34,dhanuHzAlA
874,34,AtmAvAsya
875,34,sauratheya
876,34,pipIlikA
877,34,yugmapattrikA
878,34,pratyAvartana
879,34,rahasyabrAhmaNa
880,34,siddhavastu
881,34,kAlaJjara
882,34,chandonAman
883,34,zAntatoya
884,34,vivaraNasArasaMgraha
885,34,zlathalambin
886,34,rakSoghna
887,34,vilAsitA
888,34,nis
889,34,SoDazanityatantra
890,34,rAz
891,34,antarIkR
892,34,dhanyaka
893,34,paricayanIya
894,34,anujAtA
895,34,madanAbhirAma
896,34,raGgamAhAtmya
897,34,parazavya
898,34,zamAGga
899,34,purahan
900,34,haMsAvatI
901,34,vimalorja
902,34,vijighatsa
903,34,pratiyogikatva
904,34,zamvat
905,34,prathamadarzane
906,34,bhImaputrikA
907,34,makamakAya
908,34,paricArita
909,35,nityazrAddha
910,35,darzanaviveka
911,35,cakrikA
912,35,vivRtavat
913,35,vaizikya
914,35,paJcavalkala
915,35,bandhujIvaka
916,35,vacAcchada
917,35,yajJarAj
918,35,yuddhayogya
919,35,Ipsita
920,35,dalAkhya
921,35,abhinnataraka
922,35,jayaDhakkA
923,35,prasAdhikA
924,35,vayovasthA
925,36,pravAsavidhi
926,36,preyastA
927,36,akRtAstra
928,37,kArvaTika
929,37,vizvakathA
930,37,khora
931,37,udvignahRdaya
932,37,pItasAraka
933,37,yaugapadyena
934,37,unmuSita
935,37,zIbhara
936,37,brAhmaNAcchaMsIya
937,37,dAnavrata
938,37,paryastikA
939,37,kAJcanabhU
940,37,vijJAnAzrama
941,37,triSAhasra
942,37,saj
943,37,zIlavilaya
944,37,aSTakAzrAddha
945,37,bAlapAzyA
946,37,sAyujyamukti
947,37,taNDulI
948,37,sadyoja
949,37,upamAlinI
950,37,svarNAkarSaNabhairavavidhAna
951,37,zarkarIkRta
952,37,ham
953,37,heSa
954,37,sthaNDilaka
955,37,kAlAnusAraka
956,38,vadhUpatha
957,38,mudrAmArga
958,38,samAntara
959,38,prAJjalika
960,39,sphuTavalkalI
961,39,Asrapa
962,39,sthAgara
963,39,adhyRdh
964,39,vidArva
965,39,dvAdazAhamaitrAvaruNaprayoga
966,39,samira
967,39,pattrAGguli
968,39,nid
969,39,abhiSTu
970,39,svayaMdina
971,39,pakSapucchavat
972,39,vittaja
973,39,mahApaGka
974,39,rAtrirAga
975,39,raitya
976,39,asaMrodha
977,39,pAMsana
978,39,ramyatA
979,39,nirNayadIpikA
980,39,kSetrAsA
981,39,Avarasamaka
982,39,prabalam
983,39,sukhabhakSikAkAra
984,39,bhidvat
985,39,jaladasaMhati
986,39,ikSubhakSikA
987,39,bAbhravIya
988,39,putriNyApta
989,39,pItiman
990,39,putrikAbhartR
991,39,kararddhi
992,39,vizuddhadhiSaNa
993,39,avidveSa
994,39,kramuJja
995,39,madhyayogin
996,39,vRSalatA
997,39,vedasUtra
998,39,hetuzliSTa
999,39,sucetas
1000,40,nipatana
1001,40,gadgadazabda
1002,40,vaprAbhighAta
1003,40,maihika
1004,40,zvind
1005,40,bhUmaNDala
1006,40,vidyAbhIpsin
1007,40,ariMdama
1008,40,paJcIkaraNAnandAkhyA
1009,40,naktaMcarI
1010,40,zapha
1011,40,vijagdha
1012,40,sAMsargavidya
1013,40,guluha
1014,40,vargavarga
1015,40,zUlapANin
1016,40,ratnadhara
1017,40,pratyupaviSTa
1018,40,sRprakarasna
1019,40,Aprapadam
1020,40,pradhmApana
1021,40,jihAsA
1022,40,chattrAticchattrA
1023,40,apakRSTatA
1024,40,prakSINa
1025,40,vaidyarAjatantra
1026,40,vrAtamaya
1027,40,madhyasthitA
1028,40,AbAdha
1029,40,nAkula
1030,40,agandhasevin
1031,40,caturmuSTika
1032,40,prathamAhAra
1033,40,sIrNi
1034,40,vinasa
1035,40,sudarzanIya
1036,40,chardayitavya
1037,40,sarvAnnIna
1038,40,bahutRSNa
1039,40,sukumArI
1040,40,zoNapuSpI
1041,41,dharmakAra
1042,41,gadAgada
1043,41,padmasadman
1044,41,unnah
1045,41,mAdhavakara
1046,41,kRntatra
1047,41,ayabhyA
1048,41,parAvarta
1049,41,vyAghrya
1050,41,tAmrakuTTI
1051,41,duHzeva
1052,41,ISadupadAna
1053,41,jUrNAhvaya
1054,41,parividdha
1055,41,vRkka
1056,41,anantatIrtha
1057,41,samIkSa
1058,41,parAvaratva
1059,41,Atmane
1060,41,lumat
1061,41,malayadhvaja
1062,41,nalabhUmipAlanATaka
1063,41,apalakSmaNa
1064,41,jalpezvaramAhAtmya
1065,41,yazasvin
1066,41,ayukta
1067,41,kAzaphareya
1068,41,bAlarUpadhRk
1069,41,zatoti
1070,41,pArzvadruma
1071,41,bhrUNahanana
1072,41,arNavAnta
1073,41,niHsaMkalpa
1074,41,kAraNavAdin
1075,41,rAmakAvya
1076,41,dhaTa
1077,41,modita
1078,41,RzyamUka
1079,41,doSAramaNa
1080,41,amRtadhArA
1081,41,calatva
1082,42,samudAnita
1083,42,mahAkAyazirodhara
1084,42,vRndAvanakAvya
1085,42,bhUmya
1086,42,nasyota
1087,42,vizvadevA
1088,42,sahArda
1089,42,uparikANDa
1090,42,nirlakSaNa
1091,42,caritArthaya
1092,42,prajJAmAtrA
1093,42,dhAmaka
1094,42,grAvastotrIyA
1095,42,piSTapUra
1096,42,matsyakaraNDikA
1097,42,yathAnizAntam
1098,42,zarIraratna
1099,42,yaugaMdhara
1100,42,avamuS
1101,42,dudhra
1102,42,svedodaka
1103,42,vyAghuT
1104,42,haribhadra
1105,42,vivatsa
1106,42,vikarSin
1107,42,sammAnin
1108,42,pramANAdarza
1109,42,pratyAkhyAnasaMgraha
1110,42,pAnthatva
1111,42,mizrabhAva
1112,43,zrautasUtravidhi
1113,43,nivRttazatru
1114,43,aupAdhika
1115,43,devan
1116,43,guNAntaraMvraj
1117,43,mahArdha
1118,43,sAMkhyakArikAbhASya
1119,43,vRkSanAtha
1120,43,AdigadAdhara
1121,43,vizvekSitR
1122,43,avasakthikA
1123,43,Ipsu
1124,43,iheha
1125,43,khaNDazarkarA
1126,43,abhipiGgala
1127,43,puSTatva
1128,43,toSita
1129,43,zubhAsana
1130,43,maNizekhara
1131,43,trikumArIka
1132,43,vicAlin
1133,43,viprasva
1134,43,prabhAvatpariNaya
1135,43,kolikagardabha
1136,43,pArvatIkSetra
1137,43,vyAjakheda
1138,43,abhimarzaka
1139,43,diNDIra
1140,43,bhadramanas
1141,43,stutivacas
1142,43,sarvalaghu
1143,43,cAkacakya
1144,43,suguptabhANDatA
1145,43,guNalubdha
1146,43,jhaTi
1147,43,kSaurapavya
1148,43,kSArarasa
1149,43,siddhanAgArjuna
1150,43,pradugdha
1151,43,Urdhvakam
1152,43,supuSpI
1153,43,sthUNApakSa
1154,43,saMnidhAtR
1155,43,upaveza
1156,43,maithila
1157,43,apazya
1158,43,samanindAnavana
1159,43,vAgdatta
1160,43,aparyAya
1161,43,jIvanI
1162,43,anvIpam
1163,44,rAjAya
1164,44,viSayasukha
1165,44,vapAzrapaNI
1166,44,zrAddhin
1167,44,atyahna
1168,44,antarikSasaMzita
1169,44,avAgagra
1170,44,yoginIdazAjJAna
1171,44,pratimanvantaram
1172,44,svaprayojanavaza
1173,44,candravaktrA
1174,44,nirvaMzaka
1175,44,udbhU
1176,44,dandaza
1177,44,tripuSkara
1178,44,atigandhAlu
1179,44,surApin
1180,44,kuyava
1181,44,svApaka
1182,44,homanirNaya
1183,44,mRdukopa
1184,44,nirghRNA
1185,44,randhragupti
1186,44,aiza
1187,44,pratyupadeza
1188,44,AcAmanaka
1189,45,zizu
1190,45,kRtadeza
1191,45,ukthavAhas
1192,45,gArgyapariziSTa
1193,45,jayapura
1194,45,hiMsAlakSaNa
1195,45,nityasvAdhyAyin
1196,45,mitriya
1197,45,parizrita
1198,45,sAmyabodhaka
1199,45,sugatAvadAna
1200,45,suvarNamedinIdAna
1201,45,rajanicara
1202,45,dantazaThA
1203,45,gAdhija
1204,45,zivapura
1205,45,avatta
1206,45,vedakA
1207,45,pANigrAhaka
