B1,B2,B3
736,210,tryavara
737,210,saMdIpta
738,210,dairghazravasa
739,211,vyavadAna
740,212,plIhodara
741,212,kAlavRkSa
742,212,prabhavaprabhu
743,212,ravi
744,212,kIra
745,213,mudrAyantrAlaya
746,213,ArogyapaJcaka
747,213,candrodaya
748,213,nAmadheya
749,214,veGkaTakavIya
750,214,avyaktagaNita
751,215,vinirdahana
752,215,sakukSi
753,215,malamAsanirNaya
754,215,paJcAGgazuddhi
755,215,timirodghATa
756,215,upAkRtin
757,216,alpabAdha
758,216,yogitva
759,216,dhUlIkadamba
760,216,anarman
761,217,jayendrasenA
762,217,jAraya
763,217,nidhigopa
764,217,surAvAsa
765,217,dIrghanItha
766,218,vaizyakarmapustaka
767,218,kSayiSNu
768,218,dhyAtamAtrAgata
769,219,anugItA
770,219,sudhAya
771,219,sArataru
772,219,vairAgika
773,219,vadhabhUmi
774,220,gorasaja
775,220,hyastana
776,220,viniSThiv
777,220,gopakSanetratA
778,221,nirmUSaka
779,221,hRSTavat
780,221,yiyapsu
781,222,prakSAma
782,223,trizANya
783,223,atimodA
784,223,ajIrNa
785,224,asvanta
786,224,sara
787,225,sattrotthAna
788,225,prabhAtakaraNIya
789,225,samayaparirakSaNa
790,226,tUda
791,226,upAntya
792,227,anusaMvRjin
793,227,Ahiti
794,228,pratyAnayana
795,228,varIdharA
796,228,nArIya
797,229,atharvahRdaya
798,229,rikNas
799,229,mAsezvaraphala
800,229,tapurvadha
801,229,darakaNTikA
802,229,anuvidhA
803,230,kamadyU
804,230,satyaprAzU
805,230,akSapaTala
806,230,zikhizekhara
807,230,apAzrayin
808,230,jagadambA
809,231,pratibhAvavat
810,231,abhitrAsa
811,231,pANDaradvaragopura
812,231,pum
813,231,kimprabhu
814,232,anuSakti
815,232,vikalapANika
816,233,samavalI
817,233,pipIlikamadhyA
818,233,vicI
819,233,modAkin
820,233,kRmibhojana
821,233,cAndrabhAgA
822,234,laghunAbhamaNDala
823,234,asaMzaya
824,234,karmapaddhati
825,234,vyajanI
826,234,bindavi
827,234,kumudakhaNDa
828,235,nirgharSaNa
829,236,prAvAduka
830,236,arUkR
831,236,tuNDakerI
832,236,kamalapattrAkSa
833,236,nirvRtti
834,236,vayaHzata
835,237,bherIbhAMkAra
836,237,sudhodgAramaya
837,238,badhyatas
838,238,snAvanya
839,238,sutapasvin
840,238,dvipratiSTha
841,239,rorudat
842,239,vedapuruSa
843,239,manuSyakilbiSa
844,240,jAgRvi
845,240,brahmarAjanya
846,240,kAmadharaNa
847,240,saMvyavahArika
848,240,svayaMvarakathA
849,241,nizAdAzilA
850,241,vedAntAloka
851,241,bhavAnIguru
852,241,gArdhravAsas
853,241,oSadhIsUkta
854,242,vAgvidagdha
855,242,darpArambha
856,242,sAmodbhava
857,243,ripurAkSasa
858,244,samutkaNTha
859,244,vAtapAta
860,244,gRhadAha
861,244,virATsuta
862,244,setuSAman
863,244,manmathasamAna
864,245,bhasita
865,245,AbhIkSNya
866,246,prAkAramardin
867,247,vAnarApasada
868,247,sUtravid
869,247,hastiyUtha
870,247,karmasena
871,247,avyutpanna
872,248,balAvalepa
873,248,mAtRbandhU
874,248,SaDgaNa
875,248,kulAkuli
876,249,uccheSa
877,249,padakamala
878,249,brahmajJAnin
879,249,vAvRddha
880,249,nAnAstrI
881,250,nAtivilambitam
882,250,vataMsa
883,251,padmAkara
884,251,gandhamoca
885,251,zaivalavat
886,251,rakSogaNa
887,251,vibudhAnucara
888,251,Atmasammita
889,252,cAndri
890,252,goargha
891,252,avoDhR
892,252,niSevaNIya
893,252,abhisamApad
894,252,mahAbhASyasphUrti
895,253,paryutthA
896,253,prANezvara
897,254,varSAnadI
898,254,dadhyagra
899,254,sampatkumAraprapatti
900,254,mahAkAyika
901,254,astitva
902,254,ArAdupakAraka
903,255,paJcamaNDalanamaskAra
904,255,anupalambha
905,255,marArAma
906,255,vimAtRja
907,255,tharatharAya
908,256,puJjika
909,256,sarvAdhikaraNa
910,256,saMsarpaNa
911,256,suvizArada
912,256,apazrita
913,256,vikrAntabhIma
914,257,kAzmIrapura
915,257,yuvarAjan
916,258,acaNDI
917,258,upAvanam
918,258,kimAtmaka
919,259,devakanyA
920,259,arthAnvita
921,259,sarvadevatya
922,259,apratizaMsat
923,260,madhudhA
924,260,vizvagUrti
925,260,Asana
926,260,dharmakAra
927,260,mAtaMgamAtaMga
928,260,samudrAmbhas
929,261,gRdhrI
930,261,uDDI
931,261,zUlAGka
932,261,supti
933,261,hutAMza
934,261,supratyUDha
935,262,zIlavaJcanA
936,262,vyuta
937,262,pramlAnavadana
938,262,nabhaHsarit
939,262,bauddhadhikkAradIdhiti
940,262,puruSarakSas
941,263,jaganmukha
942,263,jIvantikA
943,263,piGgalArthadIpa
944,263,indhanavat
945,263,yathAbAlam
946,263,klItakikA
947,264,lomaharSin
948,264,pariprazna
949,264,maNinanda
950,265,agrepU
951,265,vratArka
952,265,yogatva
953,266,ratnakhacita
954,266,avaci
955,267,aikSubhArika
956,267,anubhAvaka
957,267,trisaraka
958,268,alpasvara
959,269,svAdhyAyinikA
960,269,naTTapaTTagrAma
961,270,marmRjenya
962,270,rudrasomA
963,271,saniyama
964,272,bhRzazokavardhana
965,272,dRDhA
966,272,kAmAtman
967,272,praSThiv
968,272,zRGgArasudhAkara
969,272,vyaGgulIkR
970,273,kAmapri
971,274,ghoSA
972,274,vijJAnazAstra
973,274,zilpajIvikA
974,274,utsedha
975,275,sUryasaMkrAnti
976,275,vilasan
977,275,anugIta
978,275,mamakRtya
979,275,harinAbha
980,276,satyarathA
981,276,mahAbhaTa
982,276,vardhApanaka
983,276,jAGgala
984,276,zakkuli
985,276,mRgarAj
986,277,somAvarta
987,277,bhIra
988,278,sainyapRSTha
989,278,svarNazuktikA
990,279,mAghavanI
991,280,prAkRtodAsIna
992,280,sahAnugamana
993,280,yuktiprakAza
994,280,saMsargitva
995,280,pannaga
996,280,sauyavasa
997,281,romAnta
998,281,vyomacAripura
999,281,ziraHzATaka
1000,281,mithita
1001,281,AjyavilApanI
1002,282,kulAnanda
1003,282,dvAdazAhaprayoga
1004,282,Astikya
1005,283,gaganAGgaNa
1006,284,kezavArka
1007,284,samauliratna
1008,284,pAkayajJanirNaya
1009,285,suvartman
1010,285,anukRR
1011,285,Avij
1012,286,nirAsaka
1013,286,hInakriya
1014,286,nADIzAstra
1015,287,caJcupuTaka
1016,288,plakSavatI
1017,288,asrAma
1018,289,rajjusarja
1019,290,dhUmoSNayoni
1020,290,puraMdaracApa
1021,291,upanagara
1022,291,utkraSTavya
1023,291,agratas
1024,291,ropaka
1025,291,manotR
1026,292,svargavadhU
1027,293,prematattvanirUpaNa
1028,293,ambupriya
1029,293,rudrAkSopaniSad
1030,294,viSNubhujaMgI
1031,295,harilIlA
1032,295,laGkhanI
1033,295,catvAriMza
1034,295,mitravindeSTihautra
1035,295,harSaratna
1036,295,gADava
1037,296,pippalAdazruti
1038,296,siddhamUlikAnighaNTu
1039,296,suhutAd
1040,296,raghunAthacarita
1041,296,ucchrath
1042,296,pariharaNa
1043,297,chanda
1044,297,gajendranAtha
1045,297,tay
1046,297,sajalapRSata
1047,297,rAcita
1048,298,droNapuSpa
1049,298,uddru
1050,299,mallikAkSI
1051,299,kozakArikA
1052,299,meghapravAha
1053,299,zlaGk
1054,299,AtmAzrayopaniSad
1055,299,traGk
1056,300,virasa
1057,300,jagannivAsa
1058,301,gArjara
1059,301,merutuGga
1060,302,karNajalaukA
1061,302,sattvAtman
1062,302,nairRtakanyA
1063,302,sucakSus
1064,303,atandrita
1065,303,bandIgraha
1066,303,mRgAreSTiprayoga
1067,304,panthAna
1068,305,jaTAjhATa
1069,305,nikRSTAzaya
1070,305,vartamAnavat
1071,305,sahasravarcas
1072,305,zrautamArga
1073,306,dvIpasambhava
1074,306,sampannatara
1075,307,bAhulatAntara
1076,307,sukaNThI
1077,307,zaGkhanAbha
1078,307,prasAdasumukha
1079,307,nizopazAya
1080,307,tamovAsas
1081,308,raktapArada
1082,308,prasAdhita
1083,308,netrya
1084,308,paramapuruSa
1085,308,bAlapattra
1086,308,udajJa
1087,309,kiSk
1088,309,kAlaparNa
1089,309,saMgItarAghava
1090,309,dRSTika
1091,310,phalopagama
1092,310,nADItaraMga
1093,310,zastrAstra
1094,310,vizvakarma
1095,310,kakuppradAha
1096,310,mANa
1097,311,syada
1098,311,zabdabodhaprakAra
1099,311,ullekhya
1100,312,vAgvyaya
1101,312,pramANikA
1102,313,prabhAkITa
1103,313,gopAzadAraka
1104,313,vyatiriktatva
1105,313,pAramArthika
1106,313,anavakrAmam
1107,314,rAmatattvabhAskara
1108,314,jyoktamAm
1109,314,trikhaNDa
1110,314,pravAsa
1111,315,sAMkhyakramadIpikA
1112,315,utpannabala
1113,315,mantrapattra
1114,315,khaDgaratna
1115,315,nadISNa
1116,315,sAdhutas
1117,316,vRSTitA
1118,317,vyApAdayitavya
1119,317,ahatatA
1120,317,viSvaggamanavat
1121,317,rocanAmukha
1122,317,prakramya
1123,317,AmIvA
1124,318,parapUrvatva
1125,318,phullotpala
1126,318,pratibhAvat
1127,318,suyyA
1128,318,tAlamAtram
1129,319,sAThala
1130,319,lumbinIya
1131,320,otsUryam
1132,320,rakSitaka
1133,320,zauceya
1134,320,ghorasaMsparza
1135,320,adhojihvikA
1136,320,jihvollekhanI
1137,321,aikAhya
1138,321,bheDa
1139,321,nizcita
1140,321,sAdhra
1141,321,apUrvin
1142,322,mahatsevA
1143,322,maNDalIza
1144,322,vedAntanyAyaratnAvalIbrahmAdvaitAmRtaprakAzikA
1145,322,SaTpadI
1146,323,prasAdavatIsamAdhi
1147,323,zikSAprakAza
1148,323,ropayiSNu
1149,323,siMhanAdanAdin
1150,323,bhaTTakedAra
1151,323,gandharvataila
1152,324,tvaritavikrama
1153,324,vRttistha
1154,325,brahmapizAca
1155,325,trANa
1156,325,rAmamantrapaddhati
1157,325,mantriputra
1158,325,zAkhApura
1159,325,vaidyAvataMsa
1160,326,baladeya
1161,326,vedAntasaMjJAprakriyA
1162,327,parigrahamaya
1163,327,dhAtusAdhana
1164,327,aurNika
1165,327,hutabhoktR
1166,328,apakIrti
1167,329,utpRR
1168,329,anRtasarvasva
1169,330,sarvAGgayogadIpikA
1170,330,bhadrakarNezvara
1171,331,dAmbhika
1172,331,surabhitA
1173,331,sukundaka
1174,331,abhicaraNa
1175,331,uttaraga
1176,331,ciraNDhI
1177,332,bhekIpati
1178,332,javina
1179,332,kath
1180,332,sItASTottarazatanAmAvali
1181,332,parivazavartin
1182,333,avidya
1183,333,Thakka
1184,334,upendradatta
1185,335,aurdhvadehika
1186,335,AmuSyaputrikA
1187,335,vaMzin
1188,335,samprokta
1189,335,pavitraratha
1190,336,samaJjasa
1191,336,zApasamAyukta
1192,337,avimita
1193,337,baTukapaJcAGga
1194,337,pariguNDita
1195,337,aGgulimoTana
1196,338,sahasrazIrSan
1197,338,vedasaMhitA
1198,338,sadyaska
1199,338,kAlapezikA
1200,338,jalAsAha
