B1,B2,B3
320,92,karapattrA
321,92,kollapura
322,92,cautapallava
323,92,sAkArasiddhi
324,93,prabhUtabhrAnta
325,93,zrIgurusahasranAmastotra
326,94,suzravasyA
327,94,janmazayyA
328,94,kuhana
329,94,bhadrasaras
330,95,suprajApati
331,95,kalinda
332,95,mArutA
333,96,rikvan
334,96,melakalavaNa
335,96,nRganRpatipASANayajJayUpaprazasti
336,97,rAmaguNAkara
337,97,bhayAnakatva
338,97,viSNuyAgaprayoga
339,98,codanA
340,99,cikIrSya
341,99,sasyazAlin
342,99,vAruNDI
343,99,zabdakriya
344,99,yavagodhUmaja
345,100,kIzaparNa
346,100,tailikacakra
347,100,vaTakinI
348,100,svarasvarUpa
349,100,jIvantizAka
